"","GPR87","KYNU","LY6K","UBD","FHL2","IGFBP3","DKK1","ARNTL2","CRABP2","FAM83A","GJB3","RGS10","IDO1","COMTD1","CBLC","UCK2","GJB2","PLAU","PROM2","GPC1","SUSD2","MS4A15","SFTPB","AQP4","SFTPD","NAPSA","RGS16","C16orf89","TNS1","CYP4B1","C4BPA","NKX2-1","DLC1","SCGB3A1","FLRT3","ADGRF5","SFTA3","RNASE1","NFIX","AQP1","CHL1","TFF3","DMKN","VIM","IQGAP2","RRAD","LOC100506844","C5orf49","TNC","FOXJ1","SLC27A2","MUC5B","DTX3","TEX9","IGFBP5","ABCA13","METTL7A","WDR86-AS1","CTGF","TUBA1A","analysis","patient_id","sample_name"
"O16_B003776",0,0,0,0,5.4316344848016,0,0,0,0,0,0,0,0,0,0,0,0,5.91961205009824,0,0,0,0,4.87240631889867,0,0,6.06077357132826,5.09536899862877,6.36824583276654,5.50955725580299,0,0,4.11033534479875,0,2.65521535527996,2.19018092775946,4.09576503910008,4.30669957904191,8.38649693454844,0.632265956774503,0,4.79524757444035,5.69773149047208,4.33019304898782,7.63353396876634,6.16980247839628,2.08628803851247,3.40458196725682,0,6.72878515385174,4.29474257035925,5.35548626919663,8.63586048157003,3.05790908851599,5.21726433477879,4.89245591603699,0,4.9930849705422,0,4.96271222999261,0,"naive","TH248","LT_S69"
"O17_B003776",0,0,0,0,5.04522822000342,0,0,0,0,0,0,0,4.62575510654547,2.66025792824637,0,0,0,0,0,0,0,0,6.16221774117806,0,0,5.99146282143448,0,0,0,0,1.8437177518944,1.29746189009226,0,0,0,0,6.29091905447863,9.06761541953645,5.1960060273068,0,4.48615968889376,5.05375691952639,2.90635282699147,6.84018109864575,6.11633180297265,0,4.3413331325352,0,6.71126410202033,0,0,8.73788561568351,4.39197525693944,0,0,0,0,0,0,0,"naive","TH248","LT_S69"
"O18_B003776",0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.91562194622443,0,0,0,0,0,0,0,6.3350312557086,0,0,0,6.22617816401657,6.52865755544097,0,0,4.78259850935645,5.65462612217936,0,0,0,4.71047097130079,0,7.70231972881495,0,0,3.75065302366636,6.90800529083351,5.61000287075165,6.17130776645149,7.34382558684127,0,5.948686204612,0,6.67781769329248,0,0,8.62898478346732,0,0,2.23106456555847,6.40267718306846,6.4197435293396,0,0,0,"naive","TH248","LT_S69"
"O18_B003777",0,0,0,0,2.34634253118513,2.70089615498375,0,0,0,0,0,0,5.02855607955477,0,0,0,0,0,0,0,0,0,6.01618654209792,0,0,6.79824123336753,6.90181447151636,5.96330829697833,0,0,0,4.08346734315889,4.84098016328223,0,0,1.17027895646199,5.44511968160648,5.94601180153013,0,0,5.53456741924489,5.937250056301,4.55300459959937,7.29739195760974,5.62070093118843,6.13128541611894,4.5232934652491,0.441940318567265,6.0256294898025,4.07405988808978,0,8.25436749219302,5.00648008382996,0,6.0416127931161,1.96191731783109,4.71978891364039,0,0,3.46949389002378,"naive","TH248","LT_S69"
"O19_B003776",0,0,0,6.44172997957816,0,5.41370599895553,0,0,0,0,0,0,3.88946433434645,0,0,0,0,7.09844878868899,0,0,0,0,0,0,0,2.19508699169133,0,0,2.56272946566382,0,5.358898365396,6.70812093704281,0,0,0,5.6216210938765,2.56272946566382,5.54668034908729,0,0,0,0,0,5.54668034908729,5.15090040806221,0,6.40941711631122,0,7.86737971725344,0,0,8.86952148347901,3.71122569127314,0,4.97434524376539,0,2.19508699169133,5.28081084659969,0,0,"naive","TH248","LT_S69"
"O21_B003776",0,0,0,0,5.94248326206226,0,0,0,0,0,0,5.26587164233697,0,2.29428686089029,0,0,0,0,1.02369914345385,0,0,0,6.80225029956775,0,0,5.14873400950458,0,7.4261009637934,0,0,5.18932370699127,2.60152644948725,0,7.64635988490718,0,6.4380960259988,0,8.04224682476931,0,0,1.02369914345385,6.49896213023909,5.06225037971985,6.22598836564168,6.16416414196965,0,4.86298565001338,4.96757312913856,7.31382029081637,0,6.63899453622007,8.38181780509512,4.61387661040807,0,0,0,0,5.00413550367488,0,0,"naive","TH248","LT_S69"
"O22_B003776",0,0,0,0,4.63560933160691,0,5.52491837499811,4.01713255994302,0,0,0,0,0,2.95389613682601,0,0,0,0,0,0,0,0,5.15875754254607,0,0,6.03041889850533,4.4249864305081,6.60585197201095,0,0,3.99163076443229,4.45251436457698,0.658729271184099,0,0,5.80085028578104,0,8.08302007201789,1.33421283469046,0,3.22845847571161,5.339673318325,5.07494359223556,7.04354550111963,2.60907860630301,6.39541700275403,5.78950498219485,3.97426094670682,6.72516479176532,3.92026436934514,0,7.79611225424015,3.55621164365976,0,4.52578990180426,0,4.15051165718249,0,3.69282372966871,6.05477942120665,"naive","TH248","LT_S69"
"O22_B003777",0,0,0,0,2.06696809566798,0,4.54285073735583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.82482281924567,0,0,4.53852104159113,1.95853999684146,7.37722848708294,0,0,0,2.06696809566798,0,0,0,3.60337480280079,0,8.07828152244058,0,2.82324149168754,5.77357508025041,6.07520939180864,4.44774077255849,6.61402564344592,5.23931158254813,0,5.63723899290504,1.44631890809229,5.70028830551024,0,0,10.4057737368729,5.23715623961786,0,0,0,1.23418804209944,0,0,2.91533783728403,"naive","TH248","LT_S69"
"O6_B001470",0,0,0,0,4.52335851423951,4.36758072384896,0,0,0,4.71072763802478,0,0,1.06431229309263,0,0,4.83884807999256,0,2.78444058208895,0,2.78444058208895,0,0,0,0,0,6.17276240343338,4.39137628020192,0,0,0,0,2.99515447809156,5.92711911224303,0,0,4.93889340630021,0,8.21041317991855,1.9015901132447,0,4.74432920378429,4.93889340630021,4.21152839617145,7.14482496477075,6.00500725484179,5.11318882964102,0,0,7.10040906229823,2.65969386681562,0,9.2935861103161,2.51713732092374,3.08590620225874,4.76071585791297,0,0,4.91131558296852,0,3.50496745209002,"naive","TH248","LT_S74"
"O7_B001470",0,0,0,0,0,0,0,1.48084216635628,0,2.68010242982822,0,0,0,1.48084216635628,0,0,0,0,0,2.05326357675101,0,0,9.0226626886085,0,0,0,0,6.22198825966656,5.3384773338736,0,0,5.47548096942837,0,0,0,0,5.66889761407412,8.46436587365369,0,0,5.72586425017867,5.35466038111885,5.3384773338736,6.95059499035301,5.84081992594531,0,2.05326357675101,0,0,0,0,7.97657011144286,0,0,0,0,2.05326357675101,3.55438955376739,0,0,"naive","TH248","LT_S74"
"P10_B001470",0,0,0,0,5.79333675350355,0,0,0,0,0,0,3.34140611881605,0,5.21438116566581,0,0,0,5.52786202662736,0,0,0,0,7.91894386448289,0,0,7.0830484665401,0,6.04961926605242,4.80685127708013,0,0,0,0,0,0,2.96865197909423,4.90923386311071,8.90965308693563,0,0,3.63577725005317,4.12184442940743,6.19599534250619,5.69188055540025,5.35675670666727,7.26535314347449,3.70301101285259,0,6.23120174010737,4.09291444442183,4.99020575702755,9.40989271191916,5.33580363663265,0,2.18760681343533,0,1.50790758800559,0,0,4.01670131461508,"naive","TH248","LT_S74"
"P10_B001474",0,0,0,3.88080117822381,4.31963221005817,5.20374726114038,0,0,0,1.37786876280197,0,0,0,0,0,0,0,6.24548098736556,0,0,0,0,0,0,0,5.98024284946656,5.68083539354806,0,0,0,0,4.21574891122317,0,0,0,4.04938807087801,4.54799472544729,8.00342012946651,0,0,4.59403333359737,0,5.44198054676389,5.65001222977607,5.84814300313631,0,5.02577608300953,3.81763733091015,6.16464080962773,4.6802016894295,3.59997365518485,8.39746925604273,0,2.43208035338949,0,0,3.75021320474732,0,0,1.93627507768084,"naive","TH248","LT_S74"
"P12_B003775",0,0,0,0,0,0,0,0,0,0,0,0,4.81781375151076,3.34163897900256,0,0,0,0,0,0,0,0,0,0,0,0,0,7.06767174999979,0,0,0,3.34163897900256,0,0,5.61186508955997,0,0,7.52566597606171,0,0,2.68325926913573,5.38963468307688,4.23647381567025,6.7080382409504,6.32783144117059,0,4.01693836864828,0,6.32783144117059,0,0,8.66708339702121,3.73524102344626,0,5.01701346698801,0,0,4.41638271679226,0,5.70684300985411,"naive","TH248","LT_S69"
"P12_B003776",0,0,0,5.0620813073251,4.5997443692841,0,0,4.37524652776252,0,0,0,0,0,4.20121583771004,0,0,0,1.30623202237193,0,0,0,0,6.80219691574657,0,0,5.62593269801312,3.88549469489057,6.0241654756933,4.97298656596063,0,4.94873315860745,2.36227994120983,0,3.04449679705938,2.79631752872452,5.95481360690593,3.81175126296051,7.80500877325245,4.44081305639382,0,4.89838696614717,4.52759772673791,5.27020761354007,7.12364588418477,5.24821112887387,5.94881118834417,4.23519417788109,3.50576225614021,6.22193871176642,2.86437088386494,0,7.75781354876262,3.63553360380555,1.30623202237193,0,4.35569556958097,0.57053315302863,4.68139204939182,6.87472828275377,6.4497141473584,"naive","TH248","LT_S69"
"P12_B003777",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.83457679936122,0,0,0,0,3.91247914035266,0,0,5.36331914806772,0,6.21785661183841,0,2.43350618229838,0,3.6794358446796,0,4.2809058448953,0,3.3750332451911,0,8.78756077815466,6.474963166764,0,5.52374103246617,3.6794358446796,5.81928731678263,6.42567744703718,7.07244991246043,0,0,0,8.10493986834224,0,0,5.92390942395757,5.19711657875695,0,0,0,0,0,0,1.37903797512415,"naive","TH248","LT_S69"
"P13_B003776",0,0,0,0,0,0,0,0,0,0,0,1.12574809876047,0,4.88823801119053,0,0,0,6.33746882826693,0,0,0,0,0,0,0,7.33580139643796,0,0,0,0,0,5.51882043718977,0,0,0,6.2489427795905,2.95605897594595,8.21187947597749,1.41677095230604,0,5.74741109529681,6.00647761588814,0,7.02464902860086,5.30808636752272,0,5.4062233167066,6.49162993395195,7.20008231690309,0,0,7.46008903548863,1.12574809876047,0,0,0,0,5.52713786386864,0,6.03678599867597,"naive","TH248","LT_S69"
"P14_B003775",0,0,0,0,0,6.76008503247294,0,0,0,0,0,0,0,5.29902267656131,0,0,0,0,0,0,0,0,0,0,0,0,5.01708423411921,6.25571082715925,0,0,0,4.21035373791665,0,0,0,6.73483347897559,0,7.19234912135506,0,0,4.10461508794561,4.23735152035315,2.90195583089702,7.8466912218883,0,0,4.50795889616776,0,0,0,0,7.43358116464348,0,0,5.59463708164252,0,0,0,0,6.57941881096131,"naive","TH248","LT_S69"
"P14_B003776",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.75901516897448,0,0,5.77780701161566,0,0,0,0,0,0,0,3.76256579913646,6.02677756578941,0,0,4.3241869213323,5.31853044201826,6.03256073390808,7.23109100449504,0,0,5.14539003143257,6.79284276403965,0,4.49896759316113,6.0238733912949,0,0,0,7.82328129159572,0,0,10.0708152768721,4.65914755684648,0,0,0,2.46937929467539,0,0,0,"naive","TH248","LT_S69"
"P15_B003776",0,0,0,0,4.68226371707332,4.47708210040331,0,0,0,0,0,0,2.80232477982079,5.05167866770093,0,4.4239334916721,0,5.72985997593098,0,3.1490378273524,0,0,6.08051444537073,0,0,6.11531138653821,2.26718802331845,6.28681282665501,2.35735551887293,0,3.79010627753242,5.14614190982056,0,0,0,5.48284441476961,0,8.87830254098588,0,0,4.27721161669098,5.51268646568879,6.00594139333369,7.33074797130812,5.40409394742236,3.1683822989339,4.87354184648619,4.38497387856074,6.83760336373218,0,5.00698794179646,8.85395292459397,3.5466855963147,3.8692020209808,0,3.24222205896158,1.53536939643115,0,0,5.16452980415318,"naive","TH248","LT_S69"
"P16_B003776",0,0,0,0,4.7007641107667,6.46820731623539,0,0,0,0,0,0,0,0,5.55356905502063,0,0,0.625282939327915,4.19204729328383,4.28598240923865,0,0,0,2.73012354483014,0.360737800713831,0,5.15589954659224,5.71483309799048,4.50995992026583,0,0,4.95400490878521,0,0,0,3.7542266097537,0,7.47346845036714,0.360737800713831,0,4.56570999562582,4.88091060629293,4.97222576473002,7.08419188315839,3.84182944636807,2.3567437691885,3.5139023224167,0,6.37055516214098,2.83745906531844,0,7.24960313388405,0,0,0,0,3.43310697269199,5.16834364434608,5.08588689353711,5.64207937384455,"naive","TH248","LT_S69"
"P16_B003777",0,0,0,0,5.76508438177857,0,0,3.68686794996011,0,0,0,0,0,0,0,0,0,6.50614654171665,0,0.550622593593818,0,0,0,0,0,4.36741086028477,5.81010035330761,6.96662942708417,5.95529373008611,5.78333465448441,5.90052428901465,5.08647725295373,0,3.43745316238365,0,2.96312186999638,3.38908992051395,8.41985316118006,0,0,4.34860655939332,6.20497333211951,4.17264613268084,7.78416822214319,5.10446644089656,0,4.57674553684248,0,7.22509375506474,0,3.7915627379127,8.16222218370522,6.43451377150235,0,6.24565522697737,0,0,0,0,3.84006745448108,"naive","TH248","LT_S69"
"P17_B003776",0,0,0,0,2.11053792902643,0.443337745689894,0,0,0,0,0,0,0,0,0,0,0,6.0036857019833,0,0,0,0,0,5.37689187258575,0,5.29637466649726,0.749431497072465,6.82724800056529,0,0,0,3.21846101947961,0,0,0,5.03607017941527,4.13306556860178,7.91622293586369,1.33223199820321,0,4.3348863697872,6.28105271780646,0.983461506932792,7.53486484050839,6.52203746706371,6.17775413159342,6.12303018676996,4.32754917280941,3.80830503114395,2.77653450938744,4.31271127330329,5.67942445591719,4.90450129829237,3.28328911089031,4.83603779660067,4.75296132365347,3.02171403844052,3.73113844569754,0,2.77653450938744,"naive","TH248","LT_S69"
"P20_B003776",0,0,0,0,4.40034121471816,0,0,2.00664142083231,0,3.85314526666423,3.49145796393872,0,0,4.67832326014363,0,2.49222742992512,0,3.29993423674633,3.55477306904023,0,0,0,0,0,2.00664142083231,0,2.70468691010731,3.2174651588856,0,0,2.65565239950948,0,0,2.9383228357662,0,4.93751466444444,4.06438820673302,7.92460006717612,0,0,3.79052493182727,5.25377666345517,3.55477306904023,6.49093086274222,5.1740137387213,0.30577953973716,0,1.25384258803081,6.47672138763779,2.9383228357662,2.79608349646621,8.68135728214616,1.73163403330409,2.993589819925,2.18256487878374,0,3.9677231258981,0.30577953973716,3.46942961581219,5.12843792952688,"naive","TH248","LT_S69"
"P21_B003776",0,0,0,0,0,3.55350596879799,0,0,2.1538754105439,4.6692322314963,0,0,0,4.65615535596367,0,0,0,5.13367315693852,0,0,0,0,4.3002621017491,0,0,0,6.12631288621345,5.411669623453,0,0,0,4.85269650394674,0,0,4.29555372521147,3.90155659752218,6.16051981747502,8.24540976943493,0,0,0,5.45700228612153,2.88858088029285,6.99652186026254,4.89244864825333,7.70071595240329,4.40285309264509,3.62058874332423,5.13571235998881,2.30291691411615,4.03867891644418,7.46324594108413,4.12064987203869,4.76221068139601,3.24204477384041,2.84927368762134,0,0,3.88746072192747,4.77981223382495,"naive","TH248","LT_S69"
"P22_B003776",0,0,0,4.81488095716593,0,0,0,0.986391741431601,0,0,0,0,0,0,0,4.36119745354512,0,6.49566746386573,0,5.02057206985879,0,0,0,0,0,5.05332798781488,5.52093322870652,5.4849629806292,0,0,0,5.00095693714001,0,0,0,6.32287001434982,5.14315984411734,7.65168481983747,0,0,2.80664329122411,0,6.01007187565697,6.82341837717103,4.16632693563601,4.90603684899121,5.13081031157438,4.31732566345236,7.3611603496438,0,1.79916926579854,6.90126400897314,3.87293193743102,0,0,0,0,0,4.5058146516777,4.7332402804028,"naive","TH248","LT_S69"
"F6_B001464",2.53131847942966,7.31917966629935,3.4366346112198,4.45854075823936,6.7770735069482,0,0,0,0,0,0,2.94432762966395,0,0,6.37889077820696,4.34183240452381,0,6.29282653700214,3.53877266258787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.42343058259782,0,4.21728885123883,8.59016680613142,0,0,5.38921562270518,0,0,0,0,0,0,0,0,0,4.8992145644659,0,"naive","TH266","LT_S75"
"L4_B001464",0,7.91228709639626,3.45826627130283,0,7.69616221463931,0,0,0,0,0,0,0,0,4.95554123966172,1.41466928231196,5.7181301386159,0,7.82253100871604,0,5.01413592118965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.42078365484245,0,0,0,0,0.575928480411671,0,0,9.44500958189337,0,0,0,0,0,0,0,0,0,0,0,0,0,5.38041250848668,"naive","TH266","LT_S75"
"D18_B003930",0,0,0,0,6.27634263065054,0,4.02050121741075,0,0,5.93848015677749,5.63712921695952,1.94743795954421,3.88059254737121,2.80343833486255,4.11779056485613,3.0561958476718,0,6.89826185906731,3.08554023363731,3.25778378656281,0,0,10.4636200463062,0,0,7.75619529248662,0,0,4.96975397288211,0,0,4.72728944775612,0,5.13353725017468,0,4.06491323590992,5.07990109045096,0,0,8.98462064865848,0,0,5.55616188182433,3.71787506970073,0,0,0,0,7.75890013109074,0,0,7.52058846054168,0,3.23314017045503,0,0,0,0,0,4.60535437492184,"grouped_pd","TH222","LT_S72"
"A12_1001000317",4.67960219944105,5.70431434676846,3.76222406719506,0,5.84481263980341,6.26327173433092,5.6602588219517,4.18484254008031,2.01066950702592,6.60446942773401,6.17306785960755,3.45708924918653,0,3.29113185385063,3.09204314487471,4.69450151935891,0,7.25555177723414,3.34956515251026,3.96549791445613,0,0,7.61759645060257,0,0,6.28460630603316,0,0,0,0,0,3.01577738572833,0,0,0,0,0,3.34956515251026,0,0,0,0,2.74429922549772,4.70918210455442,0,0,0,0,6.5755861299581,0,0,4.27876770637626,0,0,0,2.01066950702592,0,0,0,0,"grouped_pd","TH103","LT_S08"
"A4_10001000325",3.18825062255292,5.95812279817893,3.36367445143865,0,4.88829582944138,8.23275883899093,0,4.68149662593159,0,5.64013753167763,0,0,5.41925582428442,0,0,0,0,7.99170671502522,4.69575299552258,3.72069355744088,0,0,0,0,0,6.7918347298242,0,0,0,0,0,4.63746591729879,0,0,0,0,0,7.39047125587709,0,0,0,0,2.16890035373389,4.21417677909967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.72367011843737,"grouped_pd","TH103","LT_S08"
"A4_1001000317",5.29609988898296,1.74039141171944,3.14943896329639,0,5.03523782555328,6.48526963109664,0,0,0,6.7890219300592,6.66374432080326,3.19858614767497,0,4.20161376706259,4.82321125363445,0,5.08007124975469,6.65772791830498,3.82091492245861,3.09775091927295,0,0,5.17747100608842,0,0,6.78105218487104,0,0,0,0,0,5.34773132203928,0,0,0,0,0,6.90623868261918,0,0,0,0,4.54134164055821,0,0,0,0,0,5.10175605506305,3.91890974916742,0,0,0,0,0,0,0,4.10955441692619,0,7.20595280424565,"grouped_pd","TH103","LT_S08"
"A5_1001000317",5.09733353606102,6.58231729483899,3.5762820566235,0,5.03602890209333,8.08894892519472,0,3.14561087477078,0,6.45090557378253,0,4.21510970049178,4.23542749936729,3.78596332666543,3.81700280487859,3.01820931677503,3.93233911403037,7.59565934957135,4.70754358149705,4.81450890892468,0,0,0,0,0,3.25860014717308,0,0,0,0,0,3.65116838915593,0,0,0,3.81700280487859,4.93139029327789,3.25860014717308,0,0,0,0,4.64277056361996,4.33125019888599,0,0,0,0,3.78596332666543,0,4.08368618492195,0,0,0,0,0,0,0,0,4.73232197184034,"grouped_pd","TH103","LT_S08"
"A6_B003093",0,7.42584973030642,3.76703576037607,2.7352081687436,5.00711674603312,5.17902298859786,0,2.66901571437337,0,0,3.52553944493923,0,0,5.36521793882339,5.15310794003709,3.93087883869393,0,4.21558738767468,3.3409660742117,2.4392289386883,4.12726739506788,0,0,0,0,0,4.70034950809215,0,0,5.34186471993871,0,0,0,0,0,0,0,0,0,3.21446454409521,0,0,0,0,3.70099423840328,2.45630443075633,2.27081146499394,0,3.14890215774515,0,0,0,0,2.7972898751778,0,0,0,0,5.93673986410966,4.0849935972315,"naive","TH266","LT_S75"
"A7_10001000325",0,5.2112801675993,3.94644877229502,0,5.74928502141179,6.76997500822925,5.65847402438456,4.90821012663201,0,6.43331463874691,4.75875005738321,3.37400240203021,0,0,5.12569574754714,3.81048611772441,4.4160163616008,8.04146603197752,3.87103239364628,3.98212606390017,0,0,7.90698632179824,0,0,6.37260165421787,0,1.56011164308925,0,0,0,2.77492413411662,0,0,0,3.96444651830183,0,5.83528210317539,0,0,0,0,4.29548156071357,4.82123914311736,0,4.92199736193488,0,0,2.83187411818054,2.65026104544915,3.34128126619195,3.23615730293126,0,2.65026104544915,0,0,0,0,0,0.662604537159168,"grouped_pd","TH103","LT_S08"
"A9_10001000325",6.17233803967767,7.47387130071234,0,0,6.09138879078785,8.02971007523459,4.69212376606779,5.21964239357536,0,6.63993640679077,2.84203158615898,0,5.64109646039119,0,0,0,0,6.42922126105983,0,1.78664760716536,0,0,9.14163651737214,0,0,0,0,0,0,0,0,0,0,0,0,0,5.21964239357536,0,0,0,0,0,3.15112497721918,1.78664760716536,0,0,0,0,6.32582016238189,0,0,0,0,0,0,5.69683195393662,0,0,0,0,"grouped_pd","TH103","LT_S08"
"B11_10001000325",6.29032338140535,4.63033275206928,0,0,3.91079991128075,6.40183138362469,4.41851077609387,4.61833030536551,0,5.1420296725172,4.59388439386601,0,4.35771780743679,0,0,0,0,6.44161250424863,3.52735255611221,4.46179674385329,0,0,5.94089820090815,0,2.58284372998542,5.1420296725172,0,0.799069968222395,0,2.12116301971813,0,3.32921380934168,0,0,0,0,5.68157034841796,6.797223728663,0,0,0,0,3.08186525032987,0,0,0,0,0,0,0,4.8443258397583,0,0,3.78012507436313,0,0,0,0,0,6.03010102877126,"grouped_pd","TH103","LT_S08"
"B2_1001000317",3.92373145805596,4.75321081875781,2.50717324812843,0,4.65096353048525,7.8377674809737,0,3.41123055060547,0,6.18077081433528,0,0,5.12276626025321,0,0,4.29222850045466,4.51263342156804,6.56034341648873,2.04925519837477,0,0,0,5.54403004400484,0,0,4.71355742060423,0,0,0,0,0,4.04918994818719,0,0,0,0,0,0,0,0,0,0,2.94613826648173,6.16194173558885,0,0,3.33393411567989,0,1.70621582851911,0,0,2.04925519837477,0,4.00909421043627,0,0,0,0,0,0,"grouped_pd","TH103","LT_S08"
"B2_B001464",0,5.23536613252936,4.17630291062436,3.72391838166763,5.99068412812812,0,0,0,0,0,0,0,0,5.23536613252936,6.02159134000159,4.19748235667389,3.78905117474399,7.88217387849692,0,2.87515466915993,0,0,0,0,0,0,3.45531631217151,0,0,0,0,0,0,0,0,0,0,0,3.20673178517376,0,0,0,1.33184547510137,0.872971382319241,5.99068412812812,6.42737499776646,1.88343506759025,0,2.60610048666977,4.51755024581301,0,0,0,0,0,0,0,0,4.7354536087208,1.64519908625443,"naive","TH266","LT_S75"
"B4_B001464",0,5.34522682319589,1.54688248118769,5.48162215740752,4.16470670660873,6.42194374112394,0,0,0,0,0,0,0,0,0,3.40274034611062,4.39130054961328,5.27477397179494,0,0,7.0770808368126,0,0,0,0,0,4.08800390802193,0,0,0,0,0,0,0,0,0,0,0,1.65343947734496,3.16585239197856,0,0,3.36695420871557,7.79621641581354,0,6.49716134437181,0,0,5.8460314406572,4.01450457954509,0,0,0,0.424034945681732,0,0,0,0,6.19662886493017,4.54274398083371,"naive","TH266","LT_S75"
"B5_10001000325",0,4.59218455509462,3.8939262798043,0,0,7.81715420858726,2.9464757556474,2.77460430366634,0,5.42929060797071,0,4.82241405609138,5.12312033947211,0,0,0,0,6.52937332342716,3.76329998177066,0,0,0,9.23003514936157,0,0,6.32291424101775,0,0,2.67615034419455,0,0,5.13203581692645,0,0,0,0,6.20265462723413,8.15593051100461,0,0,0,0,2.56693396069279,3.65275226970194,0,0,0,0,0,0,0,0,0,0,0,0,2.30452012911666,0,0,4.94734201314418,"grouped_pd","TH103","LT_S08"
"B5_B001464",0,7.079631390108,0,6.17886838345414,5.53791385161447,0,0,0,0.328053083627475,0,0,0,0,4.41791755755755,4.55753154665245,5.12829666901826,0,5.5812640236856,1.6621990974377,0,5.82652144830299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5856833216844,0,0,3.17419209998728,6.11317973794845,0,0,0,0,0,0,0.574659394020521,0,0,5.31651631055053,0.328053083627475,"naive","TH266","LT_S75"
"B6_1001000317",5.40770860799641,6.61287171443645,0,0,6.88139186227449,6.13586767831631,5.46039995707773,5.8541135561435,4.69725269218801,5.55812036445232,5.56738705261152,0,0,0,0,0,0,6.15654942124565,4.76122103211671,2.88482392535869,0,0,5.75214352914871,0,0,6.2814631737683,0,0,0,0,0,5.6036182428288,0,0,0,0,4.76122103211671,5.177545313698,0,0,0,0,4.74034963096922,5.97771608577026,0,4.74034963096922,0,0,5.56738705261152,0,0,0,2.10936862780183,0,0,0,0,0,0,6.39249187775328,"grouped_pd","TH103","LT_S08"
