"","p_val","avg_logFC","pct.1","pct.2","p_val_adj","grouped_pr pt.occupancy","grouped_pr n.nonzero.pts","grouped_pd pt.occupancy","grouped_pd n.nonzero.pts","gene"
"CHAC1",2.16515320900967e-35,2.14009439219643,0.245,0.065,5.73440827406212e-31,0.650793650793651,5,0.375,9,"CHAC1"
"MEF2C",1.68088928358504e-74,2.13545324615298,0.334,0.056,4.45183526757498e-70,0.558139534883721,5,0.663793103448276,8,"MEF2C"
"SLC10A1",1.30614094580908e-39,2.13300641585551,0.208,0.04,3.45931429497535e-35,0.392523364485981,4,0.476190476190476,8,"SLC10A1"
"LINC00309",1.86437729297492e-41,2.13232948334448,0.101,0.003,4.93780326044408e-37,0.461538461538462,5,0.5,4,"LINC00309"
"ADCY7",4.17926711178962e-32,2.12955769129693,0.32,0.118,1.10687889455748e-27,0.4,5,0.51219512195122,8,"ADCY7"
"TANGO6",6.1950356128665e-21,2.12411669164078,0.272,0.12,1.64075518206769e-16,0.521428571428571,5,0.352,9,"TANGO6"
"LOC101926935",2.57902263455533e-24,2.12411352994356,0.118,0.021,6.83054144761979e-20,0.540983606557377,4,0.395348837209302,8,"LOC101926935"
"DAAM2",5.48069691049871e-46,2.11560297499529,0.223,0.04,1.45156257674558e-41,0.391304347826087,5,0.488095238095238,8,"DAAM2"
"CLCNKB",1.92609764169432e-45,2.11458577048803,0.12,0.005,5.1012696040274e-41,0.612903225806452,4,0.545454545454545,3,"CLCNKB"
"BMF",2.39843354222357e-17,2.11387417485514,0.225,0.098,6.35225123657913e-13,0.405172413793103,5,0.866995073891626,8,"BMF"
"IKZF3",8.70255304195601e-25,2.1126718725025,0.216,0.069,2.30487117316205e-20,0.369369369369369,5,0.41958041958042,7,"IKZF3"
"ELN",2.54998311971359e-19,2.11157837803278,0.256,0.119,6.75363029256144e-15,0.462121212121212,4,0.728744939271255,8,"ELN"
"LRRC75B",9.6718314934309e-38,2.11079800214447,0.311,0.102,2.56158457103517e-33,0.5125,5,0.514150943396226,8,"LRRC75B"
"MT1G",1.71638581316717e-24,2.10481752716715,0.124,0.024,4.54584782617324e-20,0.8125,4,0.346938775510204,9,"MT1G"
"KLRG2",2.31028056817923e-49,2.09974065398285,0.19,0.024,6.11877808482268e-45,0.448979591836735,4,0.346938775510204,7,"KLRG2"
"ZBTB18",4.80324611128834e-16,2.09953678367914,0.379,0.245,1.27213973257472e-11,0.379487179487179,5,0.807843137254902,8,"ZBTB18"
"FAM189A2",8.24816705558256e-42,2.0993865666138,0.303,0.087,2.18452704467104e-37,0.474358974358974,4,0.611111111111111,9,"FAM189A2"
"DLX3",1.89275809468938e-57,2.09806497927624,0.285,0.052,5.01296981378482e-53,0.380952380952381,4,0.314814814814815,9,"DLX3"
"CPAMD8",2.69522941925508e-34,2.09619605001393,0.464,0.224,7.13831511689708e-30,0.447698744769874,5,0.870967741935484,9,"CPAMD8"
"RPS16P5",6.51009324558917e-24,2.09088882893173,0.113,0.019,1.72419819609429e-19,0.5,5,0.692307692307692,6,"RPS16P5"
"ADRB2",5.57049507516116e-119,2.09011707124156,0.623,0.161,1.47534562065643e-114,0.457943925233645,5,0.296407185628743,9,"ADRB2"
"ZNF844",9.84909789343709e-41,2.08872749259987,0.21,0.04,2.60853357707681e-36,0.490740740740741,4,0.511904761904762,8,"ZNF844"
"TBC1D24",2.11390430559177e-84,2.08754615001259,0.734,0.366,5.59867555335981e-80,0.399470899470899,6,0.608409986859396,11,"TBC1D24"
"PMP22",3.00166041910925e-54,2.08499456013252,0.303,0.067,7.94989762001086e-50,0.538461538461538,6,0.335714285714286,9,"PMP22"
"FNIP2",4.92761467120556e-39,2.08496018521477,0.425,0.174,1.30507874566879e-34,0.479452054794521,4,0.348066298342541,10,"FNIP2"
"KHDRBS3",1.97089466604771e-60,2.08249711661143,0.282,0.048,5.21991452302735e-56,0.531034482758621,4,0.3,10,"KHDRBS3"
"BEND5",1.25991329768963e-24,2.08094822401634,0.117,0.02,3.33688036893099e-20,0.366666666666667,4,0.439024390243902,5,"BEND5"
"TNS2",8.36127259744086e-35,2.07264433032046,0.272,0.083,2.21448304743221e-30,0.542857142857143,5,0.441860465116279,10,"TNS2"
"CDON",5.43234683475718e-42,2.06926520216303,0.186,0.029,1.43875705918544e-37,0.46875,5,0.316666666666667,10,"CDON"
"ADRB1",1.16187306721034e-47,2.06656880098497,0.373,0.118,3.07722081850658e-43,0.416666666666667,4,0.443089430894309,6,"ADRB1"
"CAMKK1",1.9165277892148e-13,2.06594221334006,0.117,0.037,5.0759238497354e-09,0.633333333333333,4,0.298701298701299,7,"CAMKK1"
"KANK2",2.22230684352166e-24,2.06355440012685,0.348,0.164,5.88577967506711e-20,0.41340782122905,5,0.642228739002933,9,"KANK2"
"DMBT1",9.84360156674471e-34,2.06309641543736,0.278,0.088,2.60707787495234e-29,0.783216783216783,4,0.406593406593407,6,"DMBT1"
"CYFIP2",2.32893349275622e-68,2.05851456453904,0.365,0.077,6.16818035556485e-64,0.515957446808511,4,0.35625,10,"CYFIP2"
"HLA-DRB6",4.22113487988021e-27,2.05565520900796,0.687,0.676,1.11796757293627e-22,0.474576271186441,6,0.462962962962963,10,"HLA-DRB6"
"HBEGF",5.51718191138233e-79,2.05534769701867,0.621,0.239,1.46122562922961e-74,0.509375,5,0.61491935483871,10,"HBEGF"
"ELF5",2.62322498275496e-24,2.05469500740968,0.221,0.074,6.94761136682652e-20,0.482456140350877,5,0.888888888888889,5,"ELF5"
"CKB",2.45091668455737e-65,2.05247255777552,0.738,0.518,6.49125283905019e-61,0.460526315789474,5,0.609099350046425,10,"CKB"
"GADD45B",6.54968263691225e-73,2.05143718551382,0.812,0.635,1.73468344638621e-68,0.425837320574163,5,0.429112964366945,10,"GADD45B"
"FSTL4",8.00566328901767e-41,2.05080273015606,0.167,0.023,2.12029992209633e-36,0.616279069767442,4,0.574468085106383,6,"FSTL4"
"TNNC1",5.5880478495352e-20,2.04667339364986,0.363,0.213,1.4799944729494e-15,0.545454545454545,5,0.90744920993228,6,"TNNC1"
"MFSD4",1.1520105621455e-58,2.04662959374137,0.575,0.257,3.05109997384236e-54,0.432432432432432,5,0.57196261682243,9,"MFSD4"
"ACSS1",1.05354400941997e-39,2.04372846182095,0.348,0.118,2.79031130894879e-35,0.474860335195531,4,0.681632653061224,9,"ACSS1"
"MST1L",1.94774878251921e-86,2.04083980997812,0.406,0.076,5.15861265050214e-82,0.516746411483254,5,0.490445859872611,8,"MST1L"
"ID2",8.21292784125926e-103,2.03641850099633,0.779,0.407,2.17519393875752e-98,0.42643391521197,5,0.42789598108747,10,"ID2"
"SULT1A2",6.63063378904848e-67,2.03448227104103,0.48,0.146,1.75612335902949e-62,0.506072874493927,5,0.570957095709571,9,"SULT1A2"
"ARHGEF17",6.4650478963695e-40,2.03398571103938,0.482,0.24,1.71226793535346e-35,0.358870967741935,5,0.666666666666667,10,"ARHGEF17"
"AHCYL2",1.0384938344505e-84,2.03382446127767,0.635,0.246,2.75045092054215e-80,0.443425076452599,5,0.448140900195695,11,"AHCYL2"
"FERMT2",6.1399236133743e-80,2.03319224761967,0.445,0.105,1.62615876900218e-75,0.458515283842795,5,0.486238532110092,10,"FERMT2"
"SORCS2",2.26398200009596e-50,2.03248578341038,0.221,0.035,5.99615632725416e-46,0.456140350877193,4,0.333333333333333,7,"SORCS2"
"BAMBI",6.59170470435748e-79,2.03174109525603,0.616,0.261,1.74581299094908e-74,0.38801261829653,5,0.825046040515654,8,"BAMBI"
"ADGRA2",5.4597634468062e-22,2.03062110170863,0.115,0.022,1.44601834888662e-17,0.372881355932203,5,0.347826086956522,8,"ADGRA2"
"LOC102724814",0.00192735589300333,2.03017430177587,0.194,0.152,1,0.73,6,0.55379746835443,9,"LOC102724814"
"PLA2G1B",1.91614374520037e-46,2.02686812519273,0.136,0.009,5.07490670916319e-42,0.571428571428571,5,0.722222222222222,4,"PLA2G1B"
"MED26",1.19767139650706e-28,2.02405061527158,0.379,0.184,3.17203269364894e-24,0.4,5,0.515706806282722,9,"MED26"
"MPP1",1.05145458587629e-28,2.02249411443495,0.169,0.038,2.78477747069334e-24,0.459770114942529,5,0.333333333333333,7,"MPP1"
"LOC283299",1.49094078921555e-47,2.0207471490646,0.118,0.004,3.94875668023739e-43,0.901639344262295,4,0.375,4,"LOC283299"
"CSF3R",5.0476771697297e-15,2.0187000561869,0.118,0.035,1.33687729840291e-10,0.819672131147541,4,0.555555555555556,9,"CSF3R"
"LRRK2",1.52713056214317e-93,2.01720293297109,0.416,0.069,4.04460529383618e-89,0.406542056074766,4,0.629370629370629,9,"LRRK2"
"THSD7A",1.27177837285514e-18,2.01592882404484,0.144,0.041,3.36830502050684e-14,0.72972972972973,4,0.453488372093023,10,"THSD7A"
"CEBPA",9.50380836448991e-82,2.01534340018359,0.631,0.267,2.51708364533515e-77,0.44,5,0.473873873873874,8,"CEBPA"
"KCNK5",1.07207794686603e-77,2.01520434886817,0.573,0.205,2.83939844227467e-73,0.372881355932203,5,0.430913348946136,10,"KCNK5"
"PPP1R10",2.25370513062969e-101,2.01456903383879,0.88,0.66,5.96893803847273e-97,0.39514348785872,6,0.601750547045952,10,"PPP1R10"
"SELENBP1",6.20067820371391e-159,2.01381502003899,0.932,0.59,1.64224962225363e-154,0.38125,5,0.706938775510204,11,"SELENBP1"
"ABCA3",8.08644920014365e-129,2.00540973654418,0.544,0.09,2.14169607065805e-124,0.353571428571429,5,0.518716577540107,11,"ABCA3"
"WNK3",1.1258317321075e-25,2.00347199201688,0.177,0.046,2.98176534248671e-21,0.318681318681319,5,0.739583333333333,6,"WNK3"
"SLC25A42",2.79922262002913e-29,2.00301170167454,0.159,0.032,7.41374110914714e-25,0.451219512195122,5,0.552238805970149,9,"SLC25A42"
"TMPRSS2",5.83161288884584e-102,2.00234678643839,0.808,0.435,1.54450267361082e-97,0.396634615384615,5,0.69656699889258,9,"TMPRSS2"
"ZNF358",7.02803211164547e-24,2.0020119097814,0.342,0.17,1.8613743047693e-19,0.380681818181818,5,0.614730878186969,10,"ZNF358"
"ABCC6P2",1.40075235406124e-76,2.00141368993282,0.25,0.022,3.70989260973121e-72,0.527131782945736,4,0.478260869565217,6,"ABCC6P2"
"MRC2",9.34244529076385e-68,1.99948818676041,0.332,0.061,2.47434663525881e-63,0.538011695906433,4,0.551181102362205,9,"MRC2"
"JPH1",7.08860021474292e-79,1.98927431171436,0.344,0.055,1.87741576687466e-74,0.418079096045198,5,0.4,8,"JPH1"
"LOC100505984",3.61373029798211e-34,1.98876593977107,0.231,0.062,9.57096469420561e-30,0.436974789915966,5,0.390625,6,"LOC100505984"
"HOXC11",2.15148371794722e-43,1.98724006721633,0.183,0.027,5.6982046269832e-39,0.606382978723404,4,0.696428571428571,2,"HOXC11"
"RASL11B",3.32152118635589e-39,1.98660289759548,0.212,0.042,8.79704886206358e-35,0.577981651376147,5,0.875,6,"RASL11B"
"TSPYL4",3.87181503777243e-08,1.98537065907632,0.332,0.249,0.00102545021275403,0.508771929824561,4,0.584139264990329,10,"TSPYL4"
"TSPYL2",1.07787826603872e-57,1.98186535628416,0.501,0.195,2.85476058760356e-53,0.383720930232558,5,0.401477832512315,10,"TSPYL2"
"LOC100288748",1.04800634593246e-06,1.98119173279706,0.216,0.139,0.0277564480720212,0.459459459459459,4,0.757785467128028,10,"LOC100288748"
"MMP15",5.05183424191204e-36,1.97997790938624,0.563,0.362,1.3379782989704e-31,0.396551724137931,5,0.797872340425532,10,"MMP15"
"LOC442497",9.95344278794351e-19,1.97846104604653,0.13,0.034,2.63616932238684e-14,0.417910447761194,4,0.591549295774648,6,"LOC442497"
"RGL1",3.85674069557097e-42,1.97794971053322,0.427,0.173,1.02145777322197e-37,0.440909090909091,5,0.722222222222222,11,"RGL1"
"CIRBP-AS1",8.93063157340659e-20,1.9737690043216,0.148,0.042,2.36527777221673e-15,0.407894736842105,5,0.522727272727273,6,"CIRBP-AS1"
"EVA1A",1.2952361839759e-100,1.9676091804722,0.464,0.085,3.43043303326017e-96,0.397489539748954,6,0.31638418079096,9,"EVA1A"
"CCDC163P",8.12611909544574e-31,1.9664452382906,0.208,0.053,2.1522026424288e-26,0.579439252336449,4,0.318181818181818,7,"CCDC163P"
"ALDH1A1",4.86484661435278e-154,1.96245136855227,0.621,0.104,1.28845462581133e-149,0.478125,5,0.671296296296296,8,"ALDH1A1"
"CGNL1",1.04929809478132e-52,1.95977077576142,0.472,0.176,2.77906600402833e-48,0.345679012345679,5,0.772602739726027,6,"CGNL1"
"LRIG1",1.23787716682342e-61,1.95810642233588,0.441,0.13,3.27851767633181e-57,0.502202643171806,6,0.309963099630996,10,"LRIG1"
"SULT1C2",3.13508038499413e-28,1.95748828441606,0.177,0.04,8.30326039965695e-24,0.725274725274725,4,0.583333333333333,5,"SULT1C2"
"SH3BP5-AS1",1.74162515221206e-11,1.95572780751021,0.177,0.082,4.61269421563364e-07,0.593406593406593,4,0.526315789473684,10,"SH3BP5-AS1"
"ID4",1.92735288237664e-77,1.95229542956156,0.544,0.17,5.10459410897454e-73,0.492857142857143,5,0.694050991501416,9,"ID4"
"MCF2L-AS1",1.85512259214503e-27,1.95028200809979,0.159,0.035,4.9132921852961e-23,0.51219512195122,4,0.315068493150685,7,"MCF2L-AS1"
"ZSWIM4",7.62384491485363e-37,1.9470971688849,0.402,0.17,2.01917532569898e-32,0.400966183574879,5,0.403954802259887,8,"ZSWIM4"
"F2RL3",3.37579760724565e-07,1.94678433400653,0.148,0.08,0.0089407999627901,0.578947368421053,4,0.952095808383233,5,"F2RL3"
"ZNF334",1.42762866548712e-34,1.94614623600914,0.183,0.036,3.78107452054263e-30,0.446808510638298,4,0.513513513513513,7,"ZNF334"
"ATP13A4-AS1",2.42332598207466e-64,1.94606445649135,0.34,0.071,6.41817886352473e-60,0.502857142857143,5,0.510204081632653,7,"ATP13A4-AS1"
"ICAM1",6.70689040913702e-128,1.94312243252532,0.907,0.587,1.77631992485994e-123,0.39186295503212,6,0.500410172272354,10,"ICAM1"
"PLEKHH2",0.000837057414456692,1.94242428681068,0.126,0.083,1,0.4,5,0.61271676300578,7,"PLEKHH2"
"LINC01132",7.73395660235439e-33,1.94061084388668,0.113,0.011,2.04833840613356e-28,0.396551724137931,4,0.434782608695652,6,"LINC01132"
"ZNF709",1.99434884002709e-18,1.93784514941259,0.12,0.029,5.28203290281175e-14,0.435483870967742,4,0.344262295081967,9,"ZNF709"
"SYNE1",3.94165224141793e-75,1.93617296065817,0.65,0.283,1.04394659613954e-70,0.462686567164179,5,0.548387096774194,10,"SYNE1"
"JUN",4.43240585093299e-174,1.93328367760346,0.988,0.899,1.1739226896196e-169,0.367387033398821,6,0.490364025695931,11,"JUN"
"FOXN3",5.36290292866959e-67,1.93277003076935,0.705,0.368,1.42036484065814e-62,0.393939393939394,5,0.552356020942408,10,"FOXN3"
"PER3",4.41018015455801e-74,1.93197237136811,0.482,0.134,1.16803621393469e-69,0.455645161290323,5,0.510791366906475,10,"PER3"
"ARHGAP44",8.99459980452183e-47,1.9304525918036,0.291,0.072,2.38221975822761e-42,0.533333333333333,4,0.366666666666667,10,"ARHGAP44"
"DAPK2",8.58284237632406e-37,1.92973046265883,0.482,0.241,2.27316580336943e-32,0.483870967741935,6,0.788423153692615,8,"DAPK2"
"USP44",4.66653717560825e-69,1.92469338388524,0.342,0.064,1.23593237095985e-64,0.511363636363636,5,0.503759398496241,6,"USP44"
"SMPD3",1.34424145103613e-39,1.92445688677643,0.227,0.05,3.56022348306918e-35,0.521367521367521,4,0.490384615384615,9,"SMPD3"
"TEF",6.16837885036066e-31,1.92328509559649,0.235,0.067,1.63369513851802e-26,0.371900826446281,5,0.5,11,"TEF"
"ARHGEF2",5.15084554562972e-40,1.92193373531509,0.567,0.335,1.36420144276003e-35,0.373287671232877,6,0.730272596843615,10,"ARHGEF2"
"TNRC18",3.35740109124787e-15,1.91990540713273,0.464,0.346,8.89207679016999e-11,0.359832635983264,4,0.7625,10,"TNRC18"
"RARRES2",0.00724244183290524,1.91924747141684,0.342,0.381,1,0.755681818181818,5,0.838383838383838,8,"RARRES2"
"CYP4Z2P",2.40778017110149e-21,1.91906822975773,0.383,0.208,6.37700578316229e-17,0.446700507614213,4,0.9375,7,"CYP4Z2P"
"C4BPB",1.97122498246943e-25,1.91186758533261,0.47,0.299,5.2207893660703e-21,0.619834710743802,4,0.735909822866345,8,"C4BPB"
"MDC1",5.06207836106432e-29,1.90354743302272,0.258,0.086,1.34069145392788e-24,0.466165413533835,4,0.312849162011173,10,"MDC1"
"LEKR1",1.20020133593632e-13,1.90321036125651,0.262,0.147,3.17873323822734e-09,0.422222222222222,4,0.620915032679739,8,"LEKR1"
"TULP2",4.43378260887304e-41,1.89999134656292,0.299,0.086,1.17428732396003e-36,0.474025974025974,5,0.393258426966292,7,"TULP2"
"SDK1",1.85068076532172e-38,1.89885286975959,0.204,0.04,4.90152800695459e-34,0.580952380952381,5,0.457831325301205,10,"SDK1"
"KLHL35",5.8497919351029e-39,1.89797385901526,0.346,0.123,1.549317394012e-34,0.657303370786517,5,0.486274509803922,9,"KLHL35"
"SPRY4",1.85473317563299e-22,1.89745401703537,0.221,0.079,4.91226081566399e-18,0.614035087719298,4,0.381818181818182,10,"SPRY4"
"MYLIP",3.81266267275924e-109,1.89712671042564,0.872,0.648,1.00978370888028e-104,0.396436525612472,5,0.56347438752784,10,"MYLIP"
"ZHX3",8.37593725782272e-36,1.89701669436012,0.377,0.147,2.21836698273435e-31,0.412371134020619,5,0.372549019607843,11,"ZHX3"
"LINC00641",3.05011515088827e-23,1.89370146326923,0.256,0.1,8.07822997712759e-19,0.378787878787879,6,0.328502415458937,9,"LINC00641"
"UTRN",1.11641378229944e-99,1.89319475381029,0.784,0.359,2.95682190242007e-95,0.373762376237624,6,0.587919463087248,10,"UTRN"
"JUND",9.50897375796439e-122,1.89068297498287,0.936,0.868,2.51845169979687e-117,0.381742738589212,6,0.512749445676275,10,"JUND"
"ZNF566",6.94382589897428e-17,1.88790895112546,0.196,0.076,1.83907228934334e-12,0.514851485148515,5,0.379746835443038,9,"ZNF566"
"ATP8B2",1.47602024978655e-11,1.88624583874869,0.111,0.038,3.90923963155967e-07,0.491228070175439,4,0.620253164556962,6,"ATP8B2"
"MERTK",6.30252117333572e-29,1.88542152158475,0.212,0.059,1.66922273275797e-24,0.440366972477064,4,0.622950819672131,7,"MERTK"
"GLS",4.43587491949393e-136,1.88348667804087,0.88,0.429,1.17484147242797e-131,0.384105960264901,5,0.356902356902357,11,"GLS"
"ZNF204P",2.10998187427014e-37,1.88257679044182,0.439,0.192,5.58828699400446e-33,0.402654867256637,5,0.646616541353383,10,"ZNF204P"
"LRRC37A4P",1.51443294576178e-06,1.87971353212927,0.276,0.202,0.0401097565685006,0.598591549295775,6,0.460620525059666,10,"LRRC37A4P"
"COL4A4",3.97426749262847e-34,1.87949415638451,0.528,0.286,1.05258474542265e-29,0.419117647058824,5,0.919327731092437,8,"COL4A4"
"HS3ST6",2.01127134071424e-28,1.87824949012826,0.103,0.011,5.32685214588165e-24,0.60377358490566,4,0.782608695652174,3,"HS3ST6"
"ATP8B5P",3.10587392823645e-06,1.87807678975599,0.161,0.1,0.0822590709893424,0.397590361445783,4,0.589371980676328,9,"ATP8B5P"
"SNTB1",1.24163671936649e-80,1.87416945999962,0.392,0.075,3.28847485124216e-76,0.465346534653465,4,0.378205128205128,8,"SNTB1"
"HEY1",1.19040848523545e-13,1.87406036767889,0.103,0.029,3.15279687314608e-09,0.679245283018868,4,0.5,7,"HEY1"
"GADD45G",2.40847404004573e-52,1.87398961232244,0.536,0.261,6.37884349506111e-48,0.442028985507246,5,0.587476979742173,10,"GADD45G"
"PRR3",1.04132506456532e-36,1.8705038818988,0.39,0.164,2.75794943350125e-32,0.437810945273632,5,0.514705882352941,9,"PRR3"
"GLS2",3.86893768144179e-28,1.87004242740279,0.179,0.043,1.02468814492986e-23,0.652173913043478,4,0.466666666666667,7,"GLS2"
"CPQ",3.74336781331102e-48,1.86926265354592,0.361,0.108,9.91430965355424e-44,0.365591397849462,5,0.330357142857143,10,"CPQ"
"ZCCHC14",1.9741007014524e-22,1.86781767099728,0.404,0.222,5.22840570779667e-18,0.548076923076923,6,0.52060737527115,9,"ZCCHC14"
"MBNL1-AS1",1.27301676343846e-10,1.86664074021509,0.15,0.066,3.37158489796675e-06,0.441558441558442,4,0.420289855072464,8,"MBNL1-AS1"
"MLLT1",2.32852502201603e-15,1.86482290840213,0.297,0.164,6.16709852080944e-11,0.352941176470588,5,0.472140762463343,10,"MLLT1"
"CAPN3",5.88761252254558e-39,1.85757848888825,0.282,0.078,1.5593341765962e-34,0.427586206896552,5,0.374233128834356,9,"CAPN3"
"KIAA1875",1.77804806387943e-39,1.85690542551,0.138,0.014,4.70916029718467e-35,0.492957746478873,5,0.275862068965517,9,"KIAA1875"
"SZT2",3.11087352562754e-21,1.85583057449658,0.573,0.405,8.23914853262453e-17,0.454237288135593,5,0.532699167657551,11,"SZT2"
"ALPP",1.48586115455019e-14,1.85503301206154,0.192,0.082,3.93530326782618e-10,0.505050505050505,4,0.9,6,"ALPP"
"LRIG3",1.89617161872962e-20,1.8528754664898,0.421,0.243,5.02201053220541e-16,0.534562211981567,5,0.473267326732673,11,"LRIG3"
"GUCY1B2",7.21671268191719e-24,1.85031663121522,0.148,0.034,1.91134635380577e-19,0.763157894736842,5,0.352112676056338,10,"GUCY1B2"
"SLC22A3",1.15565374962293e-119,1.8497713120977,0.445,0.059,3.06074895587634e-115,0.506550218340611,5,0.455284552845528,10,"SLC22A3"
"WASF3",8.01391791481538e-20,1.84825029949783,0.132,0.034,2.12248615973885e-15,0.485294117647059,5,0.528571428571429,6,"WASF3"
"ATP8A1",6.37695014094137e-66,1.84612396306596,0.289,0.045,1.68893524482832e-61,0.456375838926175,4,0.344086021505376,7,"ATP8A1"
"ABAT",1.3286127168355e-39,1.84574954726344,0.227,0.05,3.51883078053883e-35,0.495726495726496,5,0.475728155339806,8,"ABAT"
"ST3GAL2",7.41786156534514e-17,1.84556562691984,0.283,0.143,1.96462063558166e-12,0.445205479452055,4,0.555555555555556,9,"ST3GAL2"
"THBS4",1.97535618330572e-16,1.84243586376902,0.159,0.056,5.23173085148521e-12,0.414634146341463,5,0.53448275862069,9,"THBS4"
"METTL7A",9.25926573318081e-85,1.8421850058003,0.524,0.148,2.45231652943294e-80,0.477777777777778,5,0.386363636363636,9,"METTL7A"
"PVRL3",1.9160578918345e-35,1.83788108768406,0.217,0.051,5.07467932652367e-31,0.553571428571429,5,0.361904761904762,9,"PVRL3"
"FAM129A",2.54832417513771e-30,1.83722715336876,0.398,0.193,6.74923657785223e-26,0.634146341463415,5,0.433915211970075,8,"FAM129A"
"GAB2",1.93825421709221e-13,1.83696978399139,0.241,0.121,5.13346629396871e-09,0.395161290322581,5,0.603174603174603,9,"GAB2"
"NHSL1",1.90738414318964e-33,1.83601010041779,0.606,0.462,5.05170690323777e-29,0.458333333333333,6,0.448491155046826,10,"NHSL1"
"SLC2A11",1.06730210789812e-19,1.83564558279295,0.289,0.134,2.82674963276817e-15,0.449664429530201,4,0.577060931899642,9,"SLC2A11"
"CAMK1D",4.52908870946697e-40,1.83426227521796,0.454,0.208,1.19952914470233e-35,0.564102564102564,5,0.381944444444444,10,"CAMK1D"
"LINC00936",0.0377063356827078,1.83379689795221,0.192,0.175,1,0.555555555555556,5,0.790633608815427,10,"LINC00936"
"LZTS3",8.25554637556802e-10,1.83336747988277,0.404,0.309,2.18648145756919e-05,0.456730769230769,5,0.85981308411215,9,"LZTS3"
"SHROOM4",3.81930596365339e-45,1.83290324032624,0.221,0.039,1.0115431844736e-40,0.429824561403509,5,0.481481481481481,6,"SHROOM4"
"CLIC3",3.55106325658613e-45,1.83264536288557,0.652,0.47,9.40499103506838e-41,0.43452380952381,5,0.754350051177073,9,"CLIC3"
"SERTAD4-AS1",2.34800320155358e-36,1.8317645480339,0.369,0.154,6.21868647931467e-32,0.368421052631579,5,0.667711598746082,10,"SERTAD4-AS1"
