"","p_val","avg_logFC","pct.1","pct.2","p_val_adj","naive pt.occupancy","naive n.nonzero.pts","grouped_pr pt.occupancy","grouped_pr n.nonzero.pts"
"MDC1",2.32748872040368e-05,-0.363579705466431,0.168,0.258,0.616435387598915,0.393063583815029,10,0.466165413533835,4
"ETF1",2.32838305256024e-05,-0.424599592714286,0.645,0.738,0.616672251470581,0.329305135951662,11,0.386842105263158,6
"PAN2",2.34392917076488e-05,-0.918004663539581,0.142,0.225,0.620789640877078,0.321917808219178,10,0.603448275862069,5
"P4HA1",2.35971872289266e-05,0.556508930706901,0.593,0.511,0.62497150375812,0.310344827586207,11,0.365019011406844,4
"TMEM25",2.37610186322278e-05,-0.730564996659217,0.202,0.289,0.629310578474555,0.473429951690821,10,0.550335570469799,5
"IGSF10",2.37925525125681e-05,0.87426963504851,0.11,0.045,0.630145753295367,0.690265486725664,4,0.565217391304348,3
"TMED7",2.38662121043923e-05,0.469755391870414,0.454,0.346,0.63209662758483,0.379828326180258,10,0.415730337078652,6
"LCORL",2.40015528833779e-05,-0.854697548021301,0.133,0.212,0.635681128116264,0.313868613138686,10,0.440366972477064,5
"ATF2",2.4066138920905e-05,-0.552440693763466,0.299,0.404,0.637391689320168,0.319218241042345,8,0.432692307692308,5
"PAIP1",2.41353918051298e-05,0.745427616208967,0.693,0.689,0.639225851958863,0.426966292134831,10,0.380281690140845,6
"LOC100289230",2.43015840581595e-05,0.673184292332981,0.107,0.043,0.643627453780355,0.390909090909091,6,0.727272727272727,4
"NUTF2",2.4381006315819e-05,-0.280958569659336,0.601,0.685,0.645730952274467,0.343598055105348,11,0.365439093484419,6
"ZNF346",2.45138988400132e-05,-0.44489864137423,0.177,0.262,0.64925061077775,0.357142857142857,10,0.474074074074074,5
"FAM149A",2.46698578876692e-05,0.477883637764596,0.181,0.099,0.653381186154918,0.467741935483871,8,0.411764705882353,4
"SHISA2",2.4760925088132e-05,0.605107952002551,0.35,0.26,0.655793100959176,0.47075208913649,10,0.432835820895522,5
"ZBED5-AS1",2.49636605264609e-05,0.703139352242515,0.457,0.379,0.661162549043318,0.498933901918977,10,0.364102564102564,5
"ATG12",2.49979721440135e-05,0.349528108131984,0.577,0.485,0.662071292234197,0.345699831365936,12,0.376,6
"ETV5",2.52420716161392e-05,-0.544868827058837,0.268,0.157,0.668536266753447,0.414545454545455,8,0.703703703703704,4
"TSTA3",2.56471136432989e-05,-0.311428850180346,0.571,0.683,0.679263804842771,0.305460750853242,12,0.389204545454545,6
"DNAJC7",2.57933095526461e-05,0.42714369086427,0.576,0.503,0.683135803501832,0.309121621621622,12,0.405405405405405,6
"TDG",2.59471091897466e-05,-0.321785919071989,0.46,0.544,0.68720918689044,0.379237288135593,11,0.453571428571429,6
"PDZD11",2.60575902638457e-05,0.509271902572592,0.547,0.456,0.690135278137954,0.341637010676157,12,0.348936170212766,5
"AP1B1",2.6467158723981e-05,0.279141667562173,0.477,0.361,0.700982698804638,0.36530612244898,10,0.43010752688172,5
"IFIT3",2.65329468096107e-05,-0.880767312584011,0.304,0.398,0.702725096252538,0.400641025641026,12,0.624390243902439,6
"PLEKHO2",2.66539003165005e-05,1.57505241918559,0.13,0.062,0.705928549882516,0.425373134328358,10,0.5625,3
"ZKSCAN8",2.66706491533033e-05,-0.358289405944399,0.105,0.183,0.706372142825238,0.592592592592593,6,0.648936170212766,5
"RAC2",2.67399306071475e-05,0.84115791110453,0.227,0.14,0.708207062130301,0.502145922746781,11,0.458333333333333,4
"LGR6",2.67604889363172e-05,-0.408475457382845,0.055,0.115,0.708751549478362,0.625,5,0.491525423728814,5
"MMP17",2.68907557568925e-05,-0.943901888061386,0.084,0.151,0.712201666221299,0.5,8,0.641025641025641,3
"GLDN",2.70242405707183e-05,-1.21611843901717,0.071,0.134,0.715737011515474,0.616438356164384,5,0.898550724637681,3
"ARL8B",2.70332634284819e-05,-0.331254041193065,0.396,0.503,0.715975981903344,0.41031941031941,12,0.397683397683398,5
"VPS16",2.70515492812769e-05,-0.52755696812746,0.239,0.336,0.716460282714619,0.310204081632653,9,0.427745664739884,5
"MYH11",2.70665155694716e-05,0.990809343081581,0.195,0.113,0.716856664857455,0.5,8,0.53448275862069,5
"FHDC1",2.71600907537592e-05,-1.07066461183668,0.128,0.204,0.719335003613313,0.480916030534351,7,0.485714285714286,4
"WDR91",2.72430499203628e-05,-0.25744368621378,0.19,0.285,0.721532177140808,0.38974358974359,9,0.346938775510204,4
"ELL3",2.7297393966813e-05,0.414164770012518,0.325,0.223,0.722971479211041,0.479041916167665,10,0.434782608695652,4
"TRIM11",2.73387074785117e-05,-0.416535778509997,0.217,0.315,0.724065667568382,0.37219730941704,10,0.376543209876543,5
"PRKRIP1",2.76798607477069e-05,-0.410168850874228,0.188,0.283,0.733101111903016,0.435233160621762,9,0.479452054794521,5
"TRAPPC6A",2.77264469649329e-05,-0.430192075535876,0.555,0.641,0.734334947866247,0.301754385964912,12,0.4,6
"HSPA7",2.77333221058408e-05,1.07728951272657,0.242,0.155,0.734517035973195,0.473895582329317,9,0.65,5
"TRA2B",2.78262662387853e-05,-0.300383241722137,0.738,0.841,0.73697866133423,0.307387862796834,11,0.351039260969977,6
"COMMD5",2.79095332326006e-05,-0.33478261945259,0.288,0.396,0.739183987665426,0.381756756756757,9,0.401960784313726,5
"CENPC",2.80083490082399e-05,-0.417640174027267,0.287,0.398,0.741801123483233,0.372881355932203,9,0.4,5
"DNAH10",2.83025803323071e-05,0.732535491879631,0.291,0.202,0.749593840101153,0.869565217391304,10,0.375,6
"SCAF4",2.83419166797885e-05,-0.339464643309496,0.333,0.441,0.750635663264199,0.447368421052632,8,0.361233480176211,5
"ZNF76",2.84335615856097e-05,-0.513311791636808,0.217,0.317,0.753062878594873,0.309417040358744,9,0.411042944785276,6
"FAM102A",2.8478540320446e-05,0.372508284688227,0.38,0.272,0.754254140387012,0.451282051282051,10,0.442857142857143,5
"TADA2B",2.86014525021399e-05,-0.462600475870997,0.132,0.214,0.757509469519175,0.301470588235294,9,0.390909090909091,5
"GTF2E1",2.86653958818783e-05,-0.528415158417456,0.072,0.138,0.759203009931547,0.364864864864865,7,0.450704225352113,4
"SUMO3",2.89205530278633e-05,-0.388850922329163,0.616,0.699,0.765960846942959,0.387045813586098,10,0.383333333333333,6
"TXNRD2",2.91145033661939e-05,-0.257609298412911,0.267,0.377,0.771097621653645,0.324817518248175,8,0.407216494845361,4
"YTHDC1",2.91405642577865e-05,-0.361562618228461,0.698,0.773,0.771787844367476,0.304044630404463,12,0.386934673366834,6
"RILP",2.93430349373015e-05,-0.408085881276045,0.297,0.402,0.777150280314431,0.459016393442623,8,0.36231884057971,4
"SMG1P1",2.93689397116451e-05,-0.601550354533279,0.28,0.367,0.777836368262921,0.309027777777778,8,0.380952380952381,5
"PABPC1L",2.95251961379156e-05,-0.793762642737442,0.1,0.175,0.781974819712694,0.407766990291262,9,0.566666666666667,4
"PPP1R3E",2.97154640591803e-05,-0.742432962052804,0.104,0.177,0.787014065607389,0.551401869158878,9,0.593406593406593,3
"MARCH3",3.00484209143784e-05,1.09047432372281,0.233,0.144,0.795832427917313,0.422594142259414,10,0.472972972972973,3
"UBD",3.03651702435762e-05,0.466069122701959,0.107,0.043,0.804221533901115,0.536363636363636,7,0.636363636363636,4
"SLC9C1",3.09344418606681e-05,0.304155462458191,0.112,0.047,0.819298692679795,0.51304347826087,10,0.541666666666667,4
"C10orf76",3.09968843678215e-05,-0.296829036695633,0.208,0.307,0.820952482481752,0.35981308411215,8,0.468354430379747,4
"EMC4",3.12285764790359e-05,0.266261181033763,0.82,0.775,0.827088848047265,0.328978622327791,11,0.406015037593985,6
"INAFM2",3.12541326146714e-05,-0.476038542331445,0.071,0.136,0.827765702299573,0.424657534246575,8,0.514285714285714,3
"KIAA0895L",3.12852909437132e-05,-0.704984993479901,0.122,0.202,0.828590930644244,0.384,9,0.528846153846154,4
"KNSTRN",3.13575264727345e-05,0.767638501399634,0.142,0.07,0.830504088630372,0.356164383561644,8,0.5,3
"HIF1A",3.1382397497446e-05,0.668811995736209,0.583,0.532,0.831162797719856,0.465776293823038,12,0.408759124087591,5
"DBNDD1",3.18119217912424e-05,-0.617587390587843,0.189,0.274,0.842538748641056,0.329896907216495,9,0.404255319148936,5
"GTF3C2",3.18394818564098e-05,-0.312858557520751,0.325,0.429,0.843268676967013,0.293413173652695,11,0.375565610859729,5
"LRP5L",3.18983649050957e-05,1.42298314091025,0.113,0.049,0.84482819451146,0.698275862068966,8,0.44,3
"REEP3",3.19993672800909e-05,0.533411520662161,0.683,0.668,0.847503242413208,0.378031383737518,11,0.36046511627907,6
"WDR77",3.20009651249217e-05,0.644205000509382,0.359,0.266,0.84754556133355,0.37940379403794,10,0.532846715328467,5
"RAB15",3.20792096179958e-05,0.357291176850322,0.193,0.111,0.849617866732618,0.792929292929293,8,0.543859649122807,5
"ACAP3",3.21502350825768e-05,-0.474508777404802,0.177,0.266,0.851498976162046,0.445054945054945,10,0.372262773722628,4
"RPS16P5",3.23084625336986e-05,-1.27834528625774,0.056,0.113,0.855689630205007,0.43859649122807,8,0.5,5
"PRRT2",3.25820737838092e-05,-1.16219741452919,0.086,0.153,0.862936224164187,0.454545454545455,7,0.556962025316456,3
"SUB1",3.2969501678996e-05,0.314755311640759,0.905,0.887,0.873197251968209,0.365984930032293,12,0.37417943107221,6
"ENO2",3.30581219739894e-05,0.856546423388822,0.399,0.299,0.87554436048111,0.451219512195122,10,0.493506493506494,5
"NFS1",3.31417480056091e-05,-0.408110443633449,0.273,0.367,0.877759195928557,0.367857142857143,10,0.417989417989418,6
"LSM14B",3.33870312176472e-05,-0.46095057514198,0.202,0.297,0.884255521799386,0.444444444444444,8,0.366013071895425,5
"VAC14",3.35496718646619e-05,-0.407607099016692,0.319,0.414,0.88856305933557,0.38719512195122,12,0.483568075117371,5
"PINK1",3.36968506892479e-05,-0.506639621259202,0.401,0.48,0.892461090504732,0.344660194174757,8,0.48582995951417,5
"EXOSC10",3.39483505542431e-05,-0.468936577515002,0.419,0.509,0.899122064429128,0.327906976744186,10,0.408396946564886,5
"CDC42",3.43552503924528e-05,0.295563832153698,0.949,0.955,0.909898806644112,0.342564102564103,12,0.369918699186992,6
"DNAJB5",3.44943968763561e-05,-0.526165722989112,0.056,0.115,0.91358410127029,0.315789473684211,8,0.406779661016949,5
"CEP89",3.48639278447176e-05,0.400022418151337,0.31,0.216,0.923371128967345,0.528301886792453,10,0.513513513513513,5
"ADGRE5",3.50793157180735e-05,0.320466135132651,0.523,0.443,0.929075676793176,0.385474860335196,9,0.456140350877193,5
"LOC153684",3.51405679499551e-05,0.492810172404849,0.229,0.14,0.93069794215456,0.638297872340426,9,0.513888888888889,4
"RIN3",3.52153193193886e-05,0.863317775891737,0.243,0.153,0.932677732174006,0.464,8,0.443037974683544,5
"CAPZA1",3.54801340395435e-05,0.311421613135209,0.849,0.812,0.939691350037309,0.330275229357798,12,0.41866028708134,6
"NEK7",3.58232104329851e-05,-0.423867967637927,0.323,0.429,0.94877772831761,0.343373493975904,10,0.3710407239819,5
"KCTD3",3.60786137497641e-05,0.600887627573722,0.189,0.109,0.955542085162502,0.458762886597938,10,0.660714285714286,5
"ZBTB20",3.61427924643747e-05,-0.408165258375478,0.738,0.798,0.957241858418964,0.33377308707124,10,0.423357664233577,6
"TRIM14",3.62695493345266e-05,0.326611179393836,0.309,0.21,0.960599014124937,0.318611987381703,8,0.481481481481481,4
"SHROOM3",3.63224683054051e-05,-0.298548029276763,0.467,0.581,0.962000573068653,0.422916666666667,11,0.361204013377926,6
"TAMM41",3.66109588630792e-05,0.831599992841875,0.145,0.072,0.969641245488651,0.503355704697987,7,0.432432432432432,4
"PET100",3.66202691411285e-05,-0.281787841639776,0.871,0.872,0.969887828202788,0.326256983240223,12,0.385300668151448,6
"SYTL3",3.67318356955019e-05,0.482645848799096,0.571,0.501,0.972842668395368,0.41296928327645,10,0.368217054263566,5
"CPSF1",3.67923750977698e-05,-0.447901050037214,0.211,0.295,0.974446054464433,0.290322580645161,10,0.421052631578947,5
"TMEM55B",3.68882554631839e-05,-0.258732793897237,0.346,0.45,0.976985445942425,0.36056338028169,11,0.40948275862069,5
"CTPS1",3.71157611581307e-05,-0.401691894612157,0.151,0.237,0.983010934273093,0.380645161290323,8,0.352459016393443,5
"SAE1",3.72139240580019e-05,-0.422774758449437,0.344,0.447,0.98561077867618,0.339943342776204,11,0.38695652173913,6
"ZNF484",3.72142143538045e-05,-0.338612089405435,0.071,0.136,0.985618467160513,0.452054794520548,7,0.542857142857143,3
"WDR6",3.74841340724397e-05,-0.812785632115697,0.528,0.577,0.992767290908565,0.345018450184502,12,0.377104377104377,6
"TBX1",3.78305625705404e-05,0.689472382114762,0.137,0.066,1,0.539007092198582,9,0.617647058823529,3
"BRMS1L",3.80868226290686e-05,-0.522324354459098,0.185,0.278,1,0.352631578947368,11,0.370629370629371,5
"CAPNS1",3.81279163333799e-05,0.327817819689439,0.854,0.806,1,0.322690992018244,11,0.392771084337349,6
"LOC100507577",3.81682769102199e-05,-0.695995552910264,0.284,0.381,1,0.345890410958904,9,0.443877551020408,5
"ARPC1B",3.82724263876213e-05,-0.268403028089076,0.809,0.862,1,0.327316486161252,12,0.380630630630631,6
"MAPK6",3.83358605847242e-05,0.660387540189751,0.4,0.291,1,0.333333333333333,9,0.42,5
"SLC23A2",3.84645531645883e-05,-0.551423359093528,0.097,0.169,1,0.41,8,0.425287356321839,5
"FRAT1",3.85743118889856e-05,-0.627332755019264,0.065,0.126,1,0.373134328358209,8,0.446153846153846,4
"FAM53C",3.86780591254505e-05,-0.535981305401864,0.289,0.383,1,0.336700336700337,8,0.360406091370558,5
"TMEM218",3.87175581739739e-05,0.512411575536522,0.402,0.313,1,0.462469733656174,9,0.434782608695652,6
"KREMEN1",3.88768518501816e-05,0.494545511677733,0.368,0.27,1,0.44973544973545,10,0.359712230215827,5
"AP5M1",3.89221081758449e-05,-0.666914721806514,0.163,0.249,1,0.359281437125749,9,0.3984375,5
"ATXN7L1",3.94059056977156e-05,-0.296179919013368,0.143,0.227,1,0.591836734693878,8,0.564102564102564,5
"FBXO3",3.94510591938925e-05,-0.297312978287446,0.202,0.293,1,0.352657004830918,9,0.490066225165563,5
"S100A4",3.95271004803701e-05,-0.53721709969699,0.35,0.458,1,0.37883008356546,11,0.436440677966102,5
"SREK1",3.96122149356247e-05,0.259994314879935,0.726,0.664,1,0.329758713136729,12,0.421052631578947,5
"TMEM120A",3.96462043266769e-05,-0.25546341931498,0.382,0.485,1,0.443877551020408,9,0.416,6
"C16orf52",3.98675619385898e-05,-0.916398961071552,0.139,0.219,1,0.328671328671329,9,0.495575221238938,5
"UPP1",3.99021926588876e-05,0.619817146936132,0.538,0.483,1,0.446654611211573,9,0.321285140562249,6
"GZF1",3.99407634521309e-05,-0.667313783309075,0.074,0.138,1,0.276315789473684,8,0.492957746478873,3
"NOTCH2NL",4.03150428796466e-05,-0.268302634605941,0.431,0.551,1,0.5372460496614,10,0.394366197183099,6
"LOC401052",4.03265143576666e-05,1.31798716885855,0.125,0.06,1,0.6484375,8,0.548387096774194,4
"GIT1",4.04136950026896e-05,0.390540910338449,0.346,0.245,1,0.323943661971831,9,0.468253968253968,5
"PRKAR1B",4.059190830225e-05,-0.445087445129657,0.11,0.186,1,0.389380530973451,8,0.447916666666667,4
"PECR",4.0653589289237e-05,0.594499331813113,0.262,0.177,1,0.427509293680297,8,0.472527472527473,5
"GEMIN5",4.06590579067054e-05,-0.413060919010226,0.161,0.249,1,0.406060606060606,9,0.4453125,5
"SLC31A2",4.07298356727563e-05,0.268800112460939,0.188,0.105,1,0.461139896373057,8,0.425925925925926,4
"FBXO31",4.11990013759323e-05,0.501814048143152,0.304,0.202,1,0.480769230769231,9,0.538461538461538,4
"CEP135",4.13711851714356e-05,0.672313985121898,0.159,0.082,1,0.478527607361963,9,0.380952380952381,4
"GIGYF2",4.13901638093357e-05,-0.253739581758992,0.553,0.664,1,0.34330985915493,11,0.403508771929825,5
"VPS11",4.14918758593485e-05,-0.815876806465415,0.224,0.309,1,0.330434782608696,9,0.49685534591195,5
"UQCRH",4.15992576346214e-05,-0.310236707964406,0.805,0.8,1,0.325272067714631,12,0.390776699029126,5
"EXOC1",4.18083552012346e-05,-0.444247528265677,0.308,0.416,1,0.39873417721519,10,0.420560747663551,5
"SEMA4D",4.18382783419738e-05,-0.767460431504706,0.172,0.256,1,0.372881355932203,9,0.484848484848485,4
"BCR",4.20599085680456e-05,0.40768653871639,0.444,0.346,1,0.453947368421053,9,0.398876404494382,5
"SPDYA",4.21282109747988e-05,0.584310204977009,0.177,0.099,1,0.379120879120879,9,0.431372549019608,4
"NUP62",4.21942997378081e-05,0.322256350302973,0.609,0.505,1,0.3936,11,0.396153846153846,4
"SIKE1",4.24413811728542e-05,-0.266315743769757,0.359,0.462,1,0.414634146341463,11,0.478991596638655,5
"PRDM15",4.28782856173622e-05,-0.365796727812465,0.1,0.171,1,0.407766990291262,8,0.511363636363636,4
"RPP21",4.32721802090018e-05,-0.444600236780237,0.503,0.59,1,0.332688588007737,10,0.417763157894737,5
"B3GNT7",4.32762758444889e-05,0.844690777568831,0.649,0.588,1,0.424287856071964,11,0.544554455445545,5
"HOMER3",4.35226506536402e-05,0.633734624715942,0.223,0.134,1,0.532751091703057,8,0.652173913043478,5
"DPY19L1",4.36468320256831e-05,0.595711643347635,0.454,0.353,1,0.439914163090129,11,0.346153846153846,5
"LOC730183",4.39151191109221e-05,-0.357359045308818,0.061,0.122,1,0.380952380952381,8,0.53968253968254,5
"THRB",4.39321553813507e-05,0.467175982328976,0.155,0.082,1,0.308176100628931,9,0.5,4
"SEC24D",4.40681661883231e-05,-0.564360833092928,0.267,0.357,1,0.372262773722628,9,0.331521739130435,5
"CHMP1B",4.40991411522669e-05,-0.289349121353562,0.63,0.724,1,0.327666151468315,11,0.410187667560322,6
"LOC644656",4.43557103955178e-05,0.636962340682929,0.129,0.06,1,0.484848484848485,8,0.354838709677419,4
"ZNF655",4.44068477976907e-05,-0.364555408920613,0.532,0.606,1,0.373626373626374,11,0.394230769230769,5
"MCF2L-AS1",4.44324899402216e-05,-0.441758746062462,0.091,0.159,1,0.333333333333333,9,0.51219512195122,4
"C19orf68",4.47266424075763e-05,-0.676069156356132,0.06,0.12,1,0.306451612903226,8,0.532258064516129,4
"THUMPD2",4.48772996910311e-05,-0.644142938596923,0.168,0.252,1,0.300578034682081,9,0.507692307692308,5
"RNASE4",4.48932512300906e-05,0.332990004469631,0.585,0.503,1,0.356073211314476,11,0.44015444015444,5
"ZMYND12",4.52532508735345e-05,0.936928748229687,0.247,0.171,1,0.818897637795276,9,0.488636363636364,4
"TP53TG1",4.53284575308767e-05,0.251155723652994,0.509,0.398,1,0.443594646271511,11,0.463414634146341,6
"CELSR1",4.55752598815093e-05,-0.37847168871909,0.545,0.617,1,0.382142857142857,11,0.512578616352201,5
"FAM76B",4.55894806799477e-05,-0.458168898620024,0.167,0.252,1,0.47953216374269,11,0.407692307692308,4
"SUPT3H",4.57840994998342e-05,-0.356400001824129,0.143,0.229,1,0.346938775510204,10,0.432203389830508,4
"PTPN11",4.6187665878968e-05,-0.253927142933451,0.418,0.524,1,0.317016317016317,10,0.448148148148148,6
"KMT2A",4.6517974140611e-05,-0.2905434897969,0.635,0.72,1,0.386503067484663,11,0.425876010781671,6
"FOXA3",4.65296990345193e-05,0.537732959247637,0.113,0.049,1,0.698275862068966,6,0.56,3
"CEACAM6",4.75072184383555e-05,0.575546149510893,0.761,0.899,1,0.468030690537084,11,0.380129589632829,6
"FANCD2",4.75255633210637e-05,0.604930243972688,0.154,0.082,1,0.354430379746835,10,0.404761904761905,5
"SREBF1",4.76215045761796e-05,-0.370122479960279,0.372,0.478,1,0.340314136125654,11,0.398373983739837,6
"MAGT1",4.76477017168547e-05,-0.333965076139954,0.553,0.645,1,0.408450704225352,10,0.427710843373494,6
"BTG3",4.81924392985772e-05,0.332574386817237,0.784,0.757,1,0.409937888198758,10,0.405128205128205,6
"ACO1",4.85643609213252e-05,0.869208908301141,0.303,0.221,1,0.485530546623794,9,0.464912280701754,3
"ZNF7",4.89006833413073e-05,-0.363919644877693,0.179,0.264,1,0.347826086956522,9,0.352941176470588,5
"SPINK5",4.93030019032059e-05,1.10126959966437,0.202,0.122,1,0.705314009661836,8,0.603174603174603,5
"GPD2",4.93035741805167e-05,0.775579682769692,0.32,0.225,1,0.452887537993921,9,0.379310344827586,5
"MAST4",4.93767080986311e-05,0.503527803468419,0.683,0.581,1,0.416547788873039,11,0.397993311036789,5
"SEMA4F",4.94549173194407e-05,-0.450338623862901,0.072,0.136,1,0.364864864864865,8,0.4,5
"HTT",5.08136828524715e-05,-0.558491616013699,0.284,0.375,1,0.339041095890411,11,0.367875647668394,5
