"","p_val","avg_logFC","pct.1","pct.2","p_val_adj","naive.pt.occupancy","naive.n.nonzero.pts","grouped_pd.pt.occupancy","grouped_pd.n.nonzero.pts","gene","sig"
"FARP1",0.00387954651421306,1.02055216321451,0.538,0.538,1,0.343580470162749,11,0.745974955277281,10,"FARP1","NS"
"FOXP4",0.00388087714363828,1.21200315669464,0.343,0.346,1,0.46875,10,0.615598885793872,11,"FOXP4","NS"
"RBM43",0.00390905911547609,0.868394203179395,0.251,0.221,1,0.507751937984496,9,0.728260869565217,9,"RBM43","NS"
"USP12",0.00405745536833167,0.632577030610648,0.316,0.403,1,0.464615384615385,9,0.623655913978495,11,"USP12","NS"
"NPHP4",0.00405826803536523,0.55181611402771,0.115,0.085,1,0.516949152542373,8,0.525423728813559,10,"NPHP4","NS"
"SEMA3C",0.00409759044724096,0.524227270386971,0.467,0.431,1,0.38125,10,0.720982142857143,8,"SEMA3C","NS"
"ZNF33B",0.00413353939287205,0.401187083839694,0.399,0.487,1,0.434146341463415,10,0.694965449160908,10,"ZNF33B","NS"
"SMA4",0.00413779785351328,0.894412378292362,0.278,0.248,1,0.592982456140351,8,0.505813953488372,11,"SMA4","NS"
"BCL6",0.00413938960453385,0.74679341268221,0.627,0.693,1,0.316770186335404,11,0.539208882720333,11,"BCL6","NS"
"ABCC5",0.00416808093943987,-0.495752253994874,0.325,0.349,1,0.44311377245509,12,0.736551724137931,10,"ABCC5","NS"
"SF3A2",0.00418230427659494,0.905009913575598,0.226,0.192,1,0.405172413793103,9,0.49874686716792,10,"SF3A2","NS"
"C18orf32",0.00420877753461372,0.455235156711251,0.643,0.731,1,0.353030303030303,10,0.610013175230567,11,"C18orf32","NS"
"LOC101929767",0.00421955398408328,0.869335517755554,0.167,0.137,1,0.43859649122807,8,0.626760563380282,10,"LOC101929767","NS"
"ZNF674-AS1",0.0043195932105175,1.04823985744342,0.076,0.11,1,0.461538461538462,9,0.43859649122807,8,"ZNF674-AS1","NS"
"PXYLP1",0.00434060119519035,0.256445861275935,0.14,0.186,1,0.402777777777778,9,0.487046632124352,9,"PXYLP1","NS"
"PPP1R14D",0.00434174620710319,-0.40812849948104,0.07,0.102,1,0.347222222222222,7,0.478672985781991,8,"PPP1R14D","NS"
"LIX1L",0.00436994911211698,0.91648638840778,0.198,0.262,1,0.448275862068966,8,0.821691176470588,9,"LIX1L","NS"
"ARHGDIA",0.00437154883941823,0.403480226742733,0.693,0.863,1,0.337078651685393,11,0.525083612040134,10,"ARHGDIA","NS"
"SVIL",0.00441274068427312,0.454124120372894,0.647,0.802,1,0.350903614457831,10,0.553689262147571,11,"SVIL","NS"
"CTDSP1",0.00441860440920651,0.704046646154338,0.371,0.494,1,0.41994750656168,9,0.574074074074074,10,"CTDSP1","NS"
"ID1",0.00450337967844562,-0.259125818807973,0.449,0.51,1,0.40997830802603,11,0.468867924528302,10,"ID1","NS"
"SMIM7",0.0045347117316318,0.349495341671507,0.6,0.76,1,0.38961038961039,11,0.55794806839772,10,"SMIM7","NS"
"CCP110",0.00454643899168918,0.326152761595822,0.394,0.473,1,0.560493827160494,10,0.69959266802444,10,"CCP110","NS"
"SYDE2",0.00456425289811897,0.949220632881172,0.152,0.12,1,0.352564102564103,9,0.485943775100402,8,"SYDE2","NS"
"ST6GALNAC2",0.00459142615349419,0.299422378455349,0.372,0.45,1,0.604712041884817,9,0.488770053475936,11,"ST6GALNAC2","NS"
"MAN1B1-AS1",0.00459973203734384,1.36384116803412,0.108,0.08,1,0.306306306306306,8,0.433734939759036,10,"MAN1B1-AS1","NS"
"ZNF266",0.00460488429234998,0.936658931022631,0.191,0.154,1,0.489795918367347,9,0.579439252336449,10,"ZNF266","NS"
"CEP95",0.00463232979587132,0.843227571667898,0.408,0.391,1,0.374701670644391,8,0.461254612546125,10,"CEP95","NS"
"PIBF1",0.00463268069686658,0.342835884811946,0.385,0.482,1,0.415189873417722,11,0.652347652347652,10,"PIBF1","NS"
"USP49",0.00463673890881336,1.36459331537496,0.13,0.1,1,0.328358208955224,8,0.461538461538462,10,"USP49","NS"
"MPC1",0.00464360980457411,0.285107266122247,0.579,0.727,1,0.401680672268908,12,0.623428193249504,11,"MPC1","NS"
"INTS6",0.00465116002122621,0.880889289813482,0.364,0.347,1,0.344919786096257,10,0.604715672676838,10,"INTS6","NS"
"ZNF445",0.0046837081876265,0.56884779195702,0.123,0.162,1,0.333333333333333,7,0.657738095238095,10,"ZNF445","NS"
"PRR34-AS1",0.00469124454109441,1.00085860272959,0.461,0.459,1,0.405919661733615,10,0.72507869884575,10,"PRR34-AS1","NS"
"HSPA1B",0.00475488331004017,0.470229368164343,0.882,0.898,1,0.346578366445916,11,0.514193893947509,11,"HSPA1B","NS"
"DPCD",0.0048427128666481,1.4096164236427,0.499,0.608,1,0.54296875,11,0.551424050632911,10,"DPCD","NS"
"CCPG1",0.00484293621154411,0.533983693595329,0.661,0.766,1,0.310751104565538,10,0.55213567839196,11,"CCPG1","NS"
"EXTL3",0.00489313047574664,0.514740397778512,0.175,0.23,1,0.544444444444444,8,0.60377358490566,10,"EXTL3","NS"
"BCORL1",0.00490372433815482,0.896731291784969,0.179,0.149,1,0.451086956521739,8,0.592233009708738,8,"BCORL1","NS"
"MINK1",0.00493463778284883,0.576876963864947,0.171,0.229,1,0.318181818181818,8,0.570526315789474,11,"MINK1","NS"
"TRIQK",0.00514356213821407,0.461412443584855,0.306,0.376,1,0.334394904458599,9,0.732394366197183,11,"TRIQK","NS"
"TP53INP1",0.00519082305054488,0.623475985573694,0.375,0.352,1,0.527272727272727,9,0.693570451436389,10,"TP53INP1","NS"
"RFNG",0.00520456942880325,0.707830984036592,0.281,0.369,1,0.439446366782007,8,0.580939947780679,10,"RFNG","NS"
"ARHGAP5-AS1",0.00520815839289853,1.02049914595134,0.111,0.154,1,0.657894736842105,8,0.697819314641745,8,"ARHGAP5-AS1","NS"
"LYRM4",0.00521678969033003,0.68573324857699,0.507,0.542,1,0.343570057581574,12,0.502664298401421,10,"LYRM4","NS"
"PEMT",0.00521912295820653,0.638073846760989,0.426,0.421,1,0.349315068493151,8,0.425629290617849,11,"PEMT","NS"
"GPS2",0.00523251452977935,0.627269287340102,0.655,0.733,1,0.344725111441308,12,0.575837163493106,10,"GPS2","NS"
"DYRK4",0.00524688803811764,0.671752412061859,0.221,0.187,1,0.45374449339207,9,0.395886889460154,9,"DYRK4","NS"
"CCDC142",0.00525420699695374,0.713721537328172,0.23,0.292,1,0.538135593220339,10,0.594059405940594,9,"CCDC142","NS"
"CCDC91",0.00527396054008542,0.7074057993082,0.434,0.452,1,0.42152466367713,9,0.549520766773163,10,"CCDC91","NS"
"THBS3",0.00527617127774284,0.4291647016812,0.314,0.378,1,0.555900621118012,10,0.826751592356688,9,"THBS3","NS"
"RMDN3",0.00529316237168957,0.362093560988161,0.502,0.615,1,0.335271317829457,10,0.564945226917058,11,"RMDN3","NS"
"SDCCAG8",0.00533983556006379,0.372001857271876,0.55,0.711,1,0.415929203539823,10,0.618821936357481,10,"SDCCAG8","NS"
"CHEK1",0.00542135951304516,0.276388583966095,0.168,0.218,1,0.479768786127168,11,0.40929203539823,10,"CHEK1","NS"
"MARCH8",0.00549983797560987,0.263144763677281,0.119,0.159,1,0.30327868852459,10,0.531722054380665,10,"MARCH8","NS"
"LRG1",0.00553626235815923,0.644114066012481,0.588,0.629,1,0.402317880794702,11,0.68247895944912,10,"LRG1","NS"
"ZNF609",0.00560013399125451,1.23775523884639,0.377,0.368,1,0.392764857881137,12,0.594771241830065,9,"ZNF609","NS"
"FAM92A1",0.0056321428919026,0.722041012946072,0.212,0.181,1,0.591743119266055,10,0.327127659574468,11,"FAM92A1","NS"
"LOC729218",0.00567231366324555,-0.402197616219493,0.15,0.191,1,0.311688311688312,8,0.517676767676768,8,"LOC729218","NS"
"BDP1",0.00568829450311983,0.447746221218488,0.614,0.745,1,0.391442155309033,10,0.512588766946417,10,"BDP1","NS"
"KLHL31",0.00569126122970866,-0.601494863500941,0.078,0.109,1,0.4125,9,0.508849557522124,8,"KLHL31","NS"
"TRADD",0.00574644792751138,0.382443792466912,0.574,0.774,1,0.410169491525424,11,0.579863269111249,11,"TRADD","NS"
"CDKN2D",0.00576856781754882,1.02009861433113,0.185,0.158,1,0.542105263157895,10,0.492401215805471,10,"CDKN2D","NS"
"KDELC2",0.00583807198085154,0.661540009413324,0.234,0.301,1,0.5125,9,0.576,9,"KDELC2","NS"
"ETNK1",0.00584273388455038,0.375656345552736,0.685,0.813,1,0.365056818181818,12,0.54647720544701,11,"ETNK1","NS"
"C1orf56",0.00584980655844449,0.532169290300594,0.318,0.416,1,0.330275229357798,9,0.672832369942197,10,"C1orf56","NS"
"DGCR8",0.00585378748654192,0.410077077423423,0.248,0.311,1,0.403921568627451,11,0.609907120743034,10,"DGCR8","NS"
"PLEKHS1",0.00587604950810291,0.34801398888378,0.349,0.43,1,0.67877094972067,11,0.922818791946309,10,"PLEKHS1","NS"
"NCDN",0.00588062616846445,0.817693262952663,0.272,0.241,1,0.301075268817204,11,0.434,10,"NCDN","NS"
"TAF10",0.0059170411412421,0.381442599538369,0.759,0.922,1,0.324775353016688,10,0.498694516971279,11,"TAF10","NS"
"DUSP23",0.00592315173481914,0.65090300309223,0.733,0.888,1,0.430278884462151,12,0.518418201516793,11,"DUSP23","NS"
"CCDC92",0.00593301819980046,0.70324274042891,0.261,0.337,1,0.417910447761194,9,0.628571428571429,10,"CCDC92","NS"
"NSUN4",0.00593940973883408,0.465101389647646,0.404,0.5,1,0.346987951807229,10,0.58614051973051,10,"NSUN4","NS"
"ARHGAP27",0.00598896716290759,0.833480690433897,0.372,0.47,1,0.455497382198953,11,0.616171954964176,10,"ARHGAP27","NS"
"SLC35E3",0.00602496125270235,1.08303252214264,0.468,0.484,1,0.61954261954262,9,0.585487077534791,10,"SLC35E3","NS"
"PDK4",0.00604793329415841,0.738239943212585,0.242,0.206,1,0.405622489959839,8,0.703962703962704,8,"PDK4","NS"
"MLLT10",0.00607012474595446,0.584982703447013,0.299,0.383,1,0.319218241042345,11,0.524528301886792,10,"MLLT10","NS"
"ATP6V0A1",0.00611264625395121,0.885929274758551,0.375,0.355,1,0.433766233766234,9,0.435549525101764,9,"ATP6V0A1","NS"
"SLC29A2",0.00625368321196468,0.662649147200698,0.141,0.186,1,0.351724137931034,8,0.60880829015544,10,"SLC29A2","NS"
"C19orf44",0.00626434928024632,0.753572392622397,0.144,0.112,1,0.560810810810811,9,0.639484978540773,9,"C19orf44","NS"
"TUSC2",0.00629220017512257,0.332284548654291,0.59,0.742,1,0.414191419141914,12,0.609344581440623,11,"TUSC2","NS"
"CH17-340M24.3",0.00630740687694667,1.49297232873548,0.396,0.464,1,0.624078624078624,11,0.804145077720207,11,"CH17-340M24.3","NS"
"WASH3P",0.006319759839236,0.761396265901159,0.364,0.355,1,0.398395721925134,9,0.516960651289009,10,"WASH3P","NS"
"HERC2P2",0.00632011388884957,0.967228265733858,0.303,0.275,1,0.514469453376206,8,0.423076923076923,10,"HERC2P2","NS"
"INO80B",0.00640953715172555,0.398844744269923,0.13,0.101,1,0.425373134328358,7,0.339712918660287,9,"INO80B","NS"
"UNC13B",0.00644828227725167,0.852799411820752,0.25,0.311,1,0.32295719844358,10,0.736842105263158,10,"UNC13B","NS"
"MAP2",0.00654336899813516,0.432880339491256,0.253,0.211,1,0.511538461538461,8,0.567198177676538,7,"MAP2","NS"
"WNT5A",0.00656822502821747,0.601666823934618,0.172,0.138,1,0.463276836158192,9,0.395104895104895,10,"WNT5A","NS"
"SNHG19",0.00658013007666613,0.307988946982832,0.229,0.192,1,0.370212765957447,9,0.315,9,"SNHG19","NS"
"TECPR2",0.00666741080246605,0.914285778367749,0.177,0.146,1,0.357142857142857,10,0.565789473684211,10,"TECPR2","NS"
"SAMD4A",0.00684977394596872,0.464385162161568,0.167,0.215,1,0.505813953488372,9,0.618834080717489,8,"SAMD4A","NS"
"TANC2",0.00685332899079865,0.860503562041164,0.459,0.587,1,0.503184713375796,9,0.64016393442623,10,"TANC2","NS"
"SAP30",0.00689531401507195,0.880679134411149,0.301,0.431,1,0.559870550161812,8,0.709821428571429,10,"SAP30","NS"
"CHKB",0.00691187285864915,0.40006408892783,0.392,0.492,1,0.392059553349876,10,0.712328767123288,9,"CHKB","NS"
"LOC100505715",0.00693605404719222,0.990730688208344,0.124,0.097,1,0.574803149606299,10,0.621890547263682,9,"LOC100505715","NS"
"SEPP1",0.00700787268855199,0.722655940905665,0.619,0.736,1,0.459119496855346,10,0.566383257030739,11,"SEPP1","NS"
"NUAK2",0.00701453409831978,0.336721903755811,0.353,0.445,1,0.358126721763085,10,0.586580086580087,10,"NUAK2","NS"
"NBPF15",0.00701558364263957,0.672945587079337,0.376,0.469,1,0.487046632124352,9,0.568788501026694,11,"NBPF15","NS"
"TXLNG",0.00705014068912569,0.393251906744648,0.44,0.559,1,0.347345132743363,9,0.522825150732127,10,"TXLNG","NS"
"SAP30L-AS1",0.00705118307032453,1.47367349710334,0.167,0.137,1,0.567251461988304,9,0.658450704225352,9,"SAP30L-AS1","NS"
"KIAA0586",0.00708748978117742,0.731181445317497,0.203,0.166,1,0.360576923076923,12,0.565217391304348,10,"KIAA0586","NS"
"SCNN1B",0.00711010835998717,0.934140373367232,0.247,0.222,1,0.602362204724409,8,0.311688311688312,9,"SCNN1B","NS"
"TMEM97",0.00715304424187894,0.564128675695191,0.455,0.463,1,0.413276231263383,10,0.455301455301455,11,"TMEM97","NS"
"NEMF",0.007162821920839,0.270215033990147,0.614,0.74,1,0.3486529318542,11,0.577098243331165,10,"NEMF","NS"
"STAG3L5P-PVRIG2P-PILRB",0.00727762812009524,0.706151564137509,0.179,0.239,1,0.505434782608696,9,0.564516129032258,10,"STAG3L5P-PVRIG2P-PILRB","NS"
"TSFM",0.00728385383770065,0.321750835699744,0.518,0.675,1,0.518796992481203,10,0.543834640057021,10,"TSFM","NS"
"RBM38",0.00729335194285387,0.534605945940664,0.474,0.482,1,0.439425051334702,11,0.520479520479521,9,"RBM38","NS"
"FMN1",0.00732695137030291,0.819855040184289,0.366,0.34,1,0.329787234042553,10,0.717114568599717,9,"FMN1","NS"
"HAGLR",0.00733799688814146,0.729172893608866,0.186,0.153,1,0.56020942408377,7,0.405660377358491,7,"HAGLR","NS"
"WASH7P",0.00735234794652554,0.54202128290379,0.258,0.229,1,0.324528301886792,10,0.447478991596639,11,"WASH7P","NS"
"TBX19",0.00735768498693372,1.30715547654881,0.122,0.094,1,0.504,9,0.707692307692308,7,"TBX19","NS"
"EOGT",0.00738699028957667,0.258458878222498,0.152,0.198,1,0.326923076923077,9,0.605839416058394,8,"EOGT","NS"
"ZBTB11",0.00738929901439488,0.370842113595019,0.208,0.263,1,0.378504672897196,8,0.456043956043956,10,"ZBTB11","NS"
"LDOC1L",0.00741298182936331,0.41095905117619,0.278,0.346,1,0.43006993006993,10,0.767409470752089,9,"LDOC1L","NS"
"ISYNA1",0.00742993592353312,0.511739040332071,0.326,0.422,1,0.370149253731343,9,0.645381984036488,10,"ISYNA1","NS"
"ZNF682",0.00743719505528879,1.4040860523264,0.11,0.084,1,0.353982300884956,8,0.622857142857143,7,"ZNF682","NS"
"AGPAT3",0.00747217344016141,0.629138434322683,0.571,0.712,1,0.409556313993174,10,0.581756756756757,11,"AGPAT3","NS"
"ARID4A",0.00749643813061947,0.612765212818276,0.544,0.55,1,0.364937388193202,11,0.567425569176883,10,"ARID4A","NS"
"FAM81A",0.00752287362993925,0.903864800560799,0.146,0.116,1,0.693333333333333,9,0.726141078838174,8,"FAM81A","NS"
"ARHGEF1",0.00752394541046376,0.457960256041852,0.352,0.448,1,0.379501385041551,10,0.518279569892473,10,"ARHGEF1","NS"
"CDK17",0.00752744186088283,0.531066069515477,0.241,0.307,1,0.366935483870968,9,0.4858934169279,10,"CDK17","NS"
"CEP57L1",0.00762113945617422,0.313191020701876,0.136,0.179,1,0.478571428571429,8,0.556451612903226,10,"CEP57L1","NS"
"HECTD1",0.00765366363634311,0.378811855882605,0.666,0.773,1,0.333333333333333,11,0.55196017423771,11,"HECTD1","NS"
"TRIM66",0.00766431919689246,0.398460541793683,0.106,0.078,1,0.36697247706422,9,0.432098765432099,9,"TRIM66","NS"
"ZKSCAN3",0.00775273333777421,1.21317787553555,0.107,0.145,1,0.381818181818182,7,0.754152823920266,9,"ZKSCAN3","NS"
"BSCL2",0.00786328455050216,0.616613602878652,0.666,0.78,1,0.400584795321637,11,0.581739666872301,11,"BSCL2","NS"
"CCDC160",0.00789785671588595,0.925729791773003,0.252,0.346,1,0.598455598455598,8,0.915277777777778,7,"CCDC160","NS"
"ZNF316",0.00790906709374777,1.64138765783652,0.293,0.274,1,0.458471760797342,10,0.634446397188049,9,"ZNF316","NS"
"ALG10B",0.00793899542650549,0.399726629597239,0.089,0.122,1,0.384615384615385,7,0.58102766798419,9,"ALG10B","NS"
"LOC101928674",0.0079521678839542,0.451089478103947,0.115,0.155,1,0.525423728813559,7,0.739938080495356,9,"LOC101928674","NS"
"MYCBP",0.00804097454197141,0.689173562483265,0.542,0.77,1,0.490125673249551,10,0.570625,11,"MYCBP","NS"
"SNRK",0.0080456786397042,0.276901090781759,0.14,0.183,1,0.472222222222222,8,0.653543307086614,8,"SNRK","NS"
"ZNF664",0.00815790915914326,0.543822034676233,0.406,0.524,1,0.501199040767386,10,0.589154411764706,10,"ZNF664","NS"
"PANK2",0.00824560354116542,0.583101564170582,0.409,0.401,1,0.438095238095238,10,0.526378896882494,11,"PANK2","NS"
"PNP",0.00828843350802623,0.319146284923631,0.461,0.444,1,0.39323467230444,10,0.373101952277657,11,"PNP","NS"
"FLNB",0.00829132118372989,0.332307574134034,0.649,0.716,1,0.355322338830585,11,0.629032258064516,11,"FLNB","NS"
"EML1",0.00832094856314951,0.308095124453112,0.157,0.202,1,0.788819875776398,8,0.857142857142857,8,"EML1","NS"
"WDR34",0.0083220536529446,0.638150696934281,0.672,0.793,1,0.397101449275362,11,0.567698846387371,10,"WDR34","NS"
"ABHD8",0.008328218093416,0.936886684423795,0.184,0.154,1,0.343915343915344,10,0.56875,8,"ABHD8","NS"
"ZNF160",0.00836055414335573,1.11243884706552,0.244,0.22,1,0.390438247011952,9,0.534934497816594,11,"ZNF160","NS"
"CENPF",0.00837928570213809,0.590300085972136,0.128,0.162,1,0.564885496183206,10,0.56973293768546,10,"CENPF","NS"
"CDK19",0.00843997369434238,0.29810132429413,0.143,0.185,1,0.557823129251701,8,0.719480519480519,7,"CDK19","NS"
"TRAF3IP2-AS1",0.00844823993736043,0.895459056211265,0.118,0.09,1,0.363636363636364,10,0.459893048128342,9,"TRAF3IP2-AS1","NS"
"AGBL3",0.00851366428626576,1.05343368030827,0.102,0.078,1,0.542857142857143,7,0.598765432098765,7,"AGBL3","NS"
"LYRM1",0.00856410730976473,0.445939249326349,0.394,0.488,1,0.387654320987654,11,0.615384615384615,11,"LYRM1","NS"
"THTPA",0.00858452854388443,0.570876662735037,0.292,0.384,1,0.336666666666667,10,0.656641604010025,9,"THTPA","NS"
"LOC105377348",0.00859610152569997,1.0457555009051,0.094,0.131,1,0.329896907216495,8,0.647058823529412,8,"LOC105377348","NS"
"CCNO",0.00866518072587174,0.742268192597554,0.348,0.456,1,0.543417366946779,9,0.787974683544304,9,"CCNO","NS"
"DERL3",0.00867808783286838,1.03051338913831,0.247,0.342,1,0.653543307086614,9,0.845070422535211,9,"DERL3","NS"
"MIRLET7DHG",0.0086999778593464,0.385510287661015,0.071,0.101,1,0.356164383561644,8,0.511961722488038,9,"MIRLET7DHG","NS"
"DNAAF2",0.00879493975621779,0.475824968169926,0.409,0.507,1,0.402380952380952,10,0.596774193548387,11,"DNAAF2","NS"
"CCDC9",0.00880262408393147,0.449374822321221,0.194,0.254,1,0.311557788944724,9,0.50853889943074,10,"CCDC9","NS"
"GLMN",0.00886732070260295,0.751076842253789,0.119,0.09,1,0.467213114754098,8,0.374331550802139,9,"GLMN","NS"
"SOGA1",0.00890352166242422,0.574400823738052,0.164,0.214,1,0.511904761904762,9,0.70561797752809,10,"SOGA1","NS"
"ZMYM3",0.00908860170020861,0.273833133519045,0.269,0.321,1,0.340579710144928,11,0.729041916167665,9,"ZMYM3","NS"
"OVOL2",0.00908982055891369,0.687943541092191,0.219,0.292,1,0.488888888888889,9,0.828382838283828,9,"OVOL2","NS"
"STRIP1",0.0091126365548624,0.453114108023815,0.237,0.289,1,0.349794238683128,11,0.580698835274542,10,"STRIP1","NS"
"SPAG5",0.0092849900834057,0.558982628137134,0.111,0.084,1,0.552631578947368,10,0.548571428571429,10,"SPAG5","NS"
"P3H1",0.00929330592447918,0.601347076815991,0.222,0.281,1,0.517543859649123,10,0.664383561643836,10,"P3H1","NS"
"GATAD1",0.00932574189555257,0.656203645404518,0.597,0.699,1,0.399673735725938,11,0.648313833448039,11,"GATAD1","NS"
"NRSN2",0.00935567980728396,0.406417128243885,0.217,0.183,1,0.354260089686099,9,0.323684210526316,10,"NRSN2","NS"
"NR3C2",0.00935705583499621,0.906376383335019,0.146,0.192,1,0.446666666666667,9,0.854636591478697,8,"NR3C2","NS"
"RNF128",0.00938735359857717,0.630906930224338,0.172,0.141,1,0.796610169491525,8,0.557823129251701,10,"RNF128","NS"
"UTP20",0.00948794603629278,0.641344914539649,0.298,0.366,1,0.330065359477124,11,0.521681997371879,9,"UTP20","NS"
"LSM5",0.00948974600218476,0.259070524154645,0.76,0.883,1,0.372599231754161,11,0.517993456924755,11,"LSM5","NS"
"FMNL2",0.00958009005485984,0.820153870645778,0.352,0.329,1,0.428176795580111,10,0.707174231332357,9,"FMNL2","NS"
"CLUAP1",0.00969982016496539,1.12316893407421,0.521,0.603,1,0.514018691588785,10,0.556709265175719,10,"CLUAP1","NS"
"NEK9",0.00978725720989849,0.758761853414244,0.402,0.499,1,0.389830508474576,11,0.656370656370656,10,"NEK9","NS"
"FAM8A1",0.00981118756746876,0.889487411826869,0.291,0.259,1,0.324414715719064,11,0.635687732342007,10,"FAM8A1","NS"
"NEDD4L",0.00984095481263541,0.473684973342023,0.675,0.692,1,0.308802308802309,11,0.607093184979138,11,"NEDD4L","NS"
"DVL2",0.0099051249708843,0.821547973995888,0.234,0.301,1,0.3125,9,0.6192,9,"DVL2","NS"
"ASB1",0.00990904175430371,0.400105673619474,0.238,0.297,1,0.381147540983607,10,0.498381877022654,10,"ASB1","NS"
"PELI2",0.00994435437706307,0.393273694382048,0.175,0.224,1,0.45,9,0.58494623655914,9,"PELI2","NS"
"HDAC10",0.00998136010022418,0.876960208218695,0.184,0.245,1,0.396825396825397,7,0.909803921568627,7,"HDAC10","NS"
"DRG2",0.0100464012018729,0.279932179516425,0.292,0.363,1,0.383333333333333,10,0.497347480106101,10,"DRG2","NS"
"SFI1",0.0101102174825406,0.898883219697723,0.272,0.247,1,0.419354838709677,10,0.707602339181287,10,"SFI1","NS"
"KPTN",0.0101106099540045,0.925928003600354,0.108,0.082,1,0.504504504504504,9,0.452941176470588,8,"KPTN","NS"
"RRM2B",0.0101221773815039,0.674142921345634,0.233,0.203,1,0.368200836820084,9,0.444180522565321,10,"RRM2B","NS"
"SIX5",0.0101346924330098,1.19090745587036,0.209,0.186,1,0.33953488372093,8,0.542635658914729,10,"SIX5","NS"
"SNX21",0.0101800600749567,0.874790634821238,0.286,0.264,1,0.438775510204082,8,0.467153284671533,11,"SNX21","NS"
