"","p_val","avg_logFC","pct.1","pct.2","p_val_adj","grouped_pr pt.occupancy","grouped_pr n.nonzero.pts","grouped_pd pt.occupancy","grouped_pd n.nonzero.pts"
"NBPF15",0.00302424386844345,0.466601399802655,0.517,0.469,1,0.428571428571429,6,0.568788501026694,11
"GCSHP3",0.00302623257183608,1.46102021853031,0.12,0.083,1,0.451612903225806,3,0.647398843930636,8
"GFOD2",0.00303640666367564,0.319011465996087,0.328,0.437,1,0.343195266272189,5,0.61784140969163,10
"THRAP3",0.00305274062069598,0.35640311239233,0.926,0.969,1,0.368972746331237,6,0.475173783515392,11
"RXRB",0.0030530336987268,1.56334117747384,0.305,0.276,1,0.394904458598726,5,0.602094240837696,10
"ABCC10",0.00306450632008244,1.16616646590649,0.192,0.15,1,0.464646464646465,4,0.602564102564103,9
"HEATR5A",0.0030665882841085,0.857207890324029,0.559,0.57,1,0.375,4,0.717299578059072,11
"LOC101928069",0.00306865715289886,0.652323311277064,0.208,0.308,1,0.504672897196262,5,0.847113884555382,10
"E2F5",0.00309687977546901,0.981713499761004,0.204,0.162,1,0.495238095238095,5,0.62202380952381,9
"SPRYD3",0.00312440016893074,0.353981705127417,0.348,0.464,1,0.424581005586592,4,0.609326424870466,9
"MASTL",0.00312640159525995,0.843507582718558,0.449,0.454,1,0.41991341991342,5,0.522799575821845,10
"MAP3K14",0.00313153609109253,0.27567513810439,0.196,0.273,1,0.504950495049505,4,0.427816901408451,9
"YTHDC1",0.00314523909524422,0.588911797949787,0.773,0.853,1,0.386934673366834,6,0.496333897349126,11
"PGAP3",0.00315219899276141,1.04224755394534,0.293,0.243,1,0.516556291390728,5,0.586138613861386,9
"PPP1R14D",0.00315687182256766,-0.391296117134353,0.058,0.102,1,0.633333333333333,3,0.478672985781991,8
"TCF7",0.00315775136924655,1.14001298347921,0.202,0.155,1,0.394230769230769,5,0.414860681114551,9
"MBD5",0.00320999505563216,0.821933682904753,0.161,0.232,1,0.55421686746988,4,0.661825726141079,8
"NME3",0.0032124673040675,0.480124921653829,0.769,0.85,1,0.383838383838384,5,0.539637599093998,11
"PITPNA",0.00323271503163113,0.427491306583805,0.431,0.554,1,0.40990990990991,5,0.610243055555556,11
"PRKAR2A",0.00327123800555573,0.617931521185651,0.289,0.397,1,0.375838926174497,5,0.690533980582524,11
"CRISPLD2",0.00327573798551617,0.555300779137431,0.404,0.359,1,0.475961538461538,5,0.675167785234899,9
"STAG3L5P-PVRIG2P-PILRB",0.00331475101278597,0.45736933466553,0.163,0.239,1,0.404761904761905,5,0.564516129032258,10
"ZNF845",0.00331575682845708,0.501633584532246,0.06,0.103,1,0.419354838709677,3,0.570093457943925,8
"SMIM6",0.00331635680862504,0.724879063871278,0.095,0.154,1,0.693877551020408,4,0.719626168224299,8
"MALSU1",0.00331736095501816,0.428765001245605,0.753,0.839,1,0.420103092783505,6,0.547591743119266,11
"OAZ2",0.00334253874875034,0.58535775898134,0.67,0.805,1,0.417391304347826,6,0.527794381350867,11
"SIX5",0.00334716958113902,0.895089466916348,0.225,0.186,1,0.53448275862069,4,0.542635658914729,10
"PPIE",0.00335561645230421,0.531331328171873,0.649,0.726,1,0.401197604790419,6,0.533465871438038,11
"SUZ12",0.00338067661367737,0.711595316021412,0.404,0.546,1,0.461538461538462,4,0.547619047619048,10
"APPL1",0.0033822156061464,0.26771440034988,0.476,0.601,1,0.383673469387755,6,0.624198717948718,11
"SMG1P1",0.00338388126369453,0.782634363891753,0.367,0.338,1,0.380952380952381,5,0.45014245014245,10
"VPS9D1",0.00339275442782137,0.718399861807717,0.233,0.324,1,0.45,4,0.490341753343239,9
"NAIF1",0.00342407758412235,0.331896231308701,0.091,0.14,1,0.446808510638298,3,0.582758620689655,6
"RNF223",0.00347806174395186,1.12868665716533,0.085,0.141,1,0.454545454545455,6,0.80952380952381,6
"SENP7",0.00347931248575283,0.7108515424803,0.21,0.164,1,0.416666666666667,6,0.561764705882353,9
"FER1L4",0.00348041356863102,0.502677595029613,0.076,0.125,1,0.538461538461538,4,0.401544401544402,7
"ASB4",0.00354808891729685,0.383607699727419,0.062,0.106,1,0.46875,5,0.945701357466063,6
"CCP110",0.00356894623736578,0.805847846968951,0.532,0.473,1,0.456204379562044,5,0.69959266802444,10
"KLF8",0.00357563248243171,0.293419378506408,0.062,0.106,1,0.625,4,0.568181818181818,8
"SLX4IP",0.003593817050189,1.12652379939963,0.153,0.113,1,0.481012658227848,4,0.598290598290598,9
"FAM65A",0.00359984010493802,0.815418865238988,0.303,0.426,1,0.429487179487179,6,0.696045197740113,10
"CAMSAP3",0.00361554964899189,1.28777874561979,0.375,0.346,1,0.38860103626943,4,0.758333333333333,10
"VIPR1",0.00362661306539205,0.505264063132924,0.179,0.25,1,0.434782608695652,5,0.813102119460501,9
"ZNF786",0.00362817103064894,0.801468848717288,0.169,0.238,1,0.298850574712644,5,0.558704453441296,9
"GMNN",0.00363059358711406,-0.390652945590511,0.328,0.392,1,0.384615384615385,5,0.441031941031941,10
"ALDH4A1",0.00364383003924753,0.598355644728399,0.233,0.183,1,0.491666666666667,3,0.480314960629921,9
"SOCS3",0.00364482195378507,0.552115361494666,0.722,0.778,1,0.400537634408602,5,0.521658415841584,11
"UQCRB",0.00366727270699551,0.344342131809514,0.887,0.977,1,0.385120350109409,6,0.472413793103448,11
"PRRC2B",0.00367135815302687,0.595194529117467,0.627,0.786,1,0.371517027863777,6,0.540391676866585,11
"STXBP5",0.00369413960214485,0.304451175640704,0.099,0.154,1,0.509803921568627,5,0.67398119122257,9
"HMGB2",0.00371925201949352,-0.706978642326323,0.614,0.713,1,0.367088607594937,6,0.496626180836707,10
"SNRPB2",0.00372824170752604,0.665834996165644,0.668,0.727,1,0.386627906976744,5,0.547981469225678,10
"ARMC7",0.00372970954862433,0.666405505184194,0.221,0.307,1,0.421052631578947,4,0.506269592476489,11
"COG7",0.00373101720490728,0.353142318208996,0.569,0.657,1,0.402730375426621,5,0.652014652014652,11
"WASF2",0.00376753957048454,0.305939307031102,0.845,0.916,1,0.367816091954023,6,0.499211770888071,11
"APOL4",0.00377529289491453,-1.03117494943106,0.117,0.162,1,0.883333333333333,3,0.75,8
"PTPN23",0.00381679024593454,0.63420562206825,0.2,0.283,1,0.388349514563107,5,0.619694397283531,10
"RAB38",0.00383123425930348,-0.440841351740599,0.25,0.302,1,0.48062015503876,4,0.558917197452229,8
"ANKRD50",0.00384210285600751,0.323405813411595,0.396,0.521,1,0.397058823529412,5,0.516158818097876,9
"PDCD6IPP2",0.00384774527566609,0.533643146221478,0.074,0.126,1,0.763157894736842,3,0.701149425287356,8
"FAM53B",0.00385263354824501,1.01260972546662,0.295,0.389,1,0.348684210526316,5,0.629950495049505,9
"ELOVL1",0.00386700054113906,0.525130110135572,0.765,0.855,1,0.373096446700508,6,0.533783783783784,11
"MRTO4",0.00387811606537375,0.336052134278765,0.491,0.641,1,0.391304347826087,4,0.489872468117029,11
"PPM1D",0.00387971121293042,0.842995030421522,0.303,0.253,1,0.480769230769231,6,0.512380952380952,10
"CRYL1",0.00388306739171533,0.580954561712979,0.311,0.43,1,0.51875,5,0.680851063829787,11
"ATP5D",0.00388326335977154,0.464735327788281,0.798,0.924,1,0.423357664233577,5,0.492451847995836,11
"C9orf117",0.00389335616565335,0.279766925875223,0.062,0.108,1,0.40625,4,0.631111111111111,10
"ZMIZ1",0.00389526140559021,0.814079999574524,0.491,0.482,1,0.367588932806324,5,0.552447552447552,10
"FOXRED2",0.00389733370854958,1.04654820531012,0.375,0.329,1,0.424870466321244,6,0.686676427525622,9
"APC",0.00391856486072265,0.475287036329109,0.361,0.473,1,0.39247311827957,5,0.664969450101833,10
"ATPAF2",0.00393661953947111,0.328064564114419,0.26,0.363,1,0.425373134328358,4,0.56953642384106,10
"CALML4",0.00394247935121509,0.680224825865899,0.28,0.37,1,0.444444444444444,5,0.764322916666667,8
"PIK3R2",0.00394635785488707,1.02891573633034,0.416,0.409,1,0.434579439252336,5,0.538280329799764,11
"CCS",0.00395449460708986,0.552511232272212,0.619,0.686,1,0.41692789968652,6,0.568022440392707,10
"PDE9A",0.00395938359785975,0.850267367808016,0.212,0.291,1,0.440366972477064,5,0.920529801324503,9
"SLC52A1",0.00397096333755619,0.617610739784554,0.13,0.09,1,0.656716417910448,4,0.556149732620321,7
"HHLA3",0.00397710363727593,0.532817016386406,0.291,0.406,1,0.393333333333333,5,0.63582443653618,10
"LRRC23",0.00397876603674533,0.555933339005381,0.278,0.369,1,0.377622377622378,5,0.787206266318538,9
"BIN1",0.00399391431045403,0.320191151271776,0.431,0.577,1,0.472972972972973,5,0.603505843071786,10
"OSBPL5",0.00399818261271962,0.780519714342064,0.146,0.104,1,0.386666666666667,5,0.439814814814815,10
"HAUS8",0.00401362057561317,0.437166252296541,0.155,0.11,1,0.5,4,0.471615720524017,8
"MBD1",0.00403646772702212,0.337002524144577,0.26,0.348,1,0.455223880597015,5,0.590594744121715,10
"KIF20B",0.00403990945454562,-0.351040563845451,0.128,0.18,1,0.393939393939394,5,0.568,10
"LOC100131564",0.00404978698449128,1.14808181011275,0.4,0.364,1,0.422330097087379,6,0.667107001321004,10
"CC2D1A",0.00406049699688801,1.28501783399071,0.34,0.309,1,0.411428571428571,6,0.551401869158878,10
"PEMT",0.00406852000375274,0.78119648537254,0.439,0.421,1,0.442477876106195,5,0.425629290617849,11
"MARC2",0.00408087028431381,0.697226704573033,0.433,0.414,1,0.511210762331839,5,0.824622531939605,10
"RAB7B",0.00410435739373218,-0.9635143890976,0.062,0.102,1,0.5,3,0.687203791469194,8
"ZNF669",0.00411835053387374,0.386666449710905,0.13,0.187,1,0.447761194029851,4,0.694087403598972,9
"ABCF1",0.00416594473113538,0.515547665811475,0.854,0.875,1,0.386363636363636,6,0.507971412864211,11
"L3MBTL2",0.00416653594401283,0.283935117090277,0.307,0.391,1,0.392405063291139,4,0.753694581280788,10
"EFCAB14",0.00418422438694532,0.334467864236935,0.812,0.791,1,0.361244019138756,6,0.572124163116251,11
"MLEC",0.00419181810917752,0.281828026750738,0.829,0.91,1,0.36768149882904,6,0.507407407407407,11
"ARMCX5-GPRASP2",0.00419483857223044,0.305666410104222,0.06,0.105,1,0.67741935483871,4,0.614678899082569,9
"LOC146880",0.00422758105570491,0.898498054046419,0.266,0.218,1,0.518248175182482,6,0.384105960264901,10
"VPS13B",0.00422874789467646,0.899622558347726,0.392,0.359,1,0.366336633663366,5,0.542895442359249,10
"DPH2",0.00426031201267421,0.394999727171806,0.305,0.393,1,0.445859872611465,5,0.621787025703794,10
"TBC1D8",0.00429184071804504,0.664100144645842,0.371,0.482,1,0.596858638743455,5,0.662337662337662,10
"MOSPD3",0.00432708304784644,0.461433168697859,0.46,0.634,1,0.371308016877637,5,0.700303490136571,10
"MMP25-AS1",0.00433836799236902,0.693480952802509,0.15,0.218,1,0.558441558441558,4,0.616740088105727,8
"MTMR12",0.00436583210328839,0.846111832309654,0.472,0.434,1,0.45679012345679,5,0.645948945615982,10
"THEM4",0.0043729354356239,0.251639546346803,0.452,0.568,1,0.399141630901288,6,0.708474576271186,10
"NNT-AS1",0.0044192489575898,0.531530874365481,0.336,0.462,1,0.364161849710983,6,0.669791666666667,9
"SLC23A2",0.00443126137559529,1.07916612134336,0.169,0.128,1,0.425287356321839,5,0.552631578947368,10
"S100A13",0.00446891559654686,0.49007787676435,0.802,0.939,1,0.37046004842615,5,0.486417221937468,11
"ZNF181",0.00449579200029219,0.422230813062599,0.237,0.31,1,0.573770491803279,5,0.763975155279503,9
"FAM193B",0.00450914608215355,1.45496907463205,0.295,0.273,1,0.460526315789474,5,0.586267605633803,10
"DHRS4",0.00451434885919291,0.7085167416689,0.579,0.692,1,0.436241610738255,4,0.528511821974965,10
"KIAA1919",0.00452697468940999,0.630110538305005,0.111,0.161,1,0.456140350877193,4,0.791044776119403,9
"SEPSECS-AS1",0.00453896943930669,0.636346213229006,0.074,0.121,1,0.552631578947368,5,0.828685258964143,8
"OSGIN2",0.00455787808830841,0.990252605014458,0.392,0.371,1,0.51980198019802,6,0.599221789883268,11
"CNIH4",0.00456988995097505,0.429901445340306,0.821,0.93,1,0.408983451536643,6,0.496120020693223,11
"NAA38",0.00465741340239648,0.630236470036719,0.81,0.892,1,0.357314148681055,6,0.510787486515642,11
"TNFRSF10D",0.00465937720108245,1.07626708118459,0.293,0.264,1,0.483443708609272,3,0.562043795620438,9
"IPO7",0.00468950625850257,0.83699384511516,0.604,0.629,1,0.369774919614148,6,0.507268553940321,11
"WHAMMP1",0.00469148396814822,0.432504648872928,0.099,0.154,1,0.352941176470588,5,0.440625,9
"CDKN2AIPNL",0.0047047409984439,0.334242251493936,0.421,0.551,1,0.410138248847926,6,0.498689956331878,10
"SUN2",0.00471136595109311,0.701896956826114,0.515,0.64,1,0.494339622641509,5,0.686982693754703,11
"SMC1A",0.00471185980290098,0.334953674627766,0.641,0.77,1,0.427272727272727,6,0.574640849469082,10
"HSPA6",0.00479590106445091,-0.88814327101062,0.381,0.483,1,0.566326530612245,6,0.479083665338645,9
"CCDC64B",0.00485965322003221,0.720931746923351,0.629,0.664,1,0.376543209876543,6,0.660144927536232,10
"OTUD7B",0.00490039848856841,0.452865603523361,0.334,0.439,1,0.366279069767442,5,0.657894736842105,9
"PFAS",0.00491987326732093,0.815564207570741,0.204,0.156,1,0.447619047619048,5,0.387692307692308,9
"PARVA",0.00493493278343731,0.348966110441425,0.495,0.458,1,0.388235294117647,5,0.43217665615142,10
"ZNF417",0.00499851811257943,1.28423812001055,0.142,0.102,1,0.410958904109589,4,0.369668246445498,10
"ADGRE5",0.00500013570872929,0.924078745902161,0.443,0.429,1,0.456140350877193,5,0.521885521885522,10
"MSANTD2",0.00504676472519152,1.13412136904058,0.155,0.117,1,0.45,5,0.659836065573771,8
"MAML1",0.00507580542496391,0.788080669644037,0.342,0.463,1,0.340909090909091,5,0.613305613305613,11
"ZNF397",0.00514328180302127,1.39462095172116,0.208,0.16,1,0.448598130841121,5,0.659638554216867,10
"SMG1P3",0.00515302860663234,0.973661667055222,0.249,0.206,1,0.390625,4,0.450934579439252,10
"PTPRU",0.0052273501431674,0.904576088235919,0.565,0.549,1,0.450171821305842,5,0.776315789473684,10
"TDP2",0.00527483838960127,0.281355633950052,0.412,0.521,1,0.547169811320755,5,0.581717451523546,10
"ZNF561-AS1",0.00527671794196555,0.680347857068397,0.126,0.187,1,0.492307692307692,4,0.724226804123711,9
"MKKS",0.00531423819436051,0.348276475028582,0.464,0.598,1,0.443514644351464,5,0.585346215780998,10
"PCBP1",0.00531769239580947,0.349208325905026,0.895,0.955,1,0.379609544468547,6,0.483366935483871,11
"PSORS1C1",0.00533227631072459,0.414797968140757,0.07,0.115,1,0.527777777777778,4,0.765690376569038,7
"RNF32",0.00537484091090872,1.00850910647232,0.124,0.089,1,0.421875,4,0.657608695652174,9
"PAXIP1-AS2",0.00539020387476425,0.816024362409241,0.186,0.141,1,0.427083333333333,5,0.554794520547945,9
"TCEB3-AS1",0.00541501090108663,0.897738052204924,0.254,0.226,1,0.404580152671756,4,0.674468085106383,10
"HYKK",0.00542681589308697,0.420252194162655,0.068,0.114,1,0.742857142857143,3,0.683544303797468,8
"RBSN",0.00544434881595275,0.34761647630274,0.239,0.314,1,0.471544715447154,6,0.639570552147239,10
"NFE2L3",0.00549436780785987,1.03474675049927,0.433,0.397,1,0.426008968609865,4,0.646060606060606,8
"RAB26",0.00551858362871745,0.688675469213669,0.161,0.232,1,0.409638554216867,3,0.690871369294606,9
"ZC3H7B",0.00552193720059602,1.22114990937765,0.383,0.365,1,0.406091370558376,5,0.753623188405797,10
"CYB5B",0.0055280956123739,0.267894566134301,0.641,0.795,1,0.396969696969697,6,0.546941247728649,11
"TOX3",0.00554328647620063,1.00540276405263,0.443,0.439,1,0.565789473684211,4,0.830043859649123,9
"SETDB2",0.00556525611360287,0.269650029174224,0.124,0.178,1,0.671875,5,0.7289972899729,9
"SLC35B2",0.00559898736178558,0.301352742996738,0.586,0.687,1,0.384105960264901,5,0.581639803784163,11
"CAPN12",0.00559952844722172,0.359758566365037,0.402,0.507,1,0.444444444444444,5,0.599620493358634,10
"LOC100133985",0.00562414735484327,1.13155059943505,0.107,0.074,1,0.636363636363636,3,0.805194805194805,8
"MAN2B1",0.00563072595420719,0.619758939480188,0.569,0.536,1,0.392491467576792,5,0.747755834829443,11
"FMNL1",0.00563170326530719,0.912912658775798,0.196,0.276,1,0.435643564356436,5,0.722996515679443,10
"ANKS1A",0.00563542246675445,1.19452616676347,0.4,0.379,1,0.398058252427184,5,0.648030495552732,11
"PAN2",0.00563577267643292,1.41901371596237,0.225,0.179,1,0.603448275862069,5,0.663978494623656,9
"KPNA6",0.0056446262449881,0.471193139040188,0.878,0.93,1,0.371681415929204,6,0.489648033126294,11
"DDHD2",0.00564707165425841,0.469773639632075,0.225,0.294,1,0.448275862068966,4,0.713114754098361,10
"EBAG9",0.00569603760106677,0.564446605102062,0.676,0.668,1,0.390804597701149,6,0.623198847262248,11
"WDR83",0.00569911976083063,0.828376784141913,0.276,0.231,1,0.443661971830986,5,0.51975051975052,10
"ENGASE",0.00580966971660284,1.17258183068688,0.278,0.231,1,0.545454545454545,5,0.4875,10
"REXO1",0.00584551144924902,1.22594012348676,0.159,0.122,1,0.390243902439024,4,0.480314960629921,9
"SF3A2",0.00585214224069642,0.695287002531491,0.233,0.192,1,0.375,4,0.49874686716792,10
"SPIN3",0.00587611298528561,0.60097937302152,0.074,0.118,1,0.447368421052632,4,0.742857142857143,7
"LPPR2",0.00589171402638761,1.4138532093077,0.19,0.156,1,0.530612244897959,5,0.725308641975309,11
"TMX4",0.00589825329143555,0.53208191517291,0.513,0.465,1,0.46969696969697,5,0.659772492244054,10
"LLGL1",0.00591098392965827,0.536891554672379,0.087,0.134,1,0.533333333333333,4,0.816546762589928,5
"GPR108",0.00591114622674724,0.649042692231171,0.616,0.664,1,0.451104100946372,5,0.576086956521739,11
"RNF111",0.00592636028101587,0.255978096671627,0.297,0.373,1,0.405228758169935,4,0.570876288659794,9
"RAB40C",0.00596124879641316,0.330466547028834,0.55,0.639,1,0.392226148409894,5,0.673192771084337,8
"STAM2",0.00599052397559717,0.268293007209379,0.447,0.54,1,0.508695652173913,4,0.63846838824577,10
"CXXC4",0.00599108308408956,1.14438079145182,0.126,0.089,1,0.769230769230769,4,0.733695652173913,7
"PRKAR2B",0.00603615048438901,1.48516344607544,0.111,0.077,1,0.912280701754386,2,0.49375,8
"GON4L",0.00609893671165298,0.70979361174358,0.631,0.676,1,0.390769230769231,6,0.567663817663818,11
"RBM22",0.00610182627159817,0.523570440767692,0.511,0.682,1,0.357414448669202,6,0.586036671368124,11
"BIVM",0.00611506519384705,0.87829568836459,0.163,0.231,1,0.5,6,0.715176715176715,10
"KDM4C",0.00615565864597446,0.480698136383181,0.181,0.248,1,0.376344086021505,5,0.551456310679612,9
"DESI2",0.00616881761124273,0.658859582350921,0.654,0.69,1,0.394658753709199,5,0.645746164574616,10
"ATP6V0A1",0.00617297703564111,0.738462641590411,0.402,0.355,1,0.400966183574879,5,0.435549525101764,9
"LOC648987",0.00618903302028495,0.933104705596577,0.179,0.137,1,0.41304347826087,5,0.454225352112676,9
"NPHP4",0.00618962613119503,0.591621119555607,0.122,0.085,1,0.349206349206349,5,0.525423728813559,10
"ELP5",0.00620339264340566,0.296215899536614,0.443,0.564,1,0.399122807017544,6,0.572525597269625,10
"ZNF780B",0.00622284517858515,0.586171289910969,0.14,0.196,1,0.416666666666667,4,0.526960784313726,10
"CCDC85C",0.00622557431893028,1.27698906001815,0.32,0.297,1,0.36969696969697,5,0.609400324149109,10
"CEP350",0.00624769438095946,0.477545082837622,0.763,0.766,1,0.368956743002545,5,0.592708988057825,11
"AP1M1",0.00625358240394837,0.834146800717396,0.371,0.34,1,0.455497382198953,5,0.45042492917847,10
"EPS15L1",0.00628864232649612,0.991298146540423,0.336,0.306,1,0.421965317919075,6,0.522012578616352,10
"EHMT2",0.00630445280965636,0.57945601299152,0.406,0.536,1,0.397129186602871,5,0.646900269541779,10
"TRIB3",0.00631749735524829,0.472415081247365,0.181,0.136,1,0.408602150537634,6,0.236749116607774,9
"SEZ6L2",0.0063205618923643,1.06845076012543,0.468,0.495,1,0.564315352697095,4,0.681906614785992,10
"OSBPL2",0.00632595883110983,0.421383200040919,0.583,0.678,1,0.463333333333333,6,0.617897727272727,11
"ORMDL1",0.00640181554840872,0.275365591056447,0.569,0.755,1,0.399317406143345,6,0.558035714285714,11
"PRNCR1",0.00642421312085081,1.09030320556122,0.15,0.11,1,0.363636363636364,5,0.445414847161572,9
"GTPBP3",0.00645853049180011,1.13322819801474,0.274,0.235,1,0.475177304964539,5,0.689161554192229,10
"WBP4",0.00646691014083154,0.449653653444077,0.332,0.428,1,0.549707602339181,4,0.587640449438202,9
"PEX11G",0.00648428747561713,1.168010462952,0.229,0.193,1,0.491525423728814,5,0.599502487562189,9
