"","p_val","avg_logFC","pct.1","pct.2","p_val_adj","naive pt.occupancy","naive n.nonzero.pts","grouped_pd pt.occupancy","grouped_pd n.nonzero.pts","gene","sig"
"MARS",6.14195793737761e-47,0.32074412900362,0.533,0.756,1.62669755971446e-42,0.325411334552102,12,0.590706556333546,11,"MARS","p_val_adj<0.05"
"FAM220A",2.73160303488028e-75,0.320643324227043,0.283,0.611,7.23465063788043e-71,0.563573883161512,10,0.743104806934594,10,"FAM220A","p_val_adj<0.05"
"ACP1",5.55958152137382e-89,0.320565857592796,0.722,0.948,1.47245516593586e-84,0.319407008086253,12,0.486294416243655,11,"ACP1","p_val_adj<0.05"
"JTB",1.58937884700698e-61,0.320553940743898,0.894,0.968,4.20946987629798e-57,0.333333333333333,12,0.479125248508946,11,"JTB","p_val_adj<0.05"
"MOB1A",3.92850765867472e-106,0.320293247419664,0.365,0.796,1.0404652534e-101,0.309333333333333,10,0.520845921450151,10,"MOB1A","p_val_adj<0.05"
"RHOD",4.34140550218526e-47,0.319538718571848,0.41,0.731,1.14982124725377e-42,0.294536817102138,11,0.438076416337286,10,"RHOD","p_val_adj<0.05"
"SLC25A43",5.43425615999848e-128,0.319431217499691,0.104,0.564,1.4392627439756e-123,0.495327102803738,8,0.718430034129693,10,"SLC25A43","p_val_adj<0.05"
"LAP3",1.52388299905598e-52,0.319006012337918,0.603,0.865,4.03600412299977e-48,0.429725363489499,10,0.521690767519466,10,"LAP3","p_val_adj<0.05"
"PPA1",4.93420267487674e-43,0.318929163048541,0.786,0.959,1.3068235784411e-38,0.368029739776952,12,0.480923694779116,11,"PPA1","p_val_adj<0.05"
"EIF2S3",3.63888773746838e-45,0.318813715906188,0.89,0.97,9.63759417268502e-41,0.359956236323851,12,0.47718253968254,11,"EIF2S3","p_val_adj<0.05"
"CXCL1",0.931049797309336,0.318408620296121,0.371,0.366,1,0.535433070866142,11,0.571052631578947,9,"CXCL1","NS"
"LAMC2",2.89794444571626e-52,0.31839685703843,0.63,0.852,7.6752058644795e-48,0.364760432766615,11,0.531638418079096,11,"LAMC2","p_val_adj<0.05"
"ZNF207",9.06140832967961e-80,0.318319694503696,0.606,0.893,2.39991399611565e-75,0.339228295819936,11,0.506738544474393,11,"ZNF207","p_val_adj<0.05"
"SPATS2L",4.80019048802457e-73,0.318180187107036,0.859,0.966,1.27133045075331e-68,0.320861678004535,11,0.476831091180867,11,"SPATS2L","p_val_adj<0.05"
"DDOST",4.93756184353673e-65,0.317823716611273,0.79,0.951,1.3077132542607e-60,0.327990135635018,10,0.485584218512898,11,"DDOST","p_val_adj<0.05"
"PSAP",3.40429965940171e-55,0.317728928309366,0.935,0.981,9.01628764792543e-51,0.3375,11,0.473012757605496,11,"PSAP","p_val_adj<0.05"
"NFKBIE",8.86549256706467e-74,0.317444641702917,0.265,0.63,2.34802570638708e-69,0.393382352941176,9,0.647328244274809,11,"NFKBIE","p_val_adj<0.05"
"TMEM219",1.2472471090801e-55,0.317425255668571,0.78,0.936,3.30333396839865e-51,0.344569288389513,11,0.494601542416452,11,"TMEM219","p_val_adj<0.05"
"ZDHHC12",1.32428224668468e-97,0.317047064152518,0.399,0.834,3.50736153034436e-93,0.304878048780488,10,0.543566070398154,10,"ZDHHC12","p_val_adj<0.05"
"GPC1",1.30552790027849e-164,0.316911495679358,0.209,0.77,3.45769064388758e-160,0.455813953488372,9,0.555902560899438,9,"GPC1","p_val_adj<0.05"
"S100A11",5.61113155041508e-68,0.316528173907573,0.972,0.994,1.48610819112743e-63,0.351703406813627,12,0.467086156824782,11,"S100A11","p_val_adj<0.05"
"RIPK2",3.01059671694905e-103,0.316504256660368,0.208,0.645,7.97356540483955e-99,0.411214953271028,10,0.553731343283582,9,"RIPK2","p_val_adj<0.05"
"ITGA6",6.51367167465418e-74,0.316048087039019,0.242,0.595,1.72514594303216e-69,0.34136546184739,11,0.44624090541633,9,"ITGA6","p_val_adj<0.05"
"COX4I1",7.73016412346623e-45,0.314397646936034,0.939,0.994,2.04733396810003e-40,0.336099585062241,12,0.46682808716707,11,"COX4I1","p_val_adj<0.05"
"CCNB1",1.75838862930199e-05,0.314083440636361,0.208,0.27,0.465709228470632,0.331775700934579,10,0.45729537366548,10,"CCNB1","NS"
"MAGT1",1.39940338135236e-75,0.313893948510116,0.553,0.838,3.70631985551172e-71,0.408450704225352,10,0.545924225028703,11,"MAGT1","p_val_adj<0.05"
"ACSL5",1.53285373642242e-72,0.313846454442552,0.396,0.739,4.05976312091477e-68,0.511056511056511,11,0.607166123778502,11,"ACSL5","p_val_adj<0.05"
"C5orf15",1.21134864105984e-56,0.313715527451682,0.588,0.796,3.20825687584698e-52,0.324503311258278,10,0.57738814993954,10,"C5orf15","p_val_adj<0.05"
"ITGB2",3.12586084028996e-68,0.313677204784214,0.184,0.514,8.27884243550797e-64,0.613756613756614,9,0.787652011225444,7,"ITGB2","p_val_adj<0.05"
"ZDHHC13",1.70144402287739e-90,0.313448779099891,0.294,0.661,4.50627449459077e-86,0.400662251655629,10,0.609898107714702,11,"ZDHHC13","p_val_adj<0.05"
"UHMK1",4.49361266658946e-83,0.313205063571548,0.448,0.771,1.19013331474622e-78,0.310869565217391,10,0.585518102372035,11,"UHMK1","p_val_adj<0.05"
"RNF181",1.14087384308938e-75,0.313166499751366,0.757,0.968,3.02160437342223e-71,0.324324324324324,11,0.475149105367793,11,"RNF181","p_val_adj<0.05"
"B4GALT1",1.16064157139817e-72,0.312856840085506,0.833,0.964,3.07395920184806e-68,0.310747663551402,12,0.478542914171657,11,"B4GALT1","p_val_adj<0.05"
"ENPP4",2.24824657540498e-30,0.312840299915766,0.385,0.529,5.9544810549601e-26,0.468354430379747,10,0.848953594176524,10,"ENPP4","p_val_adj<0.05"
"REEP5",1.17662584538809e-61,0.312624544280199,0.865,0.963,3.11629355151036e-57,0.337837837837838,11,0.481259370314843,11,"REEP5","p_val_adj<0.05"
"RAD23B",1.9160748371758e-88,0.312621218760217,0.589,0.886,5.07472420626012e-84,0.31404958677686,10,0.520086862106406,10,"RAD23B","p_val_adj<0.05"
"SLC9A3R1",8.96790208359069e-09,0.311775807174934,0.712,0.864,0.000237514886683899,0.376196990424077,11,0.468523676880223,11,"SLC9A3R1","p_val_adj<0.05"
"DCAF13",2.07012156186366e-75,0.311708184057097,0.394,0.79,5.48271695659591e-71,0.34320987654321,10,0.535322777101096,11,"DCAF13","p_val_adj<0.05"
"KLHL12",8.07480816990601e-74,0.311674147073881,0.236,0.569,2.13861294379961e-69,0.351239669421488,10,0.741335587489434,11,"KLHL12","p_val_adj<0.05"
"UQCRH",1.15598062726574e-77,0.311566352634982,0.805,0.971,3.06161469131332e-73,0.325272067714631,12,0.475458601883986,11,"UQCRH","p_val_adj<0.05"
"PLEKHF1",5.67063719134879e-137,0.310719458546594,0.123,0.634,1.50186826012873e-132,0.404761904761905,9,0.689681335356601,8,"PLEKHF1","p_val_adj<0.05"
"SIAH2",2.02176643941859e-81,0.310582730947237,0.354,0.734,5.35464841480014e-77,0.326923076923077,10,0.509508196721311,10,"SIAH2","p_val_adj<0.05"
"ENOPH1",8.48006036016184e-106,0.310398666251467,0.304,0.72,2.24594398638886e-101,0.291666666666667,9,0.61122244488978,10,"ENOPH1","p_val_adj<0.05"
"ACAA1",4.26578744489668e-46,0.310306497088703,0.488,0.713,1.12979380478089e-41,0.357285429141717,12,0.63225371120108,11,"ACAA1","p_val_adj<0.05"
"TXNDC11",3.89164822227256e-77,0.309677845304385,0.35,0.666,1.03070303166889e-72,0.33983286908078,11,0.670281995661605,11,"TXNDC11","p_val_adj<0.05"
"TBC1D15",1.32274643928048e-108,0.309507371742988,0.255,0.674,3.50329394443434e-104,0.347328244274809,9,0.620271234832263,10,"TBC1D15","p_val_adj<0.05"
"PRDX6",6.53415019413349e-60,0.309507149075219,0.855,0.966,1.73056967891626e-55,0.318906605922551,11,0.477329347284504,11,"PRDX6","p_val_adj<0.05"
"QARS",3.92616687382071e-42,0.309309888130053,0.594,0.758,1.03984529653142e-37,0.322950819672131,11,0.604695431472081,10,"QARS","p_val_adj<0.05"
"ACKR2",3.05278469136153e-121,0.309202378888291,0.053,0.476,8.08530025507101e-117,0.5,8,0.942424242424242,7,"ACKR2","p_val_adj<0.05"
"TPM4",6.94738365408165e-57,0.308975583390735,0.71,0.965,1.84001456078353e-52,0.397805212620027,12,0.475573280159521,11,"TPM4","p_val_adj<0.05"
"SLC6A14",9.33110009385832e-30,0.308940331253401,0.395,0.572,2.47134185985838e-25,0.401477832512315,9,0.781986531986532,8,"SLC6A14","p_val_adj<0.05"
"DBNL",5.0161996017837e-68,0.308311967503337,0.557,0.838,1.32854046453241e-63,0.353146853146853,11,0.548220436280138,11,"DBNL","p_val_adj<0.05"
"RNF7",8.88734928843426e-90,0.307920340605338,0.685,0.941,2.35381445904181e-85,0.337126600284495,12,0.489263803680982,10,"RNF7","p_val_adj<0.05"
"XRCC5",2.89481407785627e-53,0.307618198054092,0.805,0.919,7.66691508520232e-49,0.345828295042322,11,0.503664921465969,11,"XRCC5","p_val_adj<0.05"
"PGM1",5.04113837600924e-65,0.307559609069796,0.418,0.72,1.33514549888605e-60,0.342657342657343,10,0.62124248496994,11,"PGM1","p_val_adj<0.05"
"UMPS",1.12380155799784e-105,0.30731907358283,0.224,0.671,2.97638842635729e-101,0.369565217391304,8,0.572759856630824,10,"UMPS","p_val_adj<0.05"
"BAK1",1.71548066577909e-127,0.307298584133607,0.22,0.726,4.54345054331592e-123,0.460176991150442,8,0.563286944996687,11,"BAK1","p_val_adj<0.05"
"RNF149",2.68758201009697e-99,0.30704395833226,0.594,0.918,7.11806095374182e-95,0.329508196721311,11,0.499475890985325,11,"RNF149","p_val_adj<0.05"
"ATP6V1B1",3.39000358349617e-89,0.306628947929462,0.021,0.351,8.9784244908896e-85,0.363636363636364,7,0.96986301369863,7,"ATP6V1B1","p_val_adj<0.05"
"DAPP1",6.6669600915057e-93,0.306535062566804,0.354,0.749,1.76574438023529e-88,0.552197802197802,10,0.592164418754014,9,"DAPP1","p_val_adj<0.05"
"CREG1",6.88767929148684e-75,0.306316898508543,0.611,0.881,1.82420186035029e-70,0.371610845295056,11,0.520480611687602,11,"CREG1","p_val_adj<0.05"
"ST3GAL4-AS1",1.25309701124873e-136,0.305507261027742,0.033,0.49,3.31882743429227e-132,0.411764705882353,7,0.888998035363458,7,"ST3GAL4-AS1","p_val_adj<0.05"
"TMEM183A",2.63523143178419e-107,0.305393476885066,0.455,0.806,6.97941044708042e-103,0.342612419700214,10,0.568697729988053,10,"TMEM183A","p_val_adj<0.05"
"SRP9",9.74898412898991e-31,0.30534522866296,0.885,0.963,2.58201844656298e-26,0.334433443344334,12,0.480259870064968,11,"SRP9","p_val_adj<0.05"
"HPRT1",1.66697734144931e-102,0.305170341517424,0.33,0.777,4.41498948882851e-98,0.386430678466077,11,0.566294919454771,10,"HPRT1","p_val_adj<0.05"
"CAPN1",2.16519749588183e-51,0.305049296627515,0.722,0.914,5.73452556784304e-47,0.31266846361186,11,0.505789473684211,11,"CAPN1","p_val_adj<0.05"
"COX8A",5.44774010763096e-68,0.304812231066836,0.897,0.986,1.44283396750606e-63,0.318132464712269,12,0.470703125,11,"COX8A","p_val_adj<0.05"
"GRSF1",2.40600827468502e-84,0.304575528088916,0.515,0.855,6.37231291550329e-80,0.30812854442344,10,0.528418683173889,11,"GRSF1","p_val_adj<0.05"
"MMADHC",8.96573808394795e-69,0.304231467573271,0.667,0.919,2.37457573153362e-64,0.337226277372263,11,0.500261917234154,11,"MMADHC","p_val_adj<0.05"
"CYB561D2",5.82638461673162e-54,0.303647910232249,0.392,0.67,1.54311796574137e-49,0.389578163771712,10,0.685344827586207,11,"CYB561D2","p_val_adj<0.05"
"DPP3",6.62336599550299e-97,0.303221679370648,0.295,0.683,1.75419848390897e-92,0.32013201320132,9,0.626760563380282,10,"DPP3","p_val_adj<0.05"
"ARHGAP1",1.9166828117582e-65,0.302881964467366,0.624,0.921,5.07633442694158e-61,0.326053042121685,12,0.498432601880878,11,"ARHGAP1","p_val_adj<0.05"
"ARL6IP5",1.1165841622708e-40,0.301211475363485,0.808,0.893,2.95727315377423e-36,0.306024096385542,12,0.515902964959569,11,"ARL6IP5","p_val_adj<0.05"
"UBE2H",3.51162353494949e-55,0.301201848922951,0.734,0.93,9.30053493231372e-51,0.323607427055703,10,0.494306418219462,11,"UBE2H","p_val_adj<0.05"
"SNX4",8.00966767983123e-96,0.300972351965493,0.251,0.637,2.1213604850033e-91,0.306201550387597,10,0.691609977324263,10,"SNX4","p_val_adj<0.05"
"SRM",1.14838422471077e-88,0.300480430577324,0.488,0.874,3.04149561914647e-84,0.389221556886228,10,0.522839845899835,11,"SRM","p_val_adj<0.05"
"MPPE1",1.207262201102e-91,0.29983615259345,0.253,0.635,3.19743393961865e-87,0.346153846153846,10,0.709090909090909,11,"MPPE1","p_val_adj<0.05"
"SEMA3B",1.3778274424053e-73,0.299051699946363,0.154,0.487,3.64917598121045e-69,0.443037974683544,7,0.789733464955578,8,"SEMA3B","p_val_adj<0.05"
"UBA1",8.10853205400769e-36,0.298923231076874,0.808,0.885,2.14754471450394e-31,0.357831325301205,11,0.520108695652174,11,"UBA1","p_val_adj<0.05"
"NME4",8.4468993769169e-103,0.298581866062955,0.415,0.842,2.23716129997644e-98,0.39906103286385,11,0.547169811320755,11,"NME4","p_val_adj<0.05"
"SNRPD2",0.698374023627993,0.298540193200735,0.925,0.986,1,0.352631578947368,12,0.46875,11,"SNRPD2","NS"
"SLC17A5",9.41813921138728e-64,0.297838009585896,0.259,0.536,2.49439417013592e-59,0.338345864661654,10,0.821364452423698,11,"SLC17A5","p_val_adj<0.05"
"GALNT5",2.70630148145987e-84,0.297798573368149,0.248,0.622,7.16763947364646e-80,0.411764705882353,8,0.691950464396285,9,"GALNT5","p_val_adj<0.05"
"ZNF185",2.51371248258881e-153,0.297443594722462,0.125,0.631,6.65756751013646e-149,0.3515625,10,0.701219512195122,10,"ZNF185","p_val_adj<0.05"
"NUBP2",1.97256242011439e-85,0.297394374255357,0.499,0.867,5.22433156967297e-81,0.30078125,10,0.530816213214881,11,"NUBP2","p_val_adj<0.05"
"RPN2",1.36454640040234e-38,0.296642163335882,0.901,0.944,3.6140011414656e-34,0.343783783783784,11,0.490056093829679,11,"RPN2","p_val_adj<0.05"
"CCT4",2.81531743057086e-63,0.296531286055146,0.778,0.962,7.45636821486691e-59,0.320400500625782,11,0.4795,11,"CCT4","p_val_adj<0.05"
"VAMP3",2.04810825562498e-86,0.296474706297085,0.529,0.84,5.42441471502275e-82,0.294659300184162,11,0.535243553008596,10,"VAMP3","p_val_adj<0.05"
"RSL1D1",5.07476785506544e-50,0.295858964101511,0.751,0.954,1.34405226641408e-45,0.320363164721141,11,0.483610690872416,11,"RSL1D1","p_val_adj<0.05"
"SBDS",5.82602088542857e-65,0.29557522822832,0.69,0.923,1.54302163150576e-60,0.368124118476728,12,0.499478623566215,11,"SBDS","p_val_adj<0.05"
"UNC93B1",4.31749661883384e-21,0.295453020908844,0.69,0.776,1.14348897949814e-16,0.375176304654443,10,0.593924364538128,11,"UNC93B1","p_val_adj<0.05"
"PRR15L",1.0178884895707e-62,0.294917167789606,0.285,0.621,2.695877664628e-58,0.313993174061433,9,0.714949651432998,11,"PRR15L","p_val_adj<0.05"
"C10orf54",1.57105833161014e-120,0.294912951089592,0.218,0.711,4.16094799126945e-116,0.558035714285714,10,0.560893098782138,9,"C10orf54","p_val_adj<0.05"
"C2",5.98448697321533e-101,0.294878837644525,0.132,0.549,1.58499137485608e-96,0.301470588235294,11,0.573181419807187,10,"C2","p_val_adj<0.05"
"OCIAD2",9.93967671760225e-09,0.29479339901395,0.858,0.951,0.000263252337865696,0.332576617480136,11,0.483805668016194,11,"OCIAD2","p_val_adj<0.05"
"HPCAL1",2.14796709510153e-54,0.294584314360194,0.431,0.723,5.6888908513764e-50,0.422121896162528,9,0.627163781624501,10,"HPCAL1","p_val_adj<0.05"
"IL13RA1",1.98249749960333e-50,0.294476858092464,0.551,0.757,5.25064462769941e-46,0.360424028268551,11,0.604828462515883,11,"IL13RA1","p_val_adj<0.05"
"AAMP",4.71234474677256e-65,0.294386445241547,0.69,0.924,1.24806450618271e-60,0.314527503526093,12,0.498178032274857,11,"AAMP","p_val_adj<0.05"
"DCUN1D1",7.41326236125539e-117,0.293366873594807,0.477,0.858,1.96340253637849e-112,0.308163265306122,11,0.522446689113356,11,"DCUN1D1","p_val_adj<0.05"
"SLK",3.17881566653073e-76,0.293334523221738,0.562,0.874,8.41909329280665e-72,0.317157712305026,11,0.52063841496973,10,"SLK","p_val_adj<0.05"
"MAPK1IP1L",2.75821732525479e-62,0.29304995514062,0.693,0.917,7.3051385859373e-58,0.384831460674157,11,0.502887139107612,11,"MAPK1IP1L","p_val_adj<0.05"
"PRRC1",1.02786904311746e-58,0.293025830869048,0.44,0.714,2.72231116069659e-54,0.384955752212389,9,0.636547538772758,11,"PRRC1","p_val_adj<0.05"
"CANX",9.24730338262275e-34,0.292830913481345,0.921,0.961,2.44914830088764e-29,0.349894291754757,11,0.481963927855711,11,"CANX","p_val_adj<0.05"
"RTN3",3.85918452350021e-40,0.292638124338755,0.833,0.901,1.02210502104903e-35,0.343457943925234,11,0.511752136752137,10,"RTN3","p_val_adj<0.05"
"ANXA7",1.1139365003317e-58,0.292344054450384,0.736,0.914,2.9502608211285e-54,0.371693121693122,11,0.503684210526316,11,"ANXA7","p_val_adj<0.05"
"GSR",1.85547605696865e-121,0.292324525398417,0.316,0.774,4.91422833688147e-117,0.464615384615385,11,0.521441889372281,10,"GSR","p_val_adj<0.05"
"P4HA1",1.2559654322847e-54,0.291962918177874,0.593,0.798,3.32642444740604e-50,0.310344827586207,11,0.569360675512666,11,"P4HA1","p_val_adj<0.05"
"DDX23",1.91995876870514e-67,0.291791757684876,0.413,0.693,5.08501079891556e-63,0.389150943396226,10,0.653018736988203,10,"DDX23","p_val_adj<0.05"
"SYK",9.79847815304972e-110,0.291588900537448,0.227,0.673,2.59512693883522e-105,0.420600858369099,10,0.57725321888412,11,"SYK","p_val_adj<0.05"
"IL18",1.52624995296075e-63,0.291432149339318,0.322,0.646,4.04227300041656e-59,0.344410876132931,9,0.418466120625465,10,"IL18","p_val_adj<0.05"
"CORO2A",5.20377224572539e-72,0.291352082932438,0.446,0.74,1.37821907928037e-67,0.316593886462882,9,0.605074821080026,10,"CORO2A","p_val_adj<0.05"
"CDV3",1.74396533404091e-79,0.290786904363293,0.711,0.951,4.61889218720736e-75,0.338356164383562,11,0.481537683358624,11,"CDV3","p_val_adj<0.05"
"TAF9",2.26552069516327e-69,0.290148700922011,0.557,0.875,6.00023156113991e-65,0.323426573426573,11,0.514018691588785,11,"TAF9","p_val_adj<0.05"
"CNOT7",2.29443625600569e-67,0.289863346401267,0.562,0.832,6.07681442403107e-63,0.346620450606586,9,0.546875,11,"CNOT7","p_val_adj<0.05"
"SYT17",2.21175173669278e-79,0.289702220503264,0.211,0.563,5.85782447463083e-75,0.290322580645161,8,0.786142001710864,10,"SYT17","p_val_adj<0.05"
"POP4",2.28982050263414e-73,0.289621250715573,0.425,0.814,6.06458960122651e-69,0.415137614678899,12,0.549054373522459,11,"POP4","p_val_adj<0.05"
"SRP54",1.37717762519082e-56,0.289395808309539,0.628,0.821,3.64745494031788e-52,0.392248062015504,11,0.555099648300117,11,"SRP54","p_val_adj<0.05"
"GSKIP",1.05256669268809e-92,0.289248154589838,0.258,0.626,2.78772288558442e-88,0.366037735849057,10,0.707148347425058,11,"GSKIP","p_val_adj<0.05"
"TWF1",1.66030804924305e-118,0.289147853904018,0.351,0.757,4.39732586842022e-114,0.388888888888889,9,0.606734434561626,10,"TWF1","p_val_adj<0.05"
"OSTC",3.21973639326147e-68,0.289134382879435,0.718,0.923,8.52747183755302e-64,0.324287652645862,12,0.496091714434601,11,"OSTC","p_val_adj<0.05"
"SNX2",3.13646738306742e-57,0.289072128187384,0.54,0.806,8.30693386405407e-53,0.383783783783784,10,0.561194029850746,10,"SNX2","p_val_adj<0.05"
"UBE2A",4.01032038060164e-69,0.288664160691572,0.623,0.865,1.06213335280234e-64,0.3296875,11,0.531701890989989,10,"UBE2A","p_val_adj<0.05"
"CEBPG",3.51221157923162e-108,0.288663483409952,0.409,0.826,9.30209236759495e-104,0.326190476190476,8,0.542540792540793,10,"CEBPG","p_val_adj<0.05"
"HBP1",1.74657698295644e-54,0.288647222878823,0.458,0.718,4.62580913936014e-50,0.35531914893617,10,0.627595445411922,11,"HBP1","p_val_adj<0.05"
"PROM2",5.27345796625354e-167,0.288635000627516,0.158,0.732,1.39667534236225e-162,0.481481481481481,10,0.572930354796321,9,"PROM2","p_val_adj<0.05"
"YWHAQ",6.33303121611966e-51,0.288547882377541,0.855,0.953,1.67730331758929e-46,0.33371298405467,11,0.484848484848485,11,"YWHAQ","p_val_adj<0.05"
"SLC25A39",9.51457821799777e-70,0.28852376641926,0.683,0.915,2.51993604103671e-65,0.372325249643367,11,0.503154574132492,10,"SLC25A39","p_val_adj<0.05"
"FAM49B",1.03451931174918e-126,0.288413528260763,0.386,0.848,2.73992439716771e-122,0.330808080808081,11,0.513896766874645,10,"FAM49B","p_val_adj<0.05"
"WFDC2",0.786136529712115,0.288392330643748,0.976,0.931,1,0.365269461077844,11,0.497931747673216,11,"WFDC2","NS"
"CLMN",5.60221839075449e-34,0.288292035299344,0.476,0.669,1.48374754079133e-29,0.535787321063395,11,0.685118619698059,10,"CLMN","p_val_adj<0.05"
"CD46",4.38818442810201e-36,0.288255196859784,0.831,0.892,1.16221064578282e-31,0.364595545134818,11,0.518338727076591,11,"CD46","p_val_adj<0.05"
"FUCA1",5.21550878190089e-28,0.288169724369466,0.569,0.714,1.38132750088645e-23,0.339041095890411,10,0.633850303438975,11,"FUCA1","p_val_adj<0.05"
"EXT2",6.08739117569925e-84,0.287170145339109,0.27,0.637,1.61224555288395e-79,0.285198555956679,10,0.63869992441421,11,"EXT2","p_val_adj<0.05"
"TMEM206",1.57981916264046e-114,0.287074449199691,0.099,0.534,4.18415105225325e-110,0.362745098039216,8,0.636609558160505,10,"TMEM206","p_val_adj<0.05"
"TGIF1",4.22936233855324e-51,0.286630785162563,0.655,0.889,1.12014661536583e-46,0.356612184249629,11,0.514069264069264,11,"TGIF1","p_val_adj<0.05"
"METTL13",4.6966330730828e-81,0.286239088733895,0.21,0.573,1.24390326940598e-76,0.342592592592593,8,0.748950461796809,10,"METTL13","p_val_adj<0.05"
"PPP1R12A",5.22973421386772e-78,0.286054880428748,0.52,0.873,1.38509510654287e-73,0.322097378277154,11,0.49393605292172,10,"PPP1R12A","p_val_adj<0.05"
"HNRNPA3",2.16730860626852e-15,0.285829526309891,0.796,0.933,5.74011684370216e-11,0.335373317013464,11,0.470861268695204,11,"HNRNPA3","p_val_adj<0.05"
"GPN1",5.20593145614295e-83,0.285824265430902,0.334,0.725,1.37879094615946e-78,0.32069970845481,9,0.497677504976775,10,"GPN1","p_val_adj<0.05"
"MAF1",6.18811796551554e-65,0.285632395768734,0.625,0.883,1.63892304316679e-60,0.309968847352025,12,0.521525885558583,10,"MAF1","p_val_adj<0.05"
"GLRX3",2.63623438174918e-71,0.285121778152177,0.591,0.893,6.98206676006269e-67,0.327841845140033,10,0.509159482758621,10,"GLRX3","p_val_adj<0.05"
"FLAD1",5.28370428746545e-79,0.284871537429366,0.401,0.764,1.39938908053522e-74,0.337378640776699,10,0.575299306868305,10,"FLAD1","p_val_adj<0.05"
"EGLN1",1.92315097351096e-91,0.284132423888659,0.316,0.692,5.09346535334376e-87,0.403076923076923,11,0.663883089770355,11,"EGLN1","p_val_adj<0.05"
"ACOT9",8.75120103054164e-50,0.283869806573225,0.425,0.681,2.31775559293895e-45,0.360091743119266,9,0.653954802259887,10,"ACOT9","p_val_adj<0.05"
"FBXO34",1.61939885568028e-84,0.283837628734416,0.427,0.752,4.28897786926923e-80,0.373576309794989,10,0.607554417413572,10,"FBXO34","p_val_adj<0.05"
"TAOK3",2.98387802826157e-92,0.283736950182899,0.403,0.787,7.90280095785077e-88,0.345410628019324,10,0.555623471882641,11,"TAOK3","p_val_adj<0.05"
"RALB",2.71343098474718e-102,0.282588806127321,0.287,0.702,7.18652196310292e-98,0.427118644067797,11,0.552126200274348,10,"RALB","p_val_adj<0.05"
"TMEM50A",3.73625096517427e-54,0.282280174772724,0.853,0.958,9.89546068126406e-50,0.323059360730594,11,0.481667503766951,11,"TMEM50A","p_val_adj<0.05"
"RNASET2",1.16157710026269e-41,0.282167231516327,0.481,0.695,3.07643695004574e-37,0.437246963562753,10,0.664359861591695,11,"RNASET2","p_val_adj<0.05"
"BLCAP",2.02306213947392e-59,0.281759381217782,0.585,0.858,5.35808007639668e-55,0.342762063227953,11,0.509254066180595,10,"BLCAP","p_val_adj<0.05"
"PPP2R1B",1.31637406120299e-75,0.281031763759331,0.241,0.579,3.48641670109611e-71,0.311740890688259,9,0.716541978387365,11,"PPP2R1B","p_val_adj<0.05"
"TBRG4",5.73544518448218e-88,0.280982416555126,0.366,0.748,1.5190326571101e-83,0.351063829787234,8,0.595881595881596,11,"TBRG4","p_val_adj<0.05"
"PHB",5.77470740225282e-36,0.280961507724987,0.759,0.936,1.52943125548666e-31,0.329910141206675,11,0.488694758478931,11,"PHB","p_val_adj<0.05"
"TMPRSS4",0.178188354257513,0.280660134143667,0.79,0.711,1,0.336621454993835,10,0.422868741542625,10,"TMPRSS4","NS"
"RNF10",2.96565293323093e-59,0.28049085269335,0.557,0.795,7.85453179366213e-55,0.305944055944056,11,0.572986069049061,11,"RNF10","p_val_adj<0.05"
"EIF2AK1",3.88981315934947e-34,0.2801494841558,0.71,0.833,1.03021701525371e-29,0.392318244170096,12,0.552601156069364,11,"EIF2AK1","p_val_adj<0.05"
"HTATSF1",8.62551372107791e-66,0.280058186009277,0.555,0.797,2.28446730902748e-61,0.36140350877193,11,0.57548309178744,10,"HTATSF1","p_val_adj<0.05"
"OAS1",2.47477006305732e-40,0.279972055721183,0.483,0.78,6.55442851200731e-36,0.328629032258065,11,0.474398519432449,10,"OAS1","p_val_adj<0.05"
"SNRPA1",1.63779942650033e-60,0.279949390999975,0.55,0.87,4.33771178108613e-56,0.366371681415929,11,0.510791366906475,10,"SNRPA1","p_val_adj<0.05"
"UQCRC1",1.808529563768e-54,0.279797048108644,0.786,0.925,4.78989054963955e-50,0.327137546468401,11,0.499219968798752,10,"UQCRC1","p_val_adj<0.05"
"PARN",2.66461209500022e-88,0.279688032285354,0.319,0.692,7.05722513360808e-84,0.378048780487805,9,0.63724808895066,11,"PARN","p_val_adj<0.05"
"MRPL22",3.03626030937646e-72,0.279590137449325,0.573,0.887,8.04153542938356e-68,0.319727891156463,10,0.510845986984816,11,"MRPL22","p_val_adj<0.05"
"CNDP2",3.94547320661495e-30,0.279347641141654,0.765,0.843,1.04495857877197e-25,0.329516539440204,11,0.547115933752142,11,"CNDP2","p_val_adj<0.05"
"SDHD",5.35731707098805e-72,0.279131238167955,0.74,0.948,1.41888542625118e-67,0.323684210526316,10,0.487309644670051,11,"SDHD","p_val_adj<0.05"
"ANAPC13",2.42491645308954e-68,0.278700314871251,0.533,0.862,6.42239122600765e-64,0.36745886654479,11,0.527901785714286,10,"ANAPC13","p_val_adj<0.05"
"TLK1",1.2758842898529e-61,0.278615461914408,0.527,0.818,3.3791795416754e-57,0.349353049907579,10,0.549411764705882,10,"TLK1","p_val_adj<0.05"
"ARRDC1",1.18389427999549e-73,0.278610616206943,0.49,0.814,3.13554400056806e-69,0.349900596421471,11,0.564163217031342,11,"ARRDC1","p_val_adj<0.05"
