"","p_val","avg_logFC","pct.1","pct.2","p_val_adj","naive pt.occupancy","naive n.nonzero.pts","grouped_pr pt.occupancy","grouped_pr n.nonzero.pts","gene","sig"
"TSR2",1.43711598198364e-11,0.264249344256362,0.437,0.606,3.80620167828366e-07,0.307349665924276,11,0.384615384615385,5,"TSR2","p_val_adj<0.05"
"PRDM16",4.91041240750468e-57,0.264150323708178,0.114,0.482,1.30052272612761e-52,0.632478632478632,8,0.423387096774194,5,"PRDM16","p_val_adj<0.05"
"SELM",1.32571069009512e-17,0.264039328180388,0.463,0.674,3.51114476271692e-13,0.436974789915966,11,0.38328530259366,5,"SELM","p_val_adj<0.05"
"NDUFS5",1.99474726971916e-15,0.262216901387576,0.94,0.944,5.28308814385118e-11,0.346113989637306,12,0.378600823045267,6,"NDUFS5","p_val_adj<0.05"
"WWC2",4.58119830481421e-32,0.262049262867978,0.264,0.555,1.21333037103004e-27,0.44280442804428,10,0.493006993006993,5,"WWC2","p_val_adj<0.05"
"STAT1",4.26488581962171e-08,0.261443900426661,0.619,0.682,0.00112955500932681,0.29559748427673,11,0.498575498575499,5,"STAT1","p_val_adj<0.05"
"FZD2",6.79373231612458e-29,0.26105538794308,0.045,0.227,1.7993200039256e-24,0.391304347826087,7,0.52991452991453,4,"FZD2","p_val_adj<0.05"
"COX14",8.44145345686342e-06,0.260778231249522,0.774,0.823,0.223571894805028,0.323270440251572,11,0.344339622641509,6,"COX14","NS"
"PID1",1.49755768200712e-34,0.260702455474589,0.169,0.46,3.96628152079586e-30,0.752873563218391,9,0.59915611814346,5,"PID1","p_val_adj<0.05"
"PRR3",1.27700882295459e-24,0.260599630437693,0.162,0.39,3.38215786759523e-20,0.379518072289157,10,0.437810945273632,5,"PRR3","p_val_adj<0.05"
"DDX18",1.24473325291766e-07,0.260335363664863,0.784,0.831,0.00329667602035243,0.37888198757764,12,0.399532710280374,6,"DDX18","p_val_adj<0.05"
"CMAHP",2.38271775063359e-12,0.259980870963043,0.358,0.532,6.31062796255306e-08,0.426630434782609,9,0.397810218978102,5,"CMAHP","p_val_adj<0.05"
"EBAG9",3.90777815194181e-21,0.259443299640189,0.435,0.676,1.03497504354179e-16,0.337807606263982,11,0.390804597701149,6,"EBAG9","p_val_adj<0.05"
"PNISR",9.25252779926803e-13,0.259240851748359,0.645,0.798,2.45053198763614e-08,0.353474320241692,11,0.394160583941606,6,"PNISR","p_val_adj<0.05"
"RHBDL1",6.53507077140427e-21,0.259059850946238,0.082,0.25,1.73081349380642e-16,0.5,8,0.387596899224806,4,"RHBDL1","p_val_adj<0.05"
"TUBB",1.83881765926041e-17,0.258763936041086,0.674,0.872,4.8701085705512e-13,0.450867052023121,12,0.394209354120267,6,"TUBB","p_val_adj<0.05"
"MMP7",0.410822465311424,0.258711299585057,0.359,0.328,1,0.48780487804878,9,0.467455621301775,5,"MMP7","NS"
"TIMMDC1",2.41247849940227e-06,0.258670015718132,0.545,0.633,0.0638944930566691,0.314285714285714,12,0.404907975460123,6,"TIMMDC1","NS"
"RPS6KA1",2.23297760213519e-17,0.258661259422417,0.328,0.53,5.91404117925506e-13,0.326409495548961,9,0.388278388278388,5,"RPS6KA1","p_val_adj<0.05"
"ZNFX1",1.0463229936361e-07,0.258616622217642,0.594,0.687,0.00277118644864522,0.339344262295082,10,0.429378531073446,5,"ZNFX1","p_val_adj<0.05"
"TMEM63B",2.90076140238827e-28,0.258614888148361,0.218,0.478,7.68266657422533e-24,0.40625,10,0.5,5,"TMEM63B","p_val_adj<0.05"
"SBDS",3.37436024267375e-10,0.25817032798923,0.69,0.819,8.93699310272143e-06,0.368124118476728,12,0.390995260663507,6,"SBDS","p_val_adj<0.05"
"HSD11B2",3.0279927068869e-51,0.258107047546991,0.04,0.313,8.01963868418995e-47,0.317073170731707,7,0.37888198757764,4,"HSD11B2","p_val_adj<0.05"
"TRIP11",1.00199196723954e-15,0.257912379408777,0.658,0.808,2.65377572523393e-11,0.380177514792899,11,0.408653846153846,5,"TRIP11","p_val_adj<0.05"
"RANBP10",1.64024240944859e-16,0.257808058830575,0.207,0.396,4.3441820214246e-12,0.502347417840376,10,0.357843137254902,5,"RANBP10","p_val_adj<0.05"
"TNFRSF12A",0.36031175494729,0.257740761233491,0.663,0.645,1,0.340675477239354,11,0.451807228915663,6,"TNFRSF12A","NS"
"FAM195A",4.46348891903036e-17,0.257435333948646,0.432,0.616,1.18215504020519e-12,0.337837837837838,10,0.38801261829653,6,"FAM195A","p_val_adj<0.05"
"INADL",7.90265193556674e-18,0.257267605421263,0.563,0.757,2.09301736513485e-13,0.365051903114187,11,0.392307692307692,6,"INADL","p_val_adj<0.05"
"BRD7",5.59614736801494e-35,0.256999368160383,0.504,0.771,1.48213963041876e-30,0.374517374517374,10,0.395465994962217,6,"BRD7","p_val_adj<0.05"
"MYSM1",2.30391654085718e-18,0.256675249830423,0.259,0.474,6.10192295846025e-14,0.319548872180451,10,0.422131147540984,5,"MYSM1","p_val_adj<0.05"
"COG4",1.86185043214288e-14,0.256470681479252,0.35,0.532,4.93111086953043e-10,0.328690807799443,11,0.430656934306569,5,"COG4","p_val_adj<0.05"
"SLC41A1",9.49251467472401e-20,0.255960733774699,0.328,0.546,2.51409251160065e-15,0.338278931750742,10,0.395017793594306,5,"SLC41A1","p_val_adj<0.05"
"POR",3.20959877100069e-06,0.255485104985385,0.784,0.825,0.0850062234499533,0.342857142857143,11,0.418823529411765,6,"POR","NS"
"CYB5A",4.19705357911573e-14,0.255105028322321,0.775,0.903,1.1115896404288e-09,0.361809045226131,12,0.356989247311828,6,"CYB5A","p_val_adj<0.05"
"FAM3A",7.98926321547376e-22,0.255000363916609,0.449,0.691,2.11595636261823e-17,0.37527114967462,10,0.390449438202247,5,"FAM3A","p_val_adj<0.05"
"COX5B",1.01728597989249e-06,0.254797724971055,0.915,0.913,0.0269428191774527,0.326595744680851,12,0.385106382978723,6,"COX5B","p_val_adj<0.05"
"SLC3A2",8.14473171407693e-05,0.254663491436533,0.702,0.806,1,0.360610263522885,11,0.409638554216867,6,"SLC3A2","NS"
"CACHD1",1.01822273742714e-31,0.25429479871493,0.228,0.52,2.69676292007579e-27,0.363247863247863,10,0.41044776119403,5,"CACHD1","p_val_adj<0.05"
"PTK7",4.89148782516922e-40,0.254181454558694,0.339,0.674,1.29551055049607e-35,0.324712643678161,10,0.368876080691643,5,"PTK7","p_val_adj<0.05"
"PSMB8",0.000143723618481121,0.253767485972701,0.713,0.786,1,0.363387978142077,12,0.414814814814815,6,"PSMB8","NS"
"CBFA2T2",1.49980892451713e-12,0.25369136043871,0.364,0.526,3.97224393658362e-08,0.425133689839572,8,0.420664206642066,5,"CBFA2T2","p_val_adj<0.05"
"ATP6V0B",9.4663211814785e-10,0.253569899835012,0.816,0.878,2.50715516491458e-05,0.324582338902148,12,0.378318584070796,6,"ATP6V0B","p_val_adj<0.05"
"FAM50A",3.56385720900312e-17,0.253408192668642,0.6,0.792,9.43887581804475e-13,0.371753246753247,11,0.392156862745098,6,"FAM50A","p_val_adj<0.05"
"FAM173A",4.39141369073126e-18,0.253399046519189,0.402,0.616,1.16306591599018e-13,0.416464891041162,9,0.38801261829653,6,"FAM173A","p_val_adj<0.05"
"KIF16B",9.58647635393915e-12,0.253295053084521,0.284,0.452,2.53897826234079e-07,0.5,11,0.506437768240343,4,"KIF16B","p_val_adj<0.05"
"ALS2CL",5.11382873482823e-11,0.253286255367682,0.185,0.326,1.35439754041926e-06,0.3,9,0.386904761904762,5,"ALS2CL","p_val_adj<0.05"
"CCDC101",6.41116528885494e-21,0.253267214042295,0.261,0.489,1.69799712675323e-16,0.313432835820896,8,0.44047619047619,5,"CCDC101","p_val_adj<0.05"
"BCL6",2.62445413880953e-08,0.253227367503121,0.627,0.736,0.000695086678663704,0.316770186335404,11,0.395778364116095,6,"BCL6","p_val_adj<0.05"
"SEZ6L2",2.06121086720279e-14,0.252066445276638,0.311,0.468,5.45911698178659e-10,0.557993730407524,8,0.564315352697095,4,"SEZ6L2","p_val_adj<0.05"
"TMC5",1.81683007144011e-08,0.251963427513656,0.868,0.944,0.000481187444420913,0.363636363636364,11,0.382716049382716,6,"TMC5","p_val_adj<0.05"
"WDR83OS",1.01376619609415e-09,0.25186496479721,0.824,0.85,2.68495977035537e-05,0.359338061465721,12,0.383561643835616,5,"WDR83OS","p_val_adj<0.05"
"LIMS1",1.85725098876348e-05,0.25181459177031,0.525,0.612,0.491892924374009,0.38961038961039,11,0.457142857142857,6,"LIMS1","NS"
"PDPR",3.05079646291288e-13,0.251806201765833,0.212,0.386,8.08003443202478e-09,0.348623853211009,10,0.532663316582915,6,"PDPR","p_val_adj<0.05"
"SLC22A3",1.07192377690756e-60,0.251786628808256,0.087,0.445,2.83899012313966e-56,0.449438202247191,8,0.506550218340611,5,"SLC22A3","p_val_adj<0.05"
"CEP350",7.25135678829831e-15,0.25165489454538,0.606,0.763,1.92052184538081e-10,0.358520900321543,11,0.368956743002545,5,"CEP350","p_val_adj<0.05"
"BCOR",7.44751270147932e-14,0.251515210813409,0.277,0.449,1.9724737389868e-09,0.422535211267606,10,0.398268398268398,5,"BCOR","p_val_adj<0.05"
"PDXDC2P",3.17674535277985e-24,0.251452919695423,0.342,0.581,8.41361006683742e-20,0.321937321937322,11,0.421404682274247,6,"PDXDC2P","p_val_adj<0.05"
"DDB2",9.59708405453321e-09,0.251290425715435,0.207,0.33,0.000254178771184312,0.36150234741784,9,0.564705882352941,6,"DDB2","p_val_adj<0.05"
"CSAD",3.84522141985905e-10,0.25124199377232,0.307,0.449,1.01840689304967e-05,0.326984126984127,9,0.502164502164502,4,"CSAD","p_val_adj<0.05"
"DDX17",2.52372015774103e-09,0.250506290893411,0.901,0.946,6.68407283777711e-05,0.341621621621622,12,0.363449691991786,6,"DDX17","p_val_adj<0.05"
"MALSU1",1.93158639026374e-17,0.250472220032737,0.59,0.753,5.11580655461352e-13,0.420792079207921,12,0.420103092783505,6,"MALSU1","p_val_adj<0.05"
"ARFGAP2",2.61227397589435e-12,0.250397285758197,0.442,0.621,6.91860762515619e-08,0.312775330396476,11,0.353125,6,"ARFGAP2","p_val_adj<0.05"
"ADNP",5.24942625942851e-11,0.250389236356738,0.644,0.814,1.39031054480964e-06,0.3267776096823,12,0.374701670644391,6,"ADNP","p_val_adj<0.05"
