"","p_val","avg_logFC","pct.1","pct.2","p_val_adj","grouped_pr pt.occupancy","grouped_pr n.nonzero.pts","grouped_pd pt.occupancy","grouped_pd n.nonzero.pts","gene"
"CD38",7.28909007492111e-19,-2.18641477120176,0.047,0.209,1.93051550634286e-14,0.583333333333333,3,0.647465437788018,7,"CD38"
"TNFAIP2",8.80072690789544e-123,-2.18265834035195,0.198,0.801,2.33087252155611e-118,0.764705882352941,4,0.505705705705706,10,"TNFAIP2"
"CARD11",4.18255595739073e-55,-2.17685804840267,0.019,0.385,1.10774994531494e-50,0.6,5,0.692115143929912,8,"CARD11"
"RARB",2.96394976001967e-59,-2.17529796054734,0.047,0.436,7.85002093941209e-55,0.416666666666667,5,0.830939226519337,10,"RARB"
"LOC401585",2.90861003841497e-57,-2.17480648171743,0.08,0.475,7.70345368674206e-53,0.414634146341463,4,0.542046605876393,9,"LOC401585"
"BIRC5",7.82995130964423e-12,-2.17370898375179,0.076,0.196,2.07376260435927e-07,0.666666666666667,5,0.597051597051597,10,"BIRC5"
"GABRB3",7.5201083074581e-31,-2.16704322294562,0.008,0.23,1.99170068523028e-26,0.75,2,0.861635220125786,7,"GABRB3"
"AK4",2.31404869208389e-85,-2.16568408897559,0.072,0.577,6.12875796098418e-81,0.675675675675676,3,0.68,9,"AK4"
"VILL",1.22138456376938e-59,-2.16454639296856,0.052,0.447,3.23483701714319e-55,0.888888888888889,2,0.879440258342304,9,"VILL"
"LAMC2",7.90797831065358e-144,-2.16007064338259,0.239,0.852,2.0944280555766e-139,0.463414634146341,5,0.531638418079096,11,"LAMC2"
"CSTA",1.14226654682027e-56,-2.15816963981797,0.027,0.406,3.02529294925348e-52,0.642857142857143,4,0.637440758293839,7,"CSTA"
"EDN2",8.84570073606634e-18,-2.1502788055959,0.105,0.287,2.34278383994717e-13,0.462962962962963,4,0.631490787269682,7,"EDN2"
"PCDHB11",5.15497002914961e-37,-2.14771931931958,0.006,0.263,1.36529381222027e-32,0.666666666666667,2,0.915904936014625,7,"PCDHB11"
"RRAGD",3.14313433964806e-72,-2.14479931403773,0.117,0.557,8.32459129855788e-68,0.65,5,0.805531547104581,11,"RRAGD"
"FAT2",1.81876018661346e-28,-2.13940095002046,0.014,0.225,4.81698635424574e-24,0.428571428571429,3,0.833333333333333,7,"FAT2"
"CDCA3",2.52017628416638e-10,-2.13747974029243,0.021,0.111,6.67468688861464e-06,0.545454545454545,3,0.678260869565217,8,"CDCA3"
"C10orf55",5.49071113297483e-29,-2.13296069080375,0.004,0.213,1.45421484356838e-24,1,1,0.489841986455982,8,"C10orf55"
"RERG",1.84535208146352e-35,-2.13230324241968,0.017,0.274,4.88741498775612e-31,0.888888888888889,2,0.898245614035088,7,"RERG"
"ADAM28",4.19498565831993e-80,-2.10987250162685,0.062,0.556,1.11104195160603e-75,0.71875,4,0.771626297577855,7,"ADAM28"
"CENPK",1.89718262509459e-20,-2.10567961688166,0.017,0.178,5.02468818256302e-16,0.444444444444444,3,0.556756756756757,9,"CENPK"
"ANKRD22",5.16330043233236e-56,-2.10175056254359,0.035,0.414,1.36750011950323e-51,0.555555555555556,3,0.463414634146341,8,"ANKRD22"
"TMCC3",1.60993409719318e-33,-2.09956285059343,0.037,0.289,4.26391045641613e-29,0.526315789473684,3,0.465,8,"TMCC3"
"P2RY6",9.62281483677446e-47,-2.09539019637115,0.093,0.429,2.54860250951971e-42,0.416666666666667,6,0.447309417040359,10,"P2RY6"
"TK1",9.64527050635798e-99,-2.08886624235238,0.233,0.731,2.55454989360891e-94,0.525,6,0.624505928853755,10,"TK1"
"C3orf52",5.19117104292586e-91,-2.08352357800116,0.117,0.645,1.37488165071891e-86,0.483333333333333,4,0.547352721849366,9,"C3orf52"
"GBP4",1.16854301730428e-50,-2.08207889285371,0.066,0.422,3.09488618133039e-46,0.617647058823529,5,0.437856328392246,8,"GBP4"
"TCF4",5.35547269163319e-10,-2.0803933789033,0.031,0.123,1.41839694237905e-05,0.8125,2,0.784313725490196,9,"TCF4"
"CLMN",1.80034231354003e-86,-2.06945860477612,0.202,0.669,4.76820661741077e-82,0.625,4,0.685118619698059,10,"CLMN"
"ANLN",1.839283868216e-20,-2.06842502757888,0.031,0.2,4.87134332497007e-16,0.375,5,0.487980769230769,9,"ANLN"
"OPN3",9.31661350892724e-71,-2.06553644853509,0.245,0.639,2.46750508783938e-66,0.555555555555556,5,0.719126506024096,9,"OPN3"
"MME",1.49748632507706e-19,-2.06252431042262,0.023,0.182,3.96609253196658e-15,0.75,2,0.833333333333333,8,"MME"
"ESR1",4.96291432798842e-24,-2.0623129935013,0.01,0.19,1.31442785976773e-19,0.8,2,0.84010152284264,9,"ESR1"
"DSP",8.61596889279427e-165,-2.0588464084704,0.256,0.906,2.28193936125656e-160,0.522727272727273,6,0.505045140732873,11,"DSP"
"FOSL1",2.97638218343614e-31,-2.05582739149682,0.192,0.443,7.88294821283062e-27,0.454545454545455,4,0.660152008686211,8,"FOSL1"
"INPP1",1.43841218336765e-63,-2.05425680551341,0.132,0.558,3.80963466764921e-59,0.5,5,0.463330457290768,10,"INPP1"
"TSKU",1.24113661511988e-127,-2.05159514085715,0.099,0.762,3.28715032514499e-123,0.333333333333333,4,0.536616161616162,10,"TSKU"
"RHPN2",3.57415615402047e-106,-2.03738418258653,0.163,0.71,9.46615257392322e-102,0.452380952380952,3,0.644986449864499,10,"RHPN2"
"VNN1",3.84489191359495e-32,-2.0350853277749,0,0.225,1.01831962331562e-27,NA,0,0.927194860813705,7,"VNN1"
"SLC41A2",1.91715339767407e-97,-2.03367436982447,0.118,0.643,5.07758077373977e-93,0.508196721311475,3,0.710545998504114,10,"SLC41A2"
"IL1B",2.38673038592832e-10,-2.03231160539148,0.033,0.13,6.32125542713116e-06,1,1,0.874074074074074,7,"IL1B"
"BIRC3",3.68719343149949e-128,-2.03075819577237,0.287,0.844,9.7655318033264e-124,0.304054054054054,6,0.547062179121506,10,"BIRC3"
"SLC44A1",1.76165298192525e-92,-2.02649654864631,0.336,0.769,4.66573792262902e-88,0.38728323699422,5,0.599499374217772,11,"SLC44A1"
"A4GALT",4.19054823268473e-99,-2.02302293148162,0.025,0.583,1.10986669942655e-94,0.615384615384615,3,0.70957095709571,9,"A4GALT"
"FUT3",4.30976171986383e-69,-2.02174865443842,0.078,0.521,1.14144039150594e-64,0.425,5,0.761772853185596,10,"FUT3"
"IRAK2",2.03693100616566e-54,-2.01845896947213,0.041,0.41,5.39481176982976e-50,0.619047619047619,3,0.698356807511737,8,"IRAK2"
"TMPRSS3",4.38414814043668e-53,-2.01533502333225,0.181,0.518,1.16114163499465e-48,0.645161290322581,4,0.882079851439183,8,"TMPRSS3"
"IGFBP6",2.30627698068677e-09,-2.01499955685835,0.041,0.133,6.10817458334891e-05,0.523809523809524,3,0.757246376811594,8,"IGFBP6"
"PGD",3.38746546746301e-159,-2.01422564326102,0.691,0.956,8.97170229057578e-155,0.362359550561798,6,0.483140412682436,11,"PGD"
"ST14",1.31128235401788e-129,-2.01160391905738,0.606,0.957,3.47293131461635e-125,0.439102564102564,6,0.483400402414487,11,"ST14"
"B3GNT3",1.83411354045707e-96,-2.00872515848539,0.083,0.637,4.85764971190056e-92,0.720930232558139,4,0.685800604229607,9,"B3GNT3"
"HTRA1",3.48299854822704e-55,-2.0046998639171,0.177,0.53,9.22472165497931e-51,0.56043956043956,3,0.813067150635209,10,"HTRA1"
"PITX1",7.23251805641268e-173,-2.00397638233156,0.082,0.863,1.9155324072409e-168,0.5,4,0.494983277591973,9,"PITX1"
"LINC01116",1.33498701680794e-33,-1.99322381652607,0.004,0.241,3.53571311401582e-29,0.5,2,0.512,8,"LINC01116"
"FAAH2",1.21323217979987e-57,-1.98001273635394,0.227,0.573,3.21324542819995e-53,0.435897435897436,5,0.801680672268908,11,"FAAH2"
"TRIM16",2.93474457499243e-121,-1.97955575442366,0.223,0.809,7.77267100686744e-117,0.434782608695652,5,0.529726516052319,9,"TRIM16"
"IL15",2.17262582539982e-39,-1.97833276720596,0.031,0.32,5.75419949857143e-35,0.5,4,0.458646616541353,10,"IL15"
"EPN3",3.43905572658547e-60,-1.97495360256925,0.031,0.423,9.10833909186162e-56,0.5625,3,0.749430523917995,8,"EPN3"
"SERPINB9P1",3.03081586441743e-24,-1.97157727121941,0.006,0.185,8.02711581690956e-20,1,1,0.758441558441558,7,"SERPINB9P1"
"LYPD6B",4.47911577187046e-55,-1.96654290810951,0.058,0.433,1.18629381217989e-50,1,1,0.711111111111111,9,"LYPD6B"
"IRF5",1.50107390739881e-87,-1.96560274170611,0.058,0.575,3.97559424374574e-83,0.4,4,0.661924686192469,7,"IRF5"
"DEFB1",4.88954991714009e-47,-1.96516445125959,0.01,0.328,1.29499729555455e-42,0.8,2,0.477239353891336,9,"DEFB1"
"CCNA2",3.62310933620449e-12,-1.95494097162742,0.008,0.103,9.59580507693759e-08,0.5,3,0.572769953051643,8,"CCNA2"
"CFB",3.68032287637147e-97,-1.95383135157262,0.375,0.808,9.74733513806984e-93,0.683937823834197,5,0.566408576533651,10,"CFB"
"CA12",3.48382631010733e-53,-1.95139658227489,0.091,0.465,9.22691398231927e-49,0.468085106382979,4,0.524844720496894,7,"CA12"
"TIAM1",1.00241547038832e-26,-1.94570900742869,0.047,0.264,2.65489737332346e-22,0.416666666666667,4,0.558394160583942,10,"TIAM1"
"TOP2A",1.06764621492996e-10,-1.93866503539202,0.05,0.156,2.827661000242e-06,0.5,4,0.596923076923077,10,"TOP2A"
"TRIB2",4.22705648240433e-30,-1.93345908100094,0.054,0.297,1.11953590936479e-25,0.607142857142857,3,0.521880064829822,10,"TRIB2"
"LOC389641",1.44246481648086e-46,-1.92996288474681,0.083,0.425,3.82036806644955e-42,0.372093023255814,4,0.474518686296716,10,"LOC389641"
"RAP2B",5.03616995416215e-124,-1.92897495566552,0.557,0.936,1.33382961235985e-119,0.418118466898955,6,0.485097636176773,11,"RAP2B"
"PLEK2",5.9940833686748e-31,-1.92849217768844,0.074,0.326,1.58753298019352e-26,0.289473684210526,5,0.679941002949852,8,"PLEK2"
"MFI2",2.14282478288353e-64,-1.92719933242652,0.043,0.466,5.67527143746704e-60,0.363636363636364,4,0.686274509803922,8,"MFI2"
"EYA2",5.58079902484625e-62,-1.926063893888,0.021,0.42,1.47807462173053e-57,0.727272727272727,3,0.587628865979381,7,"EYA2"
"SPTB",5.51640773809431e-20,-1.92221412869066,0.041,0.212,1.46102058943428e-15,0.714285714285714,3,0.572727272727273,10,"SPTB"
"PAM",6.37431345244309e-76,-1.91582673117957,0.305,0.686,1.68823691787955e-71,0.407643312101911,6,0.670175438596491,11,"PAM"
"LOC644919",6.2398273895565e-26,-1.9117473290607,0.016,0.209,1.65261828412404e-21,0.625,2,0.519540229885057,7,"LOC644919"
"HES2",2.68977344869306e-21,-1.91138924027304,0.021,0.192,7.12386497886358e-17,0.454545454545455,3,0.726130653266332,8,"HES2"
"PLA2R1",1.51581783829006e-28,-1.90657859035627,0.019,0.235,4.01464354471123e-24,0.7,4,0.738241308793456,9,"PLA2R1"
"IKBKE",1.70946072396814e-80,-1.90493945570839,0.078,0.558,4.52750672742961e-76,0.425,3,0.765314926660915,8,"IKBKE"
"SMS",6.62348919057006e-97,-1.90348564146666,0.553,0.875,1.75423111212248e-92,0.336842105263158,6,0.528602860286029,10,"SMS"
"CDK6",1.51617518330235e-55,-1.90178090353977,0.05,0.435,4.01558997297628e-51,0.384615384615385,4,0.595791805094131,8,"CDK6"
"TROAP",2.94428451258231e-14,-1.895888461928,0.006,0.115,7.79793753157425e-10,0.333333333333333,3,0.638655462184874,8,"TROAP"
"GSTO2",5.29684927356834e-50,-1.8938436857988,0.056,0.405,1.40287053010457e-45,0.344827586206897,4,0.410926365795724,10,"GSTO2"
"LAD1",1.50790705413759e-140,-1.88903409971027,0.282,0.878,3.9936918328834e-136,0.379310344827586,6,0.512876712328767,9,"LAD1"
"PGK1",2.24678400221683e-105,-1.88885494326426,0.854,0.962,5.95060742987127e-101,0.347727272727273,6,0.481981981981982,11,"PGK1"
"OASL",1.87168255403733e-24,-1.88358523994965,0.066,0.279,4.95715124436787e-20,0.647058823529412,4,0.723661485319516,8,"OASL"
"PERP",8.58588842553435e-178,-1.87639150909025,0.658,0.971,2.27397254950277e-173,0.40117994100295,6,0.477700693756194,11,"PERP"
"MOB3B",4.69218898019444e-57,-1.8736526314726,0.019,0.393,1.2427262514045e-52,0.5,5,0.676866585067319,7,"MOB3B"
"ACOT7",1.28178826072707e-26,-1.87300553909886,0.188,0.416,3.39481620853564e-22,0.54639175257732,6,0.489583333333333,11,"ACOT7"
"NLRP2",4.67802551204981e-52,-1.87185935201331,0.058,0.421,1.23897505686639e-47,0.9,3,0.562929061784897,7,"NLRP2"
"EDIL3",2.89192432335119e-11,-1.86568540780275,0.019,0.116,7.65926157039562e-07,0.3,5,0.45643153526971,8,"EDIL3"
"G6PD",3.40027295944128e-118,-1.8643403805123,0.412,0.888,9.00562293308024e-114,0.400943396226415,5,0.510027100271003,10,"G6PD"
"SFN",3.23525251164434e-30,-1.86432920960605,0.538,0.806,8.56856627709002e-26,0.357400722021661,5,0.397849462365591,10,"SFN"
"EFNA5",2.78613908965388e-100,-1.85805548074186,0.227,0.733,7.37908937894831e-96,0.623931623931624,5,0.625738673670387,10,"EFNA5"
"TSPAN33",5.4306739577599e-25,-1.85726522084793,0.021,0.218,1.43831399771271e-20,0.454545454545455,3,0.486725663716814,8,"TSPAN33"
"CCNB1",1.77537988750544e-12,-1.85630691876092,0.128,0.27,4.70209363205815e-08,0.333333333333333,6,0.45729537366548,10,"CCNB1"
"ITGA1",3.02328137502809e-51,-1.8530344781003,0.035,0.386,8.00716072176191e-47,0.722222222222222,4,0.800747198007472,8,"ITGA1"
"PPARG",1.1388238425062e-35,-1.84981352233052,0.021,0.284,3.01617494687766e-31,0.909090909090909,2,0.624365482233503,8,"PPARG"
"TNFRSF18",1.31072655722857e-15,-1.84920861061074,0.027,0.162,3.47145928681987e-11,0.928571428571429,2,0.522255192878338,7,"TNFRSF18"
"GATM",6.03924096420428e-44,-1.84631495540518,0.111,0.433,1.5994929693695e-39,0.508771929824561,4,0.938888888888889,7,"GATM"
"CIB2",9.03148593087376e-44,-1.83444014993655,0.012,0.314,2.39198904879192e-39,0.5,3,0.5895865237366,8,"CIB2"
"GALNT5",7.35916627572415e-76,-1.83346606812616,0.157,0.622,1.94907518812554e-71,0.518518518518518,4,0.691950464396285,9,"GALNT5"
"KMO",8.95392547341794e-32,-1.83338257217576,0.019,0.253,2.37144716163474e-27,0.8,2,0.895238095238095,7,"KMO"
"CBR1",4.83498851577761e-23,-1.83218859256117,0.742,0.938,1.2805467084037e-18,0.413612565445026,6,0.474871794871795,11,"CBR1"
"CENPF",1.72960349701077e-11,-1.83216641895335,0.049,0.162,4.58085486183302e-07,0.72,4,0.56973293768546,10,"CENPF"
"PRR11",8.58880750782423e-09,-1.82734398554508,0.074,0.169,0.000227474566844725,0.5,3,0.627840909090909,9,"PRR11"
"LEPR",7.85550902151123e-23,-1.82655431040097,0.017,0.194,2.08053156434725e-18,0.444444444444444,3,0.821339950372208,7,"LEPR"
"GNAI1",1.77651582844763e-83,-1.82510849461447,0.186,0.667,4.70510217164356e-79,0.395833333333333,4,0.658483754512635,10,"GNAI1"
"LMO2",9.34469748799305e-55,-1.82470428141059,0.012,0.37,2.47494312969496e-50,0.833333333333333,2,0.890767230169051,10,"LMO2"
"FAM134B",1.66637434553962e-41,-1.82100073636996,0.039,0.341,4.41339245416168e-37,0.7,4,0.757404795486601,10,"FAM134B"
"CD274",5.27954873481132e-23,-1.81947094164916,0.033,0.224,1.39828848241478e-18,0.470588235294118,3,0.576344086021505,9,"CD274"
"STON2",2.38309704988044e-59,-1.81927467596912,0.115,0.525,6.31163253660835e-55,0.406779661016949,5,0.548120989917507,10,"STON2"
"POT1-AS1",6.80211227002559e-29,-1.8163683127802,0.019,0.237,1.80153943471628e-24,0.4,4,0.809330628803245,9,"POT1-AS1"
"ERAP2",1.47793065263994e-110,-1.81603906862193,0.134,0.72,3.91429933351687e-106,0.72463768115942,4,0.567513368983957,10,"ERAP2"
"IDH1",3.67641546478267e-58,-1.81279885403312,0.563,0.783,9.73698635847691e-54,0.362068965517241,5,0.590657652120467,11,"IDH1"
"IGF2BP2-AS1",7.02204910226949e-21,-1.81061532693016,0.006,0.162,1.85978970473607e-16,0.333333333333333,3,0.779761904761905,7,"IGF2BP2-AS1"
"SRPX2",1.04999257752201e-40,-1.80859719096621,0.035,0.336,2.78090534156704e-36,0.388888888888889,4,0.371959942775393,7,"SRPX2"
"CAPN5",4.78122547181364e-48,-1.80760308454781,0.194,0.516,1.26630756620984e-43,0.79,4,0.884328358208955,8,"CAPN5"
"RELL1",2.63276078331409e-78,-1.80420354604548,0.283,0.699,6.97286693460736e-74,0.5,6,0.65771349862259,11,"RELL1"
"PHLDA1",1.12974107629043e-30,-1.80328923661655,0.177,0.444,2.99211924055522e-26,0.428571428571429,5,0.586132177681473,9,"PHLDA1"
"DST",1.68812394147557e-104,-1.80115478864477,0.173,0.751,4.47099625899804e-100,0.314606741573034,6,0.46474358974359,11,"DST"
"SH3KBP1",7.02924689695343e-47,-1.79852604466853,0.425,0.644,1.86169604065812e-42,0.378995433789954,6,0.714499252615845,10,"SH3KBP1"
"TNFRSF21",3.34251398615555e-140,-1.79799179090235,0.198,0.839,8.85264829233297e-136,0.382352941176471,4,0.541594951233505,11,"TNFRSF21"
"PLA2G16",9.80539958432841e-53,-1.79000867486382,0.575,0.769,2.59696007990938e-48,0.574324324324324,5,0.601753287413901,11,"PLA2G16"
"CDC6",1.08125249352639e-08,-1.78938991815184,0.035,0.118,0.000286369722910464,0.333333333333333,4,0.634146341463415,9,"CDC6"
"LDHA",7.98561379446398e-111,-1.78685768352825,0.932,0.986,2.11498981346379e-106,0.35625,6,0.468521229868228,11,"LDHA"
"AVPI1",8.39828706489787e-100,-1.78464954395982,0.39,0.849,2.2242863291382e-95,0.358208955223881,5,0.540249433106576,9,"AVPI1"
"KIF23",2.46655601129143e-10,-1.78010140344451,0.033,0.129,6.53267359590534e-06,0.411764705882353,4,0.654275092936803,9,"KIF23"
"SPECC1",3.68597526561673e-69,-1.77884049550978,0.068,0.512,9.76230549098592e-65,0.485714285714286,4,0.75093984962406,9,"SPECC1"
"ANXA6",4.88041776164785e-29,-1.77792117834192,0.305,0.491,1.29257864417243e-24,0.484076433121019,5,0.911851126346719,10,"ANXA6"
"TUBB6",1.91349844013781e-91,-1.77292655701535,0.144,0.665,5.067900618705e-87,0.337837837837838,4,0.655571635311143,8,"TUBB6"
"PDLIM5",2.93565614738964e-156,-1.77157802464074,0.334,0.931,7.77508530636146e-152,0.406976744186047,6,0.492761116856256,11,"PDLIM5"
"FAM83B",4.2432759522397e-16,-1.76440884060943,0.006,0.128,1.12383163595068e-11,1,1,0.721804511278195,8,"FAM83B"
"WARS",7.83850497358252e-53,-1.76318882306943,0.563,0.873,2.07602804225333e-48,0.479310344827586,6,0.464462809917355,11,"WARS"
"CHODL",2.3404798276594e-31,-1.75923474509241,0.016,0.248,6.19876082355591e-27,0.625,2,0.839147286821705,7,"CHODL"
"CAPG",2.00192695764221e-163,-1.75479756429987,0.602,0.942,5.30210354731539e-159,0.42258064516129,6,0.491317671092952,10,"CAPG"
"PLIN2",4.45522988732589e-80,-1.75284990693033,0.348,0.781,1.17996763565826e-75,0.446927374301676,6,0.561922365988909,10,"PLIN2"
"PCDH7",3.57313596857225e-87,-1.75186769119298,0.115,0.634,9.4634506127636e-83,0.322033898305085,6,0.679574791192103,9,"PCDH7"
"IGF2BP3",3.91669011587782e-72,-1.75035064746043,0.12,0.576,1.03733537719024e-67,0.483870967741935,5,0.724916387959866,7,"IGF2BP3"
"SOWAHB",1.29148677789072e-45,-1.75005248699491,0.045,0.374,3.42050273124356e-41,0.652173913043478,4,0.772200772200772,8,"SOWAHB"
"BID",1.79223498211439e-127,-1.74971421413574,0.301,0.832,4.74673435012995e-123,0.509677419354839,5,0.555234239444766,10,"BID"
"GBP2",1.26996189614347e-111,-1.74719912863863,0.159,0.744,3.36349408193599e-107,0.451219512195122,6,0.55627425614489,9,"GBP2"
"SCN1B",6.94319419903848e-33,-1.74524498177998,0.023,0.266,1.83890498361534e-28,0.583333333333333,3,0.938405797101449,7,"SCN1B"
"GSR",4.48008428695828e-102,-1.74217848897602,0.223,0.774,1.1865503234009e-97,0.417391304347826,4,0.521441889372281,10,"GSR"
"HDAC9",3.91469971814517e-38,-1.73967762544954,0.035,0.317,1.03680822035075e-33,0.5,5,0.575987841945289,7,"HDAC9"
"HEXB",2.09686351813681e-86,-1.73963366055282,0.524,0.848,5.55354302778535e-82,0.392592592592593,6,0.54483541430193,10,"HEXB"
"WASF1",1.34017083873607e-28,-1.73959167701118,0.002,0.206,3.54944246639248e-24,1,1,0.813519813519814,9,"WASF1"
"C16orf74",7.69329911978192e-48,-1.73752182121206,0.12,0.482,2.03757027187424e-43,0.403225806451613,4,0.498501498501498,8,"C16orf74"
"CALD1",4.55194285408603e-38,-1.7347155336718,0.074,0.37,1.20558206490468e-33,0.447368421052632,5,0.484375,9,"CALD1"
"HACD1",3.05677247329542e-15,-1.73439220762133,0.025,0.154,8.09586189552292e-11,0.615384615384615,3,0.741433021806854,10,"HACD1"
"PAX8-AS1",1.02976994044548e-66,-1.72472015964693,0.087,0.537,2.72734568726986e-62,0.422222222222222,4,0.533154121863799,7,"PAX8-AS1"
"NAAA",8.62551557297942e-63,-1.72346823827429,0.082,0.502,2.2844677995036e-58,0.452380952380952,4,0.797698945349952,8,"NAAA"
"CTSB",1.4632667733008e-142,-1.72338951173523,0.783,0.976,3.87546204908718e-138,0.406947890818859,6,0.474618038442583,11,"CTSB"
"ITGB1",3.62938003409151e-100,-1.72275330689597,0.734,0.933,9.61241302029138e-96,0.373015873015873,6,0.496388028895769,11,"ITGB1"
"DLD",9.28420636904489e-72,-1.72138415383181,0.414,0.756,2.45892205684154e-67,0.338028169014085,5,0.609554140127389,11,"DLD"
"CDT1",1.23288821003274e-16,-1.71231361949619,0.01,0.14,3.26530442427172e-12,1,1,0.486206896551724,9,"CDT1"
"TMPRSS11D",5.5277132171553e-12,-1.71182986641065,0.01,0.104,1.46401484556358e-07,0.6,2,0.625,7,"TMPRSS11D"
"PYCARD",1.5906941074818e-148,-1.70858104631478,0.289,0.905,4.21295334366555e-144,0.684563758389262,5,0.507177033492823,10,"PYCARD"
"FAM110C",2.55285290750246e-44,-1.7062160467727,0.06,0.386,6.76123092552026e-40,0.709677419354839,2,0.582294264339152,9,"FAM110C"
"ALK",8.49888195770489e-13,-1.70324609904297,0.008,0.108,2.25092888649814e-08,1,1,0.504464285714286,7,"ALK"
"MARCKS",1.88836212530519e-152,-1.70159247100078,0.136,0.87,5.00132708887079e-148,0.457142857142857,6,0.529314159292035,10,"MARCKS"
"HPSE",3.15058072028532e-44,-1.70111058671043,0.095,0.425,8.34431303767568e-40,0.714285714285714,3,0.850509626274066,7,"HPSE"
"CX3CL1",2.18092739543135e-07,-1.70037089875641,0.035,0.108,0.00577618620679994,0.5,5,0.311111111111111,7,"CX3CL1"
"NTRK2",3.79135612165408e-11,-1.69990967668505,0.014,0.104,1.00414066882008e-06,0.428571428571429,4,0.857142857142857,7,"NTRK2"
"NAIP",5.36207396604238e-54,-1.69776892710825,0.033,0.394,1.42014528990633e-49,0.529411764705882,3,0.914529914529915,8,"NAIP"
"LOXL2",2.28720166250195e-19,-1.69318221387939,0.017,0.172,6.05765360313643e-15,0.333333333333333,3,0.698324022346369,9,"LOXL2"
"SGOL1",4.16990413952641e-13,-1.68644348158149,0.01,0.113,1.10439911135357e-08,0.6,3,0.438297872340426,9,"SGOL1"
"CDC20",1.09255613032418e-07,-1.68399904741301,0.078,0.167,0.0028936349111636,0.525,3,0.512968299711816,11,"CDC20"
"CD99",2.77400182004493e-173,-1.67969974337285,0.454,0.949,7.34694382038899e-169,0.354700854700855,6,0.487062404870624,10,"CD99"
"GALNT7",1.63836898020457e-83,-1.67224606137002,0.231,0.692,4.33922024407181e-79,0.53781512605042,5,0.659707724425887,10,"GALNT7"
"NDC80",1.58958710825217e-10,-1.67216091935982,0.016,0.104,4.21002145620586e-06,0.625,3,0.416666666666667,9,"NDC80"
"IL20RB",3.16131448332941e-28,-1.66973081192515,0.078,0.321,8.37274140909794e-24,0.4,5,0.562218890554723,8,"IL20RB"
