"","p_val","avg_logFC","pct.1","pct.2","p_val_adj","naive pt.occupancy","naive n.nonzero.pts","grouped_pd pt.occupancy","grouped_pd n.nonzero.pts","gene","sig"
"ANKRA2",1.49371318234854e-39,0.322897900225728,0.273,0.537,3.95609936345011e-35,0.392857142857143,8,0.670250896057348,11,"ANKRA2","p_val_adj<0.05"
"SIGMAR1",5.25839324666e-43,0.322789975470651,0.447,0.777,1.3926854513779e-38,0.328976034858388,11,0.514551083591331,10,"SIGMAR1","p_val_adj<0.05"
"NCBP1",3.2407501011414e-35,0.322650059858754,0.31,0.565,8.58312664287301e-31,0.327044025157233,11,0.614139693356048,11,"NCBP1","p_val_adj<0.05"
"IL17RA",4.2406098310047e-35,0.322625211706438,0.255,0.507,1.12312551374159e-30,0.381679389312977,11,0.740986717267552,11,"IL17RA","p_val_adj<0.05"
"OTUD4",3.30401982218452e-51,0.322236817316234,0.342,0.647,8.75069649905569e-47,0.393162393162393,10,0.626765799256506,11,"OTUD4","p_val_adj<0.05"
"C9orf91",1.58774525920984e-16,0.322235456836285,0.161,0.303,4.20514331901727e-12,0.315151515151515,8,0.666136724960254,11,"C9orf91","p_val_adj<0.05"
"NOP10",1.04899138290833e-25,0.322200078436208,0.816,0.96,2.77825367763272e-21,0.326968973747017,12,0.479438314944835,11,"NOP10","p_val_adj<0.05"
"TARDBP",2.00934867016794e-49,0.321772003685036,0.527,0.799,5.32175995293978e-45,0.33086876155268,11,0.529518072289157,10,"TARDBP","p_val_adj<0.05"
"GARS",4.36838147529462e-58,0.321446486204403,0.503,0.789,1.15696583373178e-53,0.483558994197292,11,0.576829268292683,11,"GARS","p_val_adj<0.05"
"CHMP5",1.71408957807901e-40,0.32134274544163,0.669,0.898,4.53976624754226e-36,0.393013100436681,11,0.510980182110337,11,"CHMP5","p_val_adj<0.05"
"TTC9C",1.76385351333768e-35,0.321295735360686,0.271,0.547,4.67156603007486e-31,0.356115107913669,9,0.654929577464789,9,"TTC9C","p_val_adj<0.05"
"RRAS2",1.8562111063655e-48,0.32128165633628,0.38,0.709,4.91617511520902e-44,0.397435897435897,8,0.56754921928038,10,"RRAS2","p_val_adj<0.05"
"IPMK",6.49298022934972e-43,0.320979704947715,0.157,0.413,1.71966581374327e-38,0.447204968944099,8,0.827505827505827,9,"IPMK","p_val_adj<0.05"
"RCC2",1.43826712771727e-50,0.320719302412797,0.479,0.794,3.80925048775919e-46,0.386178861788618,10,0.529411764705882,10,"RCC2","p_val_adj<0.05"
"PSMD9",7.3222890736928e-25,0.320538213874191,0.555,0.834,1.93930826116754e-20,0.336842105263158,12,0.477784189267167,10,"PSMD9","p_val_adj<0.05"
"UBE2V2",3.59993819930783e-44,0.320460251665556,0.503,0.832,9.53443632086678e-40,0.294003868471954,10,0.496527777777778,11,"UBE2V2","p_val_adj<0.05"
"ADAM17",1.81586667232659e-54,0.320408153901655,0.623,0.903,4.80932288165696e-50,0.3515625,11,0.493603411513859,10,"ADAM17","p_val_adj<0.05"
"FBXO5",5.96461424220755e-05,0.320190803537314,0.062,0.107,1,0.53125,9,0.509009009009009,9,"FBXO5","NS"
"BCS1L",6.20505633052607e-21,0.32013264094762,0.239,0.427,1.64340916913983e-16,0.338775510204082,10,0.452702702702703,10,"BCS1L","p_val_adj<0.05"
"HMOX2",4.76231124178923e-38,0.320074603446844,0.556,0.865,1.26129813238788e-33,0.348511383537653,11,0.505286588759043,11,"HMOX2","p_val_adj<0.05"
"UCHL5",2.6024285243496e-56,0.319903505357869,0.409,0.748,6.89253194673991e-52,0.380952380952381,10,0.596141479099678,10,"UCHL5","p_val_adj<0.05"
"IDH3G",7.20723217818728e-34,0.319784298603099,0.625,0.848,1.9088354423929e-29,0.322429906542056,12,0.539421440726035,11,"IDH3G","p_val_adj<0.05"
"TARBP2",2.03345038624239e-51,0.319668318245049,0.249,0.567,5.38559334796296e-47,0.30859375,10,0.601018675721562,10,"TARBP2","p_val_adj<0.05"
"PTCD1",1.3003717974338e-25,0.319552815500779,0.024,0.15,3.44403470550341e-21,0.44,4,0.871794871794872,7,"PTCD1","p_val_adj<0.05"
"PTGES2",3.96379119259237e-64,0.31937411670675,0.35,0.744,1.04981009735809e-59,0.309192200557103,10,0.556561085972851,10,"PTGES2","p_val_adj<0.05"
"CADM1",3.65567747976932e-23,0.319361723583038,0.17,0.349,9.68206180516905e-19,0.445714285714286,10,0.775482093663912,8,"CADM1","p_val_adj<0.05"
"CENPE",2.69269865760214e-15,0.319280653740971,0.048,0.142,7.13161239465926e-11,0.387755102040816,8,0.616949152542373,9,"CENPE","p_val_adj<0.05"
"KCTD18",1.70948666258499e-30,0.319191015817013,0.119,0.312,4.52757542585636e-26,0.377049180327869,9,0.798151001540832,10,"KCTD18","p_val_adj<0.05"
"FAF2",8.80652554238573e-43,0.319045615993439,0.494,0.773,2.33240828990086e-38,0.418145956607495,11,0.588052271313006,11,"FAF2","p_val_adj<0.05"
"OSBPL2",3.08712925992002e-41,0.31867857260246,0.398,0.678,8.17626184489817e-37,0.352078239608802,10,0.617897727272727,11,"OSBPL2","p_val_adj<0.05"
"SLC2A10",9.1105768715169e-11,0.318241031594123,0.157,0.26,2.41293628442125e-06,0.478260869565217,8,0.862962962962963,8,"SLC2A10","p_val_adj<0.05"
"FASTK",1.27253487348509e-50,0.318108333455024,0.494,0.79,3.37030861242525e-46,0.384615384615385,10,0.57795371498173,11,"FASTK","p_val_adj<0.05"
"NDRG3",3.22149304270802e-30,0.31810799354741,0.269,0.501,8.53212432361218e-26,0.384057971014493,8,0.609990393852065,11,"NDRG3","p_val_adj<0.05"
"FAM122B",1.44864149878764e-34,0.317991378279104,0.095,0.303,3.83672700953906e-30,0.387755102040816,9,0.697933227344992,9,"FAM122B","p_val_adj<0.05"
"TCP1",4.38786932484256e-28,0.317776813026313,0.762,0.894,1.16212719068455e-23,0.357598978288633,10,0.515069967707212,11,"TCP1","p_val_adj<0.05"
"DCPS",2.89620825982191e-33,0.317753298743014,0.277,0.548,7.67060757613834e-29,0.330985915492958,8,0.56414762741652,10,"DCPS","p_val_adj<0.05"
"ATP6V1F",2.2104062877129e-40,0.317673320508604,0.78,0.959,5.85426105300763e-36,0.329588014981273,11,0.479919678714859,11,"ATP6V1F","p_val_adj<0.05"
"TIGD7",2.68014901198283e-39,0.317436618078784,0.071,0.277,7.09837465823653e-35,0.493150684931507,8,0.701388888888889,9,"TIGD7","p_val_adj<0.05"
"CALU",8.65480022071607e-37,0.317356619407506,0.707,0.86,2.29222383845665e-32,0.389807162534435,11,0.537472035794183,11,"CALU","p_val_adj<0.05"
"CERK",1.16635296940561e-50,0.317192454623365,0.208,0.488,3.08908583947077e-46,0.490654205607477,9,0.831527093596059,10,"CERK","p_val_adj<0.05"
"PRPF38A",7.71575658826164e-40,0.317033740017824,0.344,0.63,2.0435181324011e-35,0.328611898016997,12,0.553435114503817,10,"PRPF38A","p_val_adj<0.05"
"TMX1",6.88841651129407e-43,0.3163913199911,0.513,0.778,1.82439711301624e-38,0.345351043643264,10,0.564975247524752,10,"TMX1","p_val_adj<0.05"
"AIMP1",4.01225952487769e-38,0.316369054086236,0.635,0.879,1.06264693516386e-33,0.354294478527607,11,0.519715224534502,10,"AIMP1","p_val_adj<0.05"
"TMPO",2.04638667245046e-56,0.315656009285985,0.316,0.671,5.41985510198505e-52,0.430769230769231,10,0.597560975609756,10,"TMPO","p_val_adj<0.05"
"ECI1",7.81555365693539e-38,0.315615589500947,0.687,0.91,2.06994938603934e-33,0.328611898016997,11,0.503171247357294,11,"ECI1","p_val_adj<0.05"
"GNA13",6.61579252365491e-44,0.31545813730027,0.162,0.427,1.75219264989e-39,0.421686746987952,8,0.558060879368658,10,"GNA13","p_val_adj<0.05"
"ZNF410",1.03278848836937e-31,0.315441623281532,0.364,0.595,2.73534031144628e-27,0.352941176470588,11,0.580436540016168,10,"ZNF410","p_val_adj<0.05"
"TATDN3",2.2746217557897e-26,0.315401897301965,0.22,0.431,6.02433572020902e-22,0.323008849557522,8,0.715083798882682,10,"TATDN3","p_val_adj<0.05"
"ALS2CL",9.54305802147709e-59,0.314870129924961,0.185,0.503,2.52747891698821e-54,0.3,9,0.736137667304015,9,"ALS2CL","p_val_adj<0.05"
"NOB1",2.58625598894933e-35,0.314859466231912,0.396,0.694,6.84969898673231e-31,0.343980343980344,9,0.485100485100485,10,"NOB1","p_val_adj<0.05"
"FEN1",4.78013198607866e-22,0.314823121984643,0.166,0.339,1.26601795651293e-17,0.423529411764706,9,0.45531914893617,10,"FEN1","p_val_adj<0.05"
"NIF3L1",8.0513812324147e-48,0.314768897961559,0.263,0.572,2.13240831940503e-43,0.337037037037037,11,0.637205387205387,10,"NIF3L1","p_val_adj<0.05"
"SIL1",3.74654556757668e-40,0.314717596764354,0.644,0.849,9.92272593572683e-36,0.329803328290469,10,0.539943342776204,10,"SIL1","p_val_adj<0.05"
"FBXO32",1.87907141700339e-30,0.314419111752087,0.36,0.609,4.97672064793348e-26,0.332432432432432,11,0.549763033175355,10,"FBXO32","p_val_adj<0.05"
"SLC35B1",4.98710576971093e-32,0.314286753867344,0.6,0.827,1.32083496310794e-27,0.342532467532468,10,0.542491268917346,10,"SLC35B1","p_val_adj<0.05"
"RAD51AP1",1.04899614120599e-06,0.314064244940551,0.052,0.105,0.0277826627998406,0.433962264150943,9,0.662100456621005,10,"RAD51AP1","p_val_adj<0.05"
"GDI2",3.46241978559864e-43,0.313813611578376,0.748,0.916,9.170218802158e-39,0.31640625,10,0.499474789915966,11,"GDI2","p_val_adj<0.05"
"ATRAID",1.91445152334498e-14,0.3137240901849,0.857,0.913,5.07042485957917e-10,0.317045454545455,12,0.506849315068493,11,"ATRAID","p_val_adj<0.05"
"PXK",4.28512160115407e-18,0.31364193128735,0.137,0.284,1.13491445606566e-13,0.333333333333333,8,0.746192893401015,10,"PXK","p_val_adj<0.05"
"HPN",4.72537075472623e-23,0.313452702459439,0.098,0.255,1.25151444438924e-18,0.584158415841584,9,0.413988657844991,9,"HPN","p_val_adj<0.05"
"NAA10",7.50173004529112e-41,0.31325788081896,0.647,0.892,1.98683320249535e-36,0.338855421686747,12,0.514023732470334,10,"NAA10","p_val_adj<0.05"
"RABGAP1L",3.88443655603838e-38,0.313189393183096,0.569,0.789,1.02879302186676e-33,0.38527397260274,11,0.581452104942038,11,"RABGAP1L","p_val_adj<0.05"
"PEF1",2.0252198749056e-30,0.313081812756199,0.39,0.668,5.36379483868748e-26,0.301745635910224,12,0.512247838616715,10,"PEF1","p_val_adj<0.05"
"AURKAIP1",5.38355585282487e-20,0.312838280447843,0.872,0.973,1.42583476762067e-15,0.338169642857143,12,0.476001979218209,11,"AURKAIP1","p_val_adj<0.05"
"ARF4",2.03200150006811e-29,0.312806038266644,0.852,0.944,5.38175597293039e-25,0.340571428571429,11,0.489546149923508,11,"ARF4","p_val_adj<0.05"
"KPNA4",5.11789396941231e-33,0.312703601840315,0.537,0.782,1.35547421779885e-28,0.313405797101449,10,0.47970479704797,11,"KPNA4","p_val_adj<0.05"
"TRUB2",3.27307940914451e-40,0.312506378823767,0.365,0.674,8.66875081511923e-36,0.314666666666667,9,0.522483940042827,11,"TRUB2","p_val_adj<0.05"
"FAM118B",1.58317333903725e-32,0.312301018233694,0.243,0.482,4.19303458844016e-28,0.328,9,0.704295704295704,10,"FAM118B","p_val_adj<0.05"
"LOC389834",2.54251039609308e-26,0.312163445907886,0.143,0.327,6.73383878405252e-22,0.428571428571429,8,0.476470588235294,8,"LOC389834","p_val_adj<0.05"
"CSE1L",3.17340109948127e-37,0.311614253501359,0.398,0.654,8.40475281197615e-33,0.36919315403423,9,0.56480117820324,11,"CSE1L","p_val_adj<0.05"
"IER5",0.0353928088044171,0.31149616095277,0.617,0.764,1,0.392744479495268,9,0.443604284814115,10,"IER5","NS"
"SLC35A2",1.05424299940496e-31,0.311308511694078,0.491,0.706,2.79216258392404e-27,0.450396825396825,11,0.642370572207084,11,"SLC35A2","p_val_adj<0.05"
"SMAD2",6.69389249777146e-21,0.311252344547245,0.506,0.667,1.77287742803477e-16,0.334615384615385,10,0.655844155844156,10,"SMAD2","p_val_adj<0.05"
"HYAL2",4.173521441543e-42,0.311138919096309,0.382,0.672,1.10535715379266e-37,0.372448979591837,9,0.656406585540444,11,"HYAL2","p_val_adj<0.05"
"CLDND1",2.44558753384292e-43,0.311086661508999,0.453,0.753,6.47713858338298e-39,0.380645161290323,11,0.562659846547315,11,"CLDND1","p_val_adj<0.05"
"EEF2KMT",1.57339152548646e-30,0.311021506746731,0.15,0.362,4.16712745525089e-26,0.324675324675325,8,0.616201859229748,9,"EEF2KMT","p_val_adj<0.05"
"ZNRF1",9.49188659499891e-51,0.311016827448036,0.375,0.71,2.51392616468546e-46,0.379220779220779,9,0.585084745762712,9,"ZNRF1","p_val_adj<0.05"
"NOP14",3.39841926077331e-20,0.31096334086037,0.224,0.395,9.00071341215812e-16,0.382608695652174,11,0.559756097560976,10,"NOP14","p_val_adj<0.05"
"SF3B6",2.1294367049968e-25,0.310904536691623,0.824,0.974,5.63981311318403e-21,0.32387706855792,12,0.472071181413742,11,"SF3B6","p_val_adj<0.05"
"TMED9",4.49895518095742e-55,0.310902877875683,0.856,0.965,1.19154827967657e-50,0.348122866894198,11,0.479800498753117,11,"TMED9","p_val_adj<0.05"
"CXorf38",3.2165673984259e-64,0.310541879552606,0.287,0.61,8.51907875473099e-60,0.369491525423729,9,0.673243883188635,10,"CXorf38","p_val_adj<0.05"
"PCNP",5.71690740413221e-36,0.310516697700526,0.585,0.807,1.51412292598442e-31,0.329450915141431,10,0.562649164677804,11,"PCNP","p_val_adj<0.05"
"NIP7",3.26073644205606e-38,0.310410527357405,0.304,0.587,8.63606046678547e-34,0.330128205128205,9,0.524200164068909,10,"NIP7","p_val_adj<0.05"
"VPS4B",3.01874364125629e-36,0.310289975036826,0.463,0.736,7.99514253386729e-32,0.362105263157895,8,0.529411764705882,10,"VPS4B","p_val_adj<0.05"
"MRPS18C",1.09156134804721e-45,0.30997507409477,0.55,0.856,2.89100023030304e-41,0.39646017699115,12,0.525871766029246,11,"MRPS18C","p_val_adj<0.05"
"CBLL1",2.89732698589802e-49,0.309777623570447,0.239,0.545,7.67357052215089e-45,0.355102040816327,11,0.650485436893204,8,"CBLL1","p_val_adj<0.05"
"LATS2",6.27456794770931e-46,0.309509382115268,0.239,0.538,1.66181932095081e-41,0.436734693877551,8,0.705987488829312,9,"LATS2","p_val_adj<0.05"
"SLC31A1",4.12266132218867e-31,0.309150185804246,0.428,0.655,1.09188685118167e-26,0.322727272727273,11,0.620411160058737,11,"SLC31A1","p_val_adj<0.05"
"WASF1",3.04669679512631e-21,0.309119367609506,0.07,0.206,8.06917646189203e-17,0.444444444444444,6,0.813519813519814,9,"WASF1","p_val_adj<0.05"
"GSS",7.69335542657294e-43,0.308725280250565,0.45,0.758,2.03758518472784e-38,0.344155844155844,9,0.543492063492063,10,"GSS","p_val_adj<0.05"
"CDK2AP1",6.87074221817443e-44,0.308567778521662,0.571,0.851,1.8197160764835e-39,0.337883959044369,11,0.494909502262443,11,"CDK2AP1","p_val_adj<0.05"
"RACGAP1",4.30326552172186e-08,0.308516029278858,0.095,0.17,0.00113971987342803,0.448979591836735,10,0.387005649717514,9,"RACGAP1","p_val_adj<0.05"
"AP2S1",7.12312090099758e-07,0.308478949960294,0.708,0.935,0.0188655857062921,0.299862448418157,11,0.470133882595263,11,"AP2S1","p_val_adj<0.05"
"RRP36",7.82296696390512e-47,0.308398721626022,0.357,0.698,2.07191280039027e-42,0.318801089918256,11,0.563749138525155,10,"RRP36","p_val_adj<0.05"
"HDAC3",3.80665528679567e-56,0.307883995622979,0.383,0.731,1.00819265270783e-51,0.320610687022901,12,0.547070441079658,10,"HDAC3","p_val_adj<0.05"
"OXSM",6.7238828729379e-20,0.307825523650579,0.114,0.264,1.7808203788976e-15,0.35042735042735,7,0.628415300546448,9,"OXSM","p_val_adj<0.05"
"RRNAD1",1.05760752252827e-38,0.307765043434544,0.271,0.534,2.80107352341612e-34,0.435251798561151,10,0.767567567567568,9,"RRNAD1","p_val_adj<0.05"
"SFMBT1",4.71654989439795e-21,0.307711395179611,0.187,0.356,1.2491782395313e-16,0.416666666666667,9,0.751351351351351,9,"SFMBT1","p_val_adj<0.05"
"TKT",5.23308733403665e-44,0.307057530841385,0.796,0.968,1.38598318041961e-39,0.371638141809291,11,0.47886623570363,11,"TKT","p_val_adj<0.05"
"TRIM59",2.78401109759551e-23,0.306890095998128,0.213,0.406,7.37345339198172e-19,0.360730593607306,9,0.415183867141163,10,"TRIM59","p_val_adj<0.05"
"CTPS2",7.76712567370381e-31,0.306785878791067,0.267,0.482,2.05712323468045e-26,0.532846715328467,7,0.771457085828343,10,"CTPS2","p_val_adj<0.05"
"GNL2",3.40662067472541e-29,0.306532212298075,0.521,0.735,9.02243485701025e-25,0.319626168224299,12,0.565815324165029,10,"GNL2","p_val_adj<0.05"
"WDR41",3.37647640797952e-36,0.30653168837604,0.244,0.515,8.94259776653376e-32,0.406374501992032,9,0.591588785046729,10,"WDR41","p_val_adj<0.05"
"LOC653513",1.1867474570448e-34,0.306340893560674,0.193,0.435,3.14310063998316e-30,0.707070707070707,6,0.933628318584071,7,"LOC653513","p_val_adj<0.05"
"MRPS17",9.07580156654977e-53,0.305508101535567,0.406,0.77,2.40372604490071e-48,0.335731414868106,12,0.56125,11,"MRPS17","p_val_adj<0.05"
"STOML2",7.87325735044537e-31,0.305183576427044,0.646,0.902,2.08523220926546e-26,0.357466063348416,12,0.5,11,"STOML2","p_val_adj<0.05"
"EIF3K",8.03936653650728e-33,0.305120767031025,0.863,0.965,2.12922622719395e-28,0.329571106094808,12,0.477068793619143,11,"EIF3K","p_val_adj<0.05"
"CENPQ",1.22543723480266e-12,0.304777631611637,0.081,0.177,3.24557051637485e-08,0.421686746987952,8,0.542234332425068,9,"CENPQ","p_val_adj<0.05"
"FEZ2",2.17615013035782e-49,0.304751480731472,0.352,0.646,5.76353362025267e-45,0.389502762430939,11,0.636634400595681,10,"FEZ2","p_val_adj<0.05"
"PARPBP",6.58659381711185e-12,0.304713935982601,0.05,0.13,1.74445937246207e-07,0.509803921568627,7,0.535055350553506,9,"PARPBP","p_val_adj<0.05"
"ZNF691",1.51116407656056e-12,0.304655446180125,0.1,0.206,4.00231805677064e-08,0.407766990291262,7,0.634032634032634,9,"ZNF691","p_val_adj<0.05"
"ZFYVE27",1.27239353852459e-37,0.30448794972862,0.206,0.452,3.36993428678238e-33,0.358490566037736,9,0.682978723404255,8,"ZFYVE27","p_val_adj<0.05"
"EFNA1",1.6125903552117e-33,0.304333249643544,0.756,0.878,4.27094555577818e-29,0.356958762886598,11,0.525767543859649,11,"EFNA1","p_val_adj<0.05"
"PI4KAP2",3.53090000910273e-09,0.304314804066103,0.1,0.179,9.35158867410857e-05,0.41747572815534,9,0.723118279569892,10,"PI4KAP2","p_val_adj<0.05"
"CCNJ",1.94733330362037e-17,0.304241212778298,0.059,0.171,5.15751225463855e-13,0.39344262295082,6,0.73876404494382,10,"CCNJ","p_val_adj<0.05"
"C4orf36",4.37063467679011e-10,0.304159788396823,0.037,0.103,1.15756259414786e-05,0.526315789473684,7,0.706976744186047,7,"C4orf36","p_val_adj<0.05"
"ACTN4",3.21242816447332e-39,0.304073636587139,0.901,0.972,8.50811599360758e-35,0.335135135135135,11,0.473762376237624,11,"ACTN4","p_val_adj<0.05"
"MGAT1",4.59164090728292e-51,0.304064319584505,0.505,0.808,1.21609609429388e-46,0.383429672447013,10,0.564880952380952,11,"MGAT1","p_val_adj<0.05"
"BAG1",6.03136915018624e-38,0.303985290174487,0.688,0.912,1.59740811942683e-33,0.357850070721358,11,0.504485488126649,11,"BAG1","p_val_adj<0.05"
"GCSH",1.832611082596e-50,0.303754537839518,0.433,0.795,4.85367045225549e-46,0.346067415730337,9,0.548094373865699,11,"GCSH","p_val_adj<0.05"
"ADAT1",3.19957105885663e-33,0.303704581626355,0.29,0.534,8.47406394938179e-29,0.318791946308725,10,0.693417493237151,11,"ADAT1","p_val_adj<0.05"
"SLC10A7",2.0548981457666e-15,0.303555666097334,0.078,0.189,5.44239773906283e-11,0.3375,7,0.666666666666667,10,"SLC10A7","p_val_adj<0.05"
"TIMP2",3.26059588844587e-53,0.303022884409424,0.224,0.536,8.6356882105489e-49,0.573913043478261,10,0.769092542677448,7,"TIMP2","p_val_adj<0.05"
"PDIA3",3.96540760956083e-47,0.302860483370821,0.943,0.985,1.05023820539219e-42,0.348140495867769,11,0.468490473864192,11,"PDIA3","p_val_adj<0.05"
"PGRMC1",2.23932944211041e-27,0.302855421896281,0.776,0.895,5.93086402742942e-23,0.317440401505646,11,0.515591397849462,10,"PGRMC1","p_val_adj<0.05"
"SERP1",8.97645987621975e-40,0.302757787323104,0.839,0.967,2.3774153982168e-35,0.316705336426914,12,0.47834743653559,11,"SERP1","p_val_adj<0.05"
"FASTKD5",5.59248747678611e-12,0.302379814321061,0.165,0.279,1.4811703082268e-07,0.372781065088757,9,0.633851468048359,10,"FASTKD5","p_val_adj<0.05"
"POLR1E",1.69409080858448e-10,0.302282536544947,0.115,0.208,4.48679950653599e-06,0.288135593220339,8,0.376443418013857,10,"POLR1E","p_val_adj<0.05"
"SLC4A1AP",2.54421396321911e-26,0.302259784788573,0.385,0.611,6.73835068158581e-22,0.293670886075949,11,0.516154452324665,11,"SLC4A1AP","p_val_adj<0.05"
"SLC25A1",1.75876400100102e-26,0.302204520795278,0.642,0.796,4.65808645665119e-22,0.311077389984825,12,0.580060422960725,11,"SLC25A1","p_val_adj<0.05"
"IBTK",1.57359351598829e-32,0.302104002925184,0.377,0.603,4.16766242709498e-28,0.310077519379845,11,0.631578947368421,10,"IBTK","p_val_adj<0.05"
"MED22",1.3193721174514e-22,0.301889111474561,0.09,0.238,3.49435705307002e-18,0.293478260869565,9,0.735353535353535,9,"MED22","p_val_adj<0.05"
"PUSL1",3.78597260823524e-41,0.301767159765512,0.231,0.512,1.0027148452911e-36,0.354430379746835,10,0.603010348071496,10,"PUSL1","p_val_adj<0.05"
"PKN3",6.33539442157365e-16,0.301720226267575,0.065,0.173,1.67792921255378e-11,0.432835820895522,7,0.774373259052925,7,"PKN3","p_val_adj<0.05"
"CSNK1A1",3.24229844739858e-35,0.301692311412426,0.822,0.955,8.58722743793515e-31,0.316350710900474,11,0.481108312342569,11,"CSNK1A1","p_val_adj<0.05"
"ATL3",3.08085016005861e-48,0.301290893486247,0.522,0.778,8.15963164891523e-44,0.419776119402985,10,0.590346534653465,11,"ATL3","p_val_adj<0.05"
"GLOD4",8.21589879804905e-30,0.301268606823751,0.514,0.724,2.17598079666329e-25,0.380681818181818,12,0.618351063829787,10,"GLOD4","p_val_adj<0.05"
"IL17RC",2.11245489040007e-38,0.301180906128371,0.307,0.568,5.59483677722459e-34,0.33015873015873,11,0.724809483488569,10,"IL17RC","p_val_adj<0.05"
"PMS2P1",2.15539992555106e-67,0.301127914989854,0.3,0.69,5.70857670282199e-63,0.373376623376623,10,0.594142259414226,10,"PMS2P1","p_val_adj<0.05"
"SLC44A2",2.91379443883099e-31,0.300912954013585,0.47,0.703,7.71718457124387e-27,0.341614906832298,11,0.637671232876712,10,"SLC44A2","p_val_adj<0.05"
"EFTUD2",1.28691038078407e-36,0.300755018735423,0.464,0.698,3.4083821435066e-32,0.392033542976939,11,0.598897312198484,10,"EFTUD2","p_val_adj<0.05"
"CHFR",8.209677812576e-28,0.300384938095641,0.144,0.333,2.17433316866075e-23,0.290540540540541,8,0.695526695526696,9,"CHFR","p_val_adj<0.05"
"WFDC2",0.786136529712115,0.300380727606997,0.976,0.931,1,0.365269461077844,11,0.497931747673216,11,"WFDC2","NS"
"ATG101",2.04971468108331e-35,0.300279524705575,0.485,0.81,5.42866933284914e-31,0.347389558232932,11,0.537136066547831,10,"ATG101","p_val_adj<0.05"
