"","p_val","avg_logFC","pct.1","pct.2","p_val_adj","naive pt.occupancy","naive n.nonzero.pts","grouped_pr pt.occupancy","grouped_pr n.nonzero.pts"
"ANKRD54",2.01326568971173e-18,0.418154502970883,0.479,0.292,5.33213417920151e-14,0.519455252918288,12,0.353293413173653,8
"GNPTG",2.14279338391983e-18,-0.31198935853528,0.645,0.801,5.67518827731167e-14,0.310693641618497,12,0.336244541484716,9
"PRRC2C",2.21754325725644e-18,-0.252679987484247,0.878,0.956,5.87316331684369e-14,0.346072186836518,12,0.347349177330896,9
"SLC25A5",2.25434800823978e-18,-0.416164877576711,0.866,0.893,5.97064069982306e-14,0.316469321851453,13,0.344422700587084,9
"IFT27",2.2785469743513e-18,0.491195717135707,0.692,0.572,6.03473166156943e-14,0.425302826379542,12,0.379204892966361,10
"CFP",2.36307596154734e-18,0.260533418405318,0.16,0.019,6.25860668415814e-14,0.947674418604651,6,0.818181818181818,3
"POLR2I",2.52028234362208e-18,0.399855329582273,0.86,0.769,6.67496778708309e-14,0.351029252437703,13,0.397727272727273,9
"TBL3",2.674719846536e-18,-0.4060902426064,0.308,0.509,7.08399551355059e-14,0.317220543806647,11,0.450171821305842,6
"EGR1",2.79526384743369e-18,-0.329662215126531,0.821,0.904,7.40325629992813e-14,0.342792281498297,12,0.359767891682785,9
"MGP",2.81055014894106e-18,1.60031555577468,0.371,0.194,7.44374206947041e-14,0.728643216080402,8,0.423423423423423,8
"RAP1B",2.83377239600101e-18,0.697976532172515,0.758,0.635,7.50524619080867e-14,0.431734317343173,11,0.37465564738292,10
"DPCD",2.96274031491115e-18,0.800065632248949,0.511,0.357,7.84681772404218e-14,0.565693430656934,12,0.313725490196078,10
"TXN",3.07284150112817e-18,0.341392742856317,0.902,0.841,8.13842071573796e-14,0.333677685950413,13,0.340956340956341,9
"SZT2",3.12670681933334e-18,-0.383357534002622,0.353,0.538,8.28108301100434e-14,0.353562005277045,10,0.435064935064935,6
"IQCD",3.13024479099523e-18,0.5334580479772,0.358,0.182,8.29045332895086e-14,0.75,12,0.509615384615385,9
"HLA-B",3.21540858374628e-18,-0.515023553797585,0.971,0.991,8.51600963405203e-14,0.332053742802303,12,0.342151675485009,10
"CTGF",3.23918591847555e-18,0.691241212559168,0.518,0.339,8.5789839050825e-14,0.546762589928058,12,0.448453608247423,9
"NINJ2",3.40135282642483e-18,-0.4662798927182,0.234,0.407,9.00848296078617e-14,0.430278884462151,10,0.562231759656652,7
"PNKD",3.43236552261386e-18,-0.445062854183717,0.797,0.858,9.09062008664281e-14,0.327485380116959,11,0.384928716904277,10
"PPT1",3.55949091836091e-18,-0.466102065921166,0.528,0.708,9.42731169727887e-14,0.303350970017637,12,0.350617283950617,8
"LTF",4.28521968757786e-18,0.386165586207298,0.026,0.138,1.134940434255e-13,0.5,8,0.79746835443038,4
"ANKRD11",4.34086185286978e-18,-0.393752973995995,0.637,0.802,1.14967726173256e-13,0.314327485380117,12,0.366013071895425,10
"CNPY3",4.74626291314888e-18,0.450779496007682,0.637,0.463,1.25704773254748e-13,0.394736842105263,12,0.377358490566038,10
"BLVRB",4.9711801391899e-18,-0.396831356656101,0.793,0.864,1.31661705986444e-13,0.340775558166863,13,0.354251012145749,9
"WWTR1",5.59633410974873e-18,-0.306615018409585,0.584,0.724,1.48218908896695e-13,0.317384370015949,12,0.391304347826087,8
"REEP5",5.62044297851037e-18,0.337858127657592,0.855,0.734,1.48857432285847e-13,0.32824427480916,12,0.330952380952381,10
"DPCR1",6.40149389242186e-18,-0.303608011408406,0.044,0.166,1.69543565740793e-13,0.553191489361702,6,0.515789473684211,4
"CCDC151",6.46291560173008e-18,0.312083665971011,0.225,0.065,1.71170319711821e-13,0.929460580912863,6,0.513513513513513,6
"UCKL1-AS1",7.3377486279632e-18,0.46340158043605,0.325,0.143,1.94340272411605e-13,0.770773638968481,9,0.378048780487805,8
"EGFR",7.77777519649363e-18,-0.28739505920448,0.548,0.736,2.05994376079134e-13,0.454081632653061,12,0.368171021377672,8
"MMP13",8.5177780214166e-18,0.694840875035068,0.198,0.045,2.25593350897219e-13,0.735849056603774,7,0.846153846153846,2
"STK33",8.98153017194657e-18,0.30931324656747,0.378,0.196,2.37875826604005e-13,0.701970443349754,11,0.401785714285714,9
"SEPT11",9.08247237218595e-18,0.264268228044573,0.43,0.227,2.40549280777345e-13,0.45119305856833,12,0.292307692307692,8
"BPIFB1",9.49423805766846e-18,0.580234028196881,0.245,0.07,2.51454894957349e-13,0.855513307984791,7,0.8,4
"ABCA4",1.10225371327837e-17,0.261821898801876,0.209,0.051,2.91931895961775e-13,0.696428571428571,7,0.758620689655172,6
"KIAA1683",1.16751779661044e-17,-0.51593780332265,0.347,0.545,3.09217088432276e-13,0.405913978494624,11,0.391025641025641,8
"NEK11",1.21313472263269e-17,0.317299962539553,0.327,0.142,3.21298731289268e-13,0.735042735042735,12,0.395061728395062,6
"CRIP2",1.2137246478509e-17,0.456358867458804,0.81,0.682,3.21454972983312e-13,0.384349827387802,12,0.343589743589744,9
"MDK",1.58327852244841e-17,-0.52769923367365,0.729,0.862,4.19331316670461e-13,0.40920716112532,12,0.359026369168357,9
"CXCL14",1.62127200613845e-17,-0.896971569280761,0.235,0.425,4.29393890825769e-13,0.674603174603175,7,0.423868312757202,7
"MBTPS1",1.7445021498532e-17,-0.31954245704022,0.451,0.65,4.6203139438862e-13,0.349173553719008,12,0.387096774193548,9
"KCNQ1OT1",1.88561270732784e-17,-0.408056699338609,0.657,0.809,4.99404525535778e-13,0.373049645390071,12,0.341252699784017,9
"BCKDK",1.91383656446345e-17,-0.375954918256412,0.394,0.598,5.06879614098145e-13,0.340425531914894,12,0.380116959064327,9
"PLAUR",2.2819120746882e-17,0.831709419202294,0.429,0.243,6.04364412981169e-13,0.434782608695652,10,0.37410071942446,7
"TTC39C",2.28256945767249e-17,0.268817181884711,0.582,0.36,6.04538520864558e-13,0.3968,11,0.519417475728155,9
"MYO1C",2.30444572653243e-17,-0.266344415316018,0.451,0.664,6.10332450672114e-13,0.380165289256198,11,0.373684210526316,9
"QPCT",2.50342029876924e-17,0.267664045638205,0.167,0.026,6.63030866129035e-13,0.759776536312849,8,0.466666666666667,4
"PWWP2A",2.65707551443077e-17,-0.261834245244621,0.384,0.591,7.03726449996989e-13,0.400485436893204,11,0.381656804733728,8
"C20orf96",2.78953851763572e-17,0.27670486099094,0.348,0.173,7.38809276395819e-13,0.806970509383378,11,0.555555555555556,9
"MRPS18B",2.85269795161676e-17,-0.362495120441731,0.651,0.809,7.55537052485699e-13,0.310888252148997,12,0.339092872570194,9
"CFH",3.07805949785776e-17,0.306740774346821,0.641,0.4,8.15224058007627e-13,0.411337209302326,11,0.672489082969432,7
"BAMBI",3.47976798307783e-17,-0.273664131982147,0.414,0.614,9.21616550318162e-13,0.394144144144144,11,0.35042735042735,8
"CETN2",3.62151631722656e-17,1.21234061258816,0.708,0.657,9.59158596617454e-13,0.423684210526316,12,0.375,10
"NUP107",3.93688110683216e-17,0.497231348575934,0.439,0.267,1.0426829611445e-12,0.719745222929936,10,0.392156862745098,8
"UBR4",4.16060561264621e-17,-0.255718167726737,0.533,0.712,1.10193639650935e-12,0.309440559440559,12,0.383292383292383,8
"ECI1",4.26418917922288e-17,-0.325727232139695,0.686,0.823,1.12937050411718e-12,0.33695652173913,12,0.360934182590234,10
"P2RY6",4.27445728639319e-17,0.59162729562936,0.261,0.096,1.13209001230124e-12,0.610714285714286,9,0.363636363636364,7
"CCDC115",4.40082408535871e-17,-0.274806825859219,0.355,0.566,1.16555825900725e-12,0.325459317585302,10,0.37962962962963,9
"CLTA",4.52672146442864e-17,0.402790866762991,0.809,0.76,1.19890217985393e-12,0.36405529953917,13,0.347126436781609,10
"HINT1",5.0038181632875e-17,0.255039766808782,0.921,0.874,1.3252612405467e-12,0.324898785425101,13,0.35,10
"CHCHD2",6.65488455566765e-17,-0.29550614028126,0.927,0.93,1.76254617456858e-12,0.324623115577889,13,0.343984962406015,10
"ARHGEF17",6.80066891636649e-17,-0.271685324071968,0.256,0.441,1.80115716249966e-12,0.389090909090909,11,0.357142857142857,7
"KHNYN",7.84729633007078e-17,-0.261596801064473,0.321,0.517,2.07835643301924e-12,0.427325581395349,11,0.408783783783784,8
"TSTD1",8.07247871084985e-17,0.336393903956039,0.899,0.844,2.13799598656858e-12,0.333678756476684,12,0.351966873706004,10
"LOC100506990",8.11625796215656e-17,0.319943890973827,0.419,0.238,2.14959092127717e-12,0.68,9,0.375,8
"SLC25A36",8.6754229951918e-17,-0.303798599184452,0.407,0.594,2.29768578027655e-12,0.450800915331808,11,0.361764705882353,8
"CYB5R3",9.93803589055156e-17,0.425965929604014,0.839,0.743,2.63208880561258e-12,0.315555555555556,12,0.355294117647059,8
"IFIT2",9.97566979292725e-17,-0.55136241178493,0.138,0.299,2.64205614465678e-12,0.506756756756757,8,0.649122807017544,7
"GBA",1.08605832457362e-16,-0.271205796753349,0.391,0.577,2.87642547263323e-12,0.326190476190476,9,0.378787878787879,8
"TSGA10",1.08896164594511e-16,0.309364809891888,0.376,0.194,2.88411491928562e-12,0.662531017369727,12,0.396396396396396,7
"RARRES1",1.21463358335794e-16,-0.299212682347293,0.292,0.1,3.2169570455235e-12,0.811501597444089,10,0.649122807017544,6
"DYNLL1",1.23102171844414e-16,1.04662413662647,0.9,0.902,3.26036102129932e-12,0.336438923395445,13,0.364341085271318,10
"RHOB",1.23404472096164e-16,0.385466062064911,0.817,0.738,3.26836744346691e-12,0.360319270239453,12,0.329383886255924,9
"SPG7",1.32449621557215e-16,-0.328491172675225,0.401,0.584,3.50792822694284e-12,0.286046511627907,10,0.437125748502994,8
"EXPH5",1.3897685758654e-16,-0.293035505566453,0.622,0.781,3.6808020731795e-12,0.367316341829085,12,0.355704697986577,9
"SAMD15",1.64071529513288e-16,0.25621941094218,0.172,0.033,4.34543445915942e-12,0.832432432432432,7,0.421052631578947,5
"MBOAT7",1.64477283218451e-16,0.348758087988081,0.645,0.479,4.35618084604067e-12,0.355491329479769,11,0.354014598540146,8
"FBXO36",1.80582620561886e-16,0.293727420895376,0.333,0.161,4.78273070558155e-12,0.753501400560224,10,0.434782608695652,7
"MLPH",1.83169313971008e-16,0.366284088225982,0.726,0.519,4.85123928052214e-12,0.353016688061617,11,0.2996632996633,9
"LRP10",1.92879076263383e-16,0.40997916234082,0.787,0.689,5.10840233483569e-12,0.327014218009479,12,0.352791878172589,8
"PXDN",2.00440261140785e-16,0.309698525782241,0.423,0.226,5.30866031631369e-12,0.533039647577093,11,0.426356589147287,7
"MAVS",2.07975452471563e-16,-0.294841671432607,0.505,0.68,5.50822985870935e-12,0.365313653136531,12,0.38560411311054,8
"CCDC96",2.10303044597586e-16,0.273880724435102,0.215,0.061,5.56987613616705e-12,0.87012987012987,7,0.4,5
"LPCAT1",2.17494539728822e-16,-0.257326756300011,0.508,0.729,5.76034288471786e-12,0.504587155963303,12,0.407673860911271,8
"TMPRSS3",2.24468949433475e-16,0.473921096961265,0.422,0.233,5.94506012574558e-12,0.580573951434879,11,0.458646616541353,7
"CES4A",2.287948393049e-16,0.402864773945535,0.288,0.122,6.05963131899027e-12,0.841423948220065,9,0.642857142857143,5
"CAPZB",2.36447060777955e-16,-0.354752432135717,0.789,0.865,6.26230040470414e-12,0.332939787485242,13,0.335353535353535,9
"LCA5",2.44275843173709e-16,0.262978872042654,0.437,0.252,6.46964570645568e-12,0.55863539445629,10,0.444444444444444,8
"RFX3",2.45142445771229e-16,0.255438429835889,0.315,0.145,6.49259767625099e-12,0.819526627218935,10,0.44578313253012,8
"C11orf74",2.66448391144674e-16,0.526368708529585,0.397,0.241,7.05688563946669e-12,0.685446009389671,11,0.521739130434783,7
"DUSP18",3.09854011557402e-16,0.34041333828363,0.44,0.255,8.20648349609778e-12,0.641949152542373,11,0.575342465753425,9
"CHI3L1",3.3429151918192e-16,1.86773584898246,0.288,0.129,8.85371088553315e-12,0.401294498381877,10,0.527027027027027,6
"PHIP",3.35302564748235e-16,-0.283900387514449,0.684,0.839,8.88048842735701e-12,0.344686648501362,12,0.360416666666667,9
"C1orf122",3.37942623379266e-16,-0.274827788196482,0.555,0.734,8.95041038019986e-12,0.345637583892617,12,0.361904761904762,8
"ERH",3.49198244290063e-16,0.274114102480449,0.9,0.832,9.24851550002232e-12,0.32815734989648,13,0.359243697478992,9
"ACADVL",4.13118384945095e-16,-0.307077485832022,0.614,0.79,1.09414404252708e-11,0.333839150227618,12,0.356194690265487,9
"FAM227A",4.15700102197176e-16,0.3514570449231,0.334,0.163,1.10098172066922e-11,0.723463687150838,9,0.376344086021505,7
"C11orf49",4.20283170147582e-16,0.507255547798319,0.527,0.376,1.11311997613587e-11,0.516814159292035,11,0.376744186046512,9
"FUZ",4.37699505639494e-16,0.259531710627704,0.453,0.285,1.1592471406862e-11,0.58641975308642,10,0.386503067484663,9
"C4orf47",4.41502073035749e-16,0.32068839253042,0.314,0.154,1.16931824043518e-11,0.759643916913947,10,0.488636363636364,6
"SPCS1",4.55325593695334e-16,0.344822641372902,0.846,0.75,1.20592983490209e-11,0.340308370044053,13,0.344988344988345,9
"TRAM1",4.6265680605326e-16,-0.384624960404596,0.702,0.818,1.22534655083206e-11,0.349269588313413,12,0.352564102564103,10
"ARL3",5.45689689784701e-16,0.594206540090569,0.623,0.519,1.44525914339478e-11,0.471556886227545,11,0.326599326599327,9
"CD96",5.49597390955638e-16,0.274723194533626,0.162,0.03,1.45560868994601e-11,0.925287356321839,5,0.470588235294118,5
"BMP4",5.51951472361872e-16,-0.369286615257515,0.233,0.411,1.46184347455042e-11,0.42,11,0.659574468085106,6
"APOL2",5.54036738897417e-16,-0.279466859676761,0.39,0.594,1.46736630296981e-11,0.35799522673031,11,0.432352941176471,9
"RRAGA",5.56090401898062e-16,0.432032210378886,0.602,0.47,1.47280542942702e-11,0.427244582043344,11,0.342007434944238,9
"CYC1",6.3763006708779e-16,-0.405438791020602,0.676,0.794,1.68876323268201e-11,0.302068965517241,13,0.363436123348018,9
"MARCH9",7.16929737477841e-16,0.8881348984017,0.453,0.304,1.89878840971006e-11,0.711934156378601,11,0.488505747126437,8
"PPP1R15B",8.0150368182134e-16,-0.345465177292666,0.441,0.621,2.12278250130382e-11,0.317124735729387,12,0.371830985915493,9
"VAMP3",9.14016471214407e-16,-0.31574407478205,0.511,0.668,2.42077262401136e-11,0.295620437956204,12,0.321989528795811,10
"TANGO6",9.68645598952459e-16,-0.317204615729041,0.104,0.248,2.56545786882559e-11,0.410714285714286,9,0.514084507042254,6
"TAPBP",1.00794679572872e-15,-0.284227340784529,0.884,0.962,2.66954708848751e-11,0.347734457323498,12,0.338181818181818,9
"MRPS31",1.08120398856512e-15,0.336638745220056,0.472,0.308,2.86356876371472e-11,0.622529644268775,11,0.471590909090909,9
"COQ4",1.16991030176826e-15,0.445641950968032,0.692,0.565,3.09850743423323e-11,0.421832884097035,13,0.352941176470588,10
"C15orf48",1.32256904337186e-15,0.342393866957591,0.573,0.388,3.50282411137036e-11,0.47479674796748,10,0.684684684684685,8
"CFAP57",1.3725078857499e-15,0.257825998285429,0.265,0.105,3.63508713540862e-11,0.887323943661972,8,0.366666666666667,8
"UROD",1.42193075866718e-15,-0.344026452101276,0.494,0.675,3.76598361433002e-11,0.305660377358491,12,0.367875647668394,9
"TM7SF3",1.48432926976325e-15,-0.319567856444405,0.418,0.612,3.93124607096797e-11,0.404017857142857,11,0.42,9
"WDR34",1.57275102247852e-15,0.639940224488655,0.685,0.607,4.16543108303437e-11,0.419047619047619,12,0.400576368876081,10
"PSME1",1.69957325645436e-15,-0.360748113555804,0.916,0.93,4.50131976971936e-11,0.327568667344863,13,0.347744360902256,9
"METTL1",1.75441868044917e-15,0.776757365161242,0.407,0.264,4.64657787516963e-11,0.745995423340961,10,0.370860927152318,8
"TRAPPC3",1.92226736100094e-15,-0.265191818996488,0.633,0.792,5.09112510561099e-11,0.309278350515464,12,0.339955849889625,9
"CDK4",1.93874490700404e-15,1.20354038254465,0.619,0.545,5.13476588620019e-11,0.530120481927711,11,0.358974358974359,9
"NEAT1",2.04886442412003e-15,-0.48995572078876,0.946,0.983,5.42641742728189e-11,0.340886699507389,12,0.338078291814947,10
"C7orf50",2.17616857242708e-15,-0.284322480576158,0.692,0.848,5.76358246407312e-11,0.355795148247978,13,0.34639175257732,9
"UBAC1",2.17717321310244e-15,0.39663243690384,0.464,0.311,5.76624325490182e-11,0.570281124497992,11,0.382022471910112,9
"METTL21B",2.19990128356177e-15,0.354550052250149,0.35,0.173,5.82643854951334e-11,0.712765957446808,10,0.434343434343434,6
"GPR132",2.34631502377516e-15,0.27728413378238,0.309,0.136,6.21421534046850e-11,0.753012048192771,10,0.346153846153846,5
"TSPAN8",2.66794735292583e-15,0.289370894534868,0.429,0.226,7.06605856422405e-11,0.443478260869565,8,0.364341085271318,8
"NUAK2",2.77447485964396e-15,-0.311874033391503,0.342,0.519,7.34819666576703e-11,0.365122615803815,12,0.387205387205387,8
"BCCIP",2.82401068420817e-15,0.337730466767456,0.705,0.558,7.47939229712533e-11,0.360634081902246,13,0.341692789968652,10
"KIF16B",2.95131360805019e-15,-0.254286869164737,0.273,0.462,7.81655409092093e-11,0.477815699658703,12,0.446969696969697,6
"SMPD2",2.95397711645117e-15,0.549783959477925,0.374,0.222,7.82360839292093e-11,0.665835411471322,10,0.409448818897638,8
"PROM1",3.05441025011071e-15,0.483547123761391,0.308,0.154,8.08960554741821e-11,0.903030303030303,8,0.318181818181818,7
"SDHB",3.3154376923839e-15,-0.416283872707004,0.687,0.783,8.78093672827877e-11,0.331071913161465,13,0.330357142857143,10
"HBEGF",3.94842003566212e-15,-0.657886997762589,0.455,0.619,1.04573904644511e-10,0.397540983606557,10,0.463276836158192,8
"CTSC",3.95506335315303e-15,1.03223609814504,0.67,0.699,1.04749852908258e-10,0.474269819193324,12,0.43,8
"IFI16",4.33093607883243e-15,0.312246348228095,0.594,0.411,1.14704842047877e-10,0.370486656200942,12,0.459574468085106,6
"LRIG3",4.38897233369989e-15,0.962238452311665,0.513,0.393,1.16241932258042e-10,0.652727272727273,8,0.515555555555556,7
"ALG1",4.44422987985767e-15,-0.294627345829915,0.289,0.463,1.1770542836803e-10,0.354838709677419,10,0.415094339622642,6
"CCDC173",5.19508542303593e-15,0.356535329837446,0.33,0.18,1.37591837429107e-10,0.84180790960452,9,0.407766990291262,7
"CYP27A1",5.35563882965089e-15,0.316177382470456,0.481,0.292,1.41844094403304e-10,0.436046511627907,10,0.425149700598802,8
"TPI1",5.66477714110892e-15,0.420933150245567,0.96,0.951,1.5003162258227e-10,0.346601941747573,13,0.345588235294118,10
"SSB",5.68364594787908e-15,0.344623031052453,0.842,0.808,1.50531362929578e-10,0.355088495575221,12,0.350649350649351,10
"NGRN",5.99026775198286e-15,0.351567069183351,0.807,0.717,1.58652241411266e-10,0.361431870669746,13,0.373170731707317,10
"ODF3B",6.74570992279518e-15,0.990109282222013,0.624,0.547,1.7866012730523e-10,0.477611940298507,12,0.364217252396166,10
"DCAF11",7.32425066759978e-15,-0.328509828310328,0.474,0.649,1.9398277893138e-10,0.328094302554027,11,0.39622641509434,8
"ACSL5",7.76628036137625e-15,-0.339689669524289,0.374,0.563,2.0568993537105e-10,0.498753117206983,12,0.487577639751553,7
"S100A6",7.86766615397969e-15,0.3527934085052,0.992,0.979,2.08375138088152e-10,0.348684210526316,13,0.346428571428571,10
"OCEL1",8.10071499721436e-15,0.358992401246773,0.496,0.332,2.14547436701222e-10,0.505639097744361,12,0.431578947368421,9
"GOLGA4",8.31984222946313e-15,-0.285359914282352,0.739,0.844,2.20351021447331e-10,0.316519546027743,12,0.356107660455487,9
"EFCAB2",8.32737884352842e-15,0.580108430821697,0.471,0.343,2.2055062867085e-10,0.603960396039604,11,0.290816326530612,9
"TRIM44",8.35305510205361e-15,-0.282405412613499,0.559,0.736,2.2123066437789e-10,0.32,13,0.332541567695962,10
"DFFA",8.8917571016788e-15,-0.271484081329664,0.407,0.598,2.35498186837963e-10,0.290617848970252,12,0.359649122807018,7
"STEAP4",9.05992334216289e-15,-0.490091921285222,0.527,0.748,2.39952069717184e-10,0.506194690265487,10,0.341121495327103,9
"ADORA2B",9.72463748030665e-15,0.254294005290804,0.311,0.142,2.57557023665922e-10,0.350299401197605,9,0.345679012345679,6
"DZIP3",1.22701981044293e-14,0.345237361452638,0.39,0.226,3.24976196795811e-10,0.665871121718377,11,0.542635658914729,7
"GBAS",1.30570470244077e-14,-0.350019720645473,0.653,0.771,3.45815890441438e-10,0.322396576319543,13,0.353741496598639,8
"AKAP12",1.31470612851162e-14,0.317460258479579,0.203,0.063,3.48199918136302e-10,0.807339449541284,8,0.277777777777778,6
"CAP1",1.38857258033735e-14,-0.2518293192757,0.749,0.85,3.67763447902348e-10,0.310945273631841,13,0.335390946502058,10
"RPL13",1.50601688922399e-14,-0.29690630228896,0.992,0.991,3.98868573110974e-10,0.347744360902256,13,0.342151675485009,10
