"","p_val","avg_logFC","pct.1","pct.2","p_val_adj","naive.pt.occupancy","naive.n.nonzero.pts","grouped_pd.pt.occupancy","grouped_pd.n.nonzero.pts","gene","sig"
"SBDS",5.80733069735477e-43,0.323074105522388,0.662,0.919,1.53807153519441e-38,0.369014084507042,13,0.492521918514698,11,"SBDS","p_val_adj<0.05"
"BCKDK",1.69173588625047e-33,0.323036381882221,0.394,0.775,4.48056249473438e-29,0.340425531914894,12,0.576499388004896,10,"BCKDK","p_val_adj<0.05"
"SLC25A43",3.03079534227946e-52,0.32302201836397,0.095,0.555,8.02706146402716e-48,0.490196078431373,9,0.718189581554227,10,"SLC25A43","p_val_adj<0.05"
"TRAF2",7.66324062876465e-32,0.322655264663074,0.2,0.621,2.02960928052832e-27,0.269767441860465,9,0.688549618320611,10,"TRAF2","p_val_adj<0.05"
"RNF213",1.17456599357304e-46,0.322639073872981,0.868,0.976,3.11083803397819e-42,0.354457572502685,13,0.463817387081107,11,"RNF213","p_val_adj<0.05"
"ACO2",3.01671704445138e-06,0.322573447673071,0.479,0.721,0.0798977509222948,0.344357976653696,12,0.616447368421053,10,"ACO2","NS"
"RAB11A",1.26938685408961e-09,0.322507662066842,0.814,0.921,3.36197108305633e-05,0.345933562428408,12,0.492276004119464,11,"RAB11A","p_val_adj<0.05"
"HPS5",1.09489744875677e-25,0.322237824831572,0.232,0.633,2.8998358930323e-21,0.449799196787149,10,0.680389221556886,10,"HPS5","p_val_adj<0.05"
"DERA",1.63281411164055e-10,0.321891156481628,0.541,0.771,4.32450817468001e-06,0.394148020654045,12,0.587692307692308,10,"DERA","p_val_adj<0.05"
"HPRT1",3.97170204527275e-64,0.321694030158446,0.322,0.771,1.05190528669049e-59,0.382608695652174,12,0.561846153846154,10,"HPRT1","p_val_adj<0.05"
"GBP5",1.92024353373947e-97,0.321469571367845,0.085,0.238,5.08576499910899e-93,0.813186813186813,8,0.912175648702595,7,"GBP5","p_val_adj<0.05"
"ZNF207",2.0461176012767e-45,0.321376089796412,0.592,0.879,5.41914246698134e-41,0.333858267716535,12,0.50512682137075,11,"ZNF207","p_val_adj<0.05"
"UMPS",3.79208613901579e-64,0.320907197847917,0.216,0.661,1.00433401391833e-59,0.366379310344828,9,0.57245337159254,10,"UMPS","p_val_adj<0.05"
"GSDMB",8.15373645580663e-92,0.320757095375951,0.117,0.631,2.15951710032039e-87,0.476190476190476,11,0.63609022556391,7,"GSDMB","p_val_adj<0.05"
"RIPK2",2.84765309501349e-70,0.320701893330764,0.205,0.637,7.54200922214322e-66,0.395454545454545,11,0.552083333333333,10,"RIPK2","p_val_adj<0.05"
"TKT",8.77093378794243e-95,0.320632047631837,0.78,0.968,2.32298181373655e-90,0.362007168458781,12,0.46937775600196,11,"TKT","p_val_adj<0.05"
"NIPA2",2.61823510713902e-23,0.320562850697561,0.439,0.753,6.93439568125768e-19,0.35244161358811,12,0.590680100755667,10,"NIPA2","p_val_adj<0.05"
"FAM49B",1.14596589913386e-94,0.320288933619096,0.366,0.839,3.03509068385604e-90,0.33587786259542,12,0.511023176936122,10,"FAM49B","p_val_adj<0.05"
"SDHD",2.48757711646632e-56,0.320194299801818,0.719,0.948,6.58834799296105e-52,0.321243523316062,11,0.478,11,"SDHD","p_val_adj<0.05"
"ZDHHC12",1.49894917459164e-69,0.319899377513101,0.387,0.828,3.96996688890596e-65,0.298795180722892,11,0.538946162657503,10,"ZDHHC12","p_val_adj<0.05"
"RAB25",9.25049038622524e-23,0.319540015217022,0.664,0.894,2.44999237879175e-18,0.300140252454418,12,0.506892895015907,11,"RAB25","p_val_adj<0.05"
"MAGT1",1.22910472099857e-28,0.319453037364777,0.534,0.834,3.25528385356472e-24,0.404886561954625,11,0.540386803185438,11,"MAGT1","p_val_adj<0.05"
"RHPN2",0.0047014249652425,0.319083792775213,0.513,0.699,1,0.376363636363636,11,0.643389830508475,10,"RHPN2","NS"
"CCT4",1.10042892566275e-55,0.319082044315206,0.773,0.955,2.91448600961779e-51,0.331724969843185,12,0.474180734856008,10,"CCT4","p_val_adj<0.05"
"COX8A",4.15253940684211e-53,0.319055733509082,0.89,0.984,1.09980006190213e-48,0.331937172774869,13,0.461204819277108,11,"COX8A","p_val_adj<0.05"
"ATP6V1E1",0.0296615716348169,0.319024909586564,0.593,0.786,1,0.317610062893082,12,0.576598311218335,11,"ATP6V1E1","NS"
"NMI",3.72812124923392e-71,0.318900686897077,0.413,0.832,9.87392912859604e-67,0.388261851015801,10,0.534777651083238,10,"NMI","p_val_adj<0.05"
"RELB",3.31660258624007e-53,0.318769254953538,0.345,0.75,8.78402194965683e-49,0.402702702702703,11,0.598355471220746,10,"RELB","p_val_adj<0.05"
"FAM220A",3.43848263803626e-09,0.318240627878488,0.274,0.6,9.10682126683903e-05,0.561224489795918,11,0.744664031620553,9,"FAM220A","p_val_adj<0.05"
"ATRAID",1.02972130379899e-13,0.3181064129884,0.847,0.917,2.72721687311162e-09,0.325632563256326,13,0.494312306101344,11,"ATRAID","p_val_adj<0.05"
"GLRX3",2.81123593750722e-55,0.317897326840803,0.575,0.891,7.44555838048788e-51,0.341977309562399,11,0.502127659574468,10,"GLRX3","p_val_adj<0.05"
"HSPA8",0.251069637710146,0.317346705488003,0.954,0.973,1,0.3388671875,12,0.466861598440546,11,"HSPA8","NS"
"IARS2",0.248637371618515,0.317337548424495,0.596,0.739,1,0.3390625,12,0.612965340179718,11,"IARS2","NS"
"TNS4",5.55747292470116e-97,0.317080669152916,0.113,0.276,1.4718967041071e-92,0.380165289256198,9,0.874570446735395,8,"TNS4","p_val_adj<0.05"
"DBNL",3.26827850331898e-25,0.317024206486433,0.542,0.829,8.65603561604033e-21,0.347079037800687,12,0.544311034877073,11,"DBNL","p_val_adj<0.05"
"SRP9",1.35435225392382e-12,0.31666329944318,0.876,0.961,3.58700194451724e-08,0.325531914893617,13,0.471865745310958,11,"SRP9","p_val_adj<0.05"
"SLC12A8",4.98469448302449e-121,0.316073209518483,0.089,0.451,1.32019633382904e-116,0.347368421052632,9,0.44327731092437,10,"SLC12A8","p_val_adj<0.05"
"ADAM8",1.20248639055773e-17,0.314937148381399,0.256,0.623,3.18478520539216e-13,0.534545454545455,9,0.695354150799695,9,"ADAM8","p_val_adj<0.05"
"PGM1",3.44437873065867e-11,0.314740726423475,0.407,0.712,9.12243706814948e-07,0.336384439359268,12,0.619174434087883,11,"PGM1","p_val_adj<0.05"
"KRT17",1.59235366809135e-25,0.314516998918999,0.315,0.49,4.21734868993993e-21,0.63905325443787,9,0.47918683446273,8,"KRT17","p_val_adj<0.05"
"RSL1D1",1.89512393493307e-57,0.31399220329842,0.73,0.944,5.01923574167024e-53,0.316730523627075,12,0.478653942742341,11,"RSL1D1","p_val_adj<0.05"
"ZDHHC13",1.17424608983177e-25,0.313731482042668,0.292,0.651,3.10999076891945e-21,0.415335463258786,11,0.609898107714702,10,"ZDHHC13","p_val_adj<0.05"
"PSMD1",4.84997885227547e-18,0.312608656868949,0.635,0.849,1.28451689902516e-13,0.320117474302496,11,0.519262981574539,10,"PSMD1","p_val_adj<0.05"
"GM2A",1.17500574800186e-57,0.312576884383609,0.311,0.697,3.11200272358292e-53,0.416167664670659,10,0.534330387491502,10,"GM2A","p_val_adj<0.05"
"NDUFA1",9.43428403375862e-16,0.3124689774231,0.934,0.985,2.49867012634097e-11,0.327345309381238,13,0.461242176215696,11,"NDUFA1","p_val_adj<0.05"
"UQCRH",4.35830147655769e-91,0.312459951860978,0.79,0.966,1.1542961460663e-86,0.319575471698113,13,0.467844869906726,11,"UQCRH","p_val_adj<0.05"
"GALM",8.1209211365371e-09,0.311855664060428,0.38,0.618,0.000215082596301185,0.318627450980392,11,0.599386032233308,10,"GALM","p_val_adj<0.05"
"C10orf54",1.59724964476934e-82,0.311599050713949,0.223,0.703,4.23031568417159e-78,0.564853556485356,11,0.559379217273954,9,"C10orf54","p_val_adj<0.05"
"MAF1",2.442024163115e-32,0.310578795184717,0.609,0.876,6.46770099601007e-28,0.306278713629403,13,0.516233766233766,10,"MAF1","p_val_adj<0.05"
"GALNT5",1.05801946141373e-26,0.310267049177915,0.236,0.611,2.80216454355425e-22,0.407114624505929,10,0.692785104732351,8,"GALNT5","p_val_adj<0.05"
"ENOPH1",3.4224709036818e-37,0.310216853568988,0.299,0.71,9.06441418840124e-33,0.292834890965732,10,0.610146862483311,10,"ENOPH1","p_val_adj<0.05"
"UBE2H",3.118538928698e-62,0.309883383274443,0.719,0.921,8.25945035265666e-58,0.335492227979275,11,0.490478641276377,11,"UBE2H","p_val_adj<0.05"
"QARS",0.204860546975875,0.309858565324129,0.577,0.745,1,0.319870759289176,12,0.604073838319542,10,"QARS","NS"
"CAP1",1.6936832607742e-24,0.309732064627609,0.749,0.941,4.48572011616047e-20,0.310945273631841,13,0.482862903225806,11,"CAP1","p_val_adj<0.05"
"HLA-DMB",3.50085540221065e-38,0.309588604895016,0.269,0.559,9.27201553275491e-34,0.543252595155709,11,0.446988973706531,10,"HLA-DMB","p_val_adj<0.05"
"HLA-DPB1",5.20412850811361e-62,0.309102621169051,0.479,0.833,1.37831343537389e-57,0.40272373540856,12,0.476082004555809,11,"HLA-DPB1","p_val_adj<0.05"
"DDX56",1.2297691985284e-19,0.308815551113695,0.507,0.782,3.25704372230247e-15,0.310661764705882,11,0.563030303030303,11,"DDX56","p_val_adj<0.05"
"SELT",9.1285501400877e-74,0.308727922445345,0.641,0.918,2.41769650460223e-69,0.334302325581395,13,0.488119834710744,11,"SELT","p_val_adj<0.05"
"ZBTB38",1.35372266023852e-15,0.308434631567477,0.383,0.717,3.58533446564173e-11,0.277372262773723,11,0.616402116402116,10,"ZBTB38","p_val_adj<0.05"
"TBC1D15",1.69098952627221e-33,0.307401182332799,0.248,0.669,4.47858576033194e-29,0.334586466165414,10,0.615875265768958,10,"TBC1D15","p_val_adj<0.05"
"RAD23B",4.22065004823903e-45,0.307121871973309,0.585,0.874,1.11783916527611e-40,0.294585987261146,11,0.51709169831796,10,"RAD23B","p_val_adj<0.05"
"UBA1",0.117823812554293,0.307021208807352,0.805,0.875,1,0.346064814814815,12,0.51869918699187,10,"UBA1","NS"
"CANX",0.283182009399409,0.306887589696889,0.923,0.961,1,0.336363636363636,12,0.472619634928466,11,"CANX","NS"
"GLTP",1.00125505812276e-50,0.306377729675336,0.574,0.88,2.65182402143813e-46,0.306818181818182,12,0.510237068965517,10,"GLTP","p_val_adj<0.05"
"SRM",3.08718028597492e-73,0.30578804865478,0.474,0.866,8.17639698740458e-69,0.385068762278978,11,0.51888341543514,11,"SRM","p_val_adj<0.05"
"TGOLN2",9.4834093821998e-10,0.305713070976685,0.763,0.911,2.51168097487562e-05,0.339438339438339,12,0.49687825182102,11,"TGOLN2","p_val_adj<0.05"
"DHRS3",3.10798277337483e-34,0.305544654949109,0.773,0.911,8.23149237528325e-30,0.382388419782871,12,0.497657470067673,11,"DHRS3","p_val_adj<0.05"
"HPCAL1",7.63629755278073e-12,0.305368308266497,0.416,0.721,2.02247340685398e-07,0.405829596412556,11,0.617763157894737,10,"HPCAL1","p_val_adj<0.05"
"SLC9A3R1",3.85015391695984e-58,0.305280459597232,0.709,0.852,1.01971326490681e-53,0.392904073587385,12,0.467706013363029,10,"SLC9A3R1","p_val_adj<0.05"
"LAMC2",3.9354955095019e-13,0.305110022225083,0.632,0.847,1.04231598569158e-08,0.376106194690265,12,0.526875699888018,10,"LAMC2","p_val_adj<0.05"
"RNF149",2.36653599644354e-64,0.30509963436694,0.582,0.906,6.26777058658073e-60,0.3248,12,0.497905759162304,11,"RNF149","p_val_adj<0.05"
"SPATS2L",9.40030502779623e-18,0.30500331370477,0.859,0.962,2.48967078661183e-13,0.336225596529284,12,0.470907297830375,10,"SPATS2L","p_val_adj<0.05"
"TCIRG1",4.62998343930776e-07,0.30470417273397,0.474,0.738,0.0122625111390066,0.37524557956778,11,0.607969151670951,11,"TCIRG1","p_val_adj<0.05"
"UHMK1",1.38782492886429e-21,0.304415619538306,0.439,0.758,3.67565432409706e-17,0.303609341825902,11,0.585365853658537,11,"UHMK1","p_val_adj<0.05"
"LOC401585",9.130190754343e-131,0.304411179682293,0.11,0.467,2.41813102128774e-126,0.508474576271186,8,0.542131979695431,9,"LOC401585","p_val_adj<0.05"
"ST3GAL4-AS1",5.68196367236462e-39,0.304367771716042,0.033,0.483,1.50486807862577e-34,0.4,8,0.888015717092338,7,"ST3GAL4-AS1","p_val_adj<0.05"
"RNF114",2.68178754111523e-62,0.30404483660522,0.548,0.864,7.10271430264368e-58,0.297619047619048,12,0.499725726823917,11,"RNF114","p_val_adj<0.05"
"TMEM183A",2.6784046856813e-33,0.30371943474799,0.441,0.797,7.09375481002691e-29,0.353065539112051,11,0.565139797739441,10,"TMEM183A","p_val_adj<0.05"
"HSD17B10",2.59733129100304e-94,0.303713137686246,0.505,0.891,6.87903192422156e-90,0.374538745387454,13,0.504787234042553,10,"HSD17B10","p_val_adj<0.05"
"LINC00963",8.81703356681806e-06,0.303323556079235,0.398,0.603,0.233519134017176,0.548009367681499,9,0.745082612116444,10,"LINC00963","NS"
"UBE2A",3.19815573288038e-19,0.302625831129437,0.606,0.86,8.47031545853369e-15,0.330769230769231,12,0.525648097076668,10,"UBE2A","p_val_adj<0.05"
"TSTA3",3.63616793850822e-33,0.302535976452704,0.561,0.861,9.63039078513901e-29,0.284053156146179,13,0.520110192837466,10,"TSTA3","p_val_adj<0.05"
"DPP3",2.99735279831311e-31,0.30250187258601,0.292,0.675,7.93848888633226e-27,0.313099041533546,10,0.624297752808989,10,"DPP3","p_val_adj<0.05"
"SDHB",6.36231049236395e-50,0.302231368481823,0.687,0.93,1.68505793390259e-45,0.331071913161465,13,0.484709480122324,10,"SDHB","p_val_adj<0.05"
"CDH1",1.65358080968862e-28,0.302221281608979,0.806,0.952,4.37950877446031e-24,0.317919075144509,12,0.474103585657371,11,"CDH1","p_val_adj<0.05"
"ENPP4",6.9380692031975e-18,0.301897963865573,0.385,0.523,1.83754762846686e-13,0.469733656174334,11,0.844968268359021,10,"ENPP4","p_val_adj<0.05"
"LMAN2",6.5941324529516e-20,0.300731775404568,0.883,0.975,1.74645598016423e-15,0.333685322069694,13,0.465726786582402,11,"LMAN2","p_val_adj<0.05"
"GPC1",7.53611898982952e-144,0.300725255274847,0.206,0.759,1.99594111445635e-139,0.447963800904977,11,0.55527795128045,10,"GPC1","p_val_adj<0.05"
"ACKR2",4.8358975086092e-17,0.300613185563022,0.054,0.468,1.28078745515515e-12,0.46551724137931,9,0.94331983805668,7,"ACKR2","p_val_adj<0.05"
"GPN1",8.74655261896587e-62,0.300353938365808,0.329,0.719,2.31652446113311e-57,0.342776203966006,10,0.494396835860251,10,"GPN1","p_val_adj<0.05"
"VAMP3",2.38911701796678e-35,0.300308348621529,0.511,0.836,6.32757642208501e-31,0.295620437956204,12,0.529211571185479,10,"VAMP3","p_val_adj<0.05"
"YWHAQ",2.13590083421821e-16,0.299836647254899,0.834,0.948,5.65693335942693e-12,0.328491620111732,12,0.478,11,"YWHAQ","p_val_adj<0.05"
"GRSF1",6.39035358046002e-42,0.299393037351631,0.5,0.845,1.69248514578484e-37,0.296641791044776,11,0.526374859708193,11,"GRSF1","p_val_adj<0.05"
"TXNDC11",2.56927021485281e-06,0.299277765316436,0.348,0.658,0.0680471216403768,0.324396782841823,12,0.667627974044701,11,"TXNDC11","NS"
"SIAH2",1.12790145322886e-91,0.299215902467299,0.346,0.721,2.98724699887662e-87,0.307277628032345,11,0.510190664036818,10,"SIAH2","p_val_adj<0.05"
"MPPE1",4.79263405690595e-16,0.298260862253476,0.246,0.625,1.26932912997154e-11,0.348484848484849,11,0.708649468892261,11,"MPPE1","p_val_adj<0.05"
"HMGB2",4.12175671149435e-17,0.298095206812316,0.543,0.704,1.09164726503928e-12,0.473413379073756,12,0.494276094276094,10,"HMGB2","p_val_adj<0.05"
"SNX4",3.94611047291278e-19,0.298040868455771,0.246,0.626,1.04512735875095e-14,0.303030303030303,11,0.692657077971234,10,"SNX4","p_val_adj<0.05"
"IL13RA1",0.11594797225943,0.29744658755211,0.535,0.754,1,0.355400696864112,12,0.597737272155877,11,"IL13RA1","NS"
"MMADHC",6.68924399940997e-32,0.297304314991157,0.653,0.907,1.77164627324373e-27,0.343794579172611,12,0.497647673810768,11,"MMADHC","p_val_adj<0.05"
"AAMP",1.99823381632557e-45,0.296680261464051,0.679,0.916,5.29232226253826e-41,0.305898491083676,13,0.493526670119109,11,"AAMP","p_val_adj<0.05"
"PRRC1",3.13863515543251e-07,0.296620270052815,0.426,0.704,0.00831267520916301,0.382932166301969,11,0.635690235690236,11,"PRRC1","p_val_adj<0.05"
"NME1",2.69810713260002e-79,0.296374764969712,0.628,0.88,7.14593674069115e-75,0.329376854599407,12,0.463362068965517,10,"NME1","p_val_adj<0.05"
"PDIA3",4.95041084132367e-32,0.29598714175415,0.94,0.985,1.31111631132457e-27,0.334985133795837,12,0.459576515880654,11,"PDIA3","p_val_adj<0.05"
"GSR",1.20335212727724e-107,0.295553393414453,0.309,0.762,3.18707810909378e-103,0.439759036144578,12,0.521766169154229,10,"GSR","p_val_adj<0.05"
"SLK",1.72913525742024e-44,0.295550522832119,0.552,0.86,4.57961472927751e-40,0.315878378378378,12,0.521235521235521,10,"SLK","p_val_adj<0.05"
"BST2",8.45624913655823e-59,0.294614442926858,0.687,0.525,2.23963758381745e-54,0.408412483039349,12,0.542908762420958,11,"BST2","p_val_adj<0.05"
"XRCC5",4.37026191182683e-05,0.29441803107116,0.802,0.91,1,0.334494773519164,12,0.498697238144867,11,"XRCC5","NS"
"CEBPG",1.450240931785e-74,0.294021131552083,0.393,0.814,3.84096310783257e-70,0.33175355450237,9,0.542224810716366,10,"CEBPG","p_val_adj<0.05"
"ZNF185",8.74074543034082e-64,0.293321575371205,0.121,0.622,2.31498642722577e-59,0.338461538461538,11,0.701219512195122,10,"ZNF185","p_val_adj<0.05"
"PROM2",7.5084345709284e-123,0.293117087193448,0.149,0.726,1.98860889611039e-118,0.46875,11,0.569562377531025,10,"PROM2","p_val_adj<0.05"
"MPZL1",9.4389038868285e-05,0.292897775365055,0.577,0.787,1,0.350565428109855,12,0.574698795180723,11,"MPZL1","NS"
"GSTO1",1.75880285397745e-75,0.292770204720797,0.637,0.91,4.65818935875927e-71,0.345534407027818,12,0.491666666666667,10,"GSTO1","p_val_adj<0.05"
"SLC25A3",6.45264225259417e-63,0.292507735338874,0.852,0.976,1.70898230059957e-58,0.315098468271335,12,0.464528668610301,11,"SLC25A3","p_val_adj<0.05"
"RARRES3",4.0626925521062e-20,0.29224496462802,0.853,0.946,1.07600412242533e-15,0.336612021857923,11,0.472945891783567,10,"RARRES3","p_val_adj<0.05"
"SLC17A5",0.491451585796606,0.292141962800576,0.257,0.529,1,0.333333333333333,11,0.81989247311828,11,"SLC17A5","NS"
"ANXA7",3.13974121515721e-11,0.292042882886593,0.741,0.907,8.31560460834386e-07,0.391194968553459,12,0.498693152117094,11,"ANXA7","p_val_adj<0.05"
"DCUN1D1",6.60446019665417e-72,0.291678537795867,0.462,0.849,1.74919128308386e-67,0.308467741935484,12,0.519553072625698,11,"DCUN1D1","p_val_adj<0.05"
"HBP1",3.10925585146854e-11,0.291382088621928,0.437,0.708,8.23486412261442e-07,0.339019189765458,11,0.626506024096386,11,"HBP1","p_val_adj<0.05"
"POP4",1.24626034805246e-43,0.291054615318639,0.417,0.807,3.30072053181695e-39,0.420581655480984,13,0.54315913094539,10,"POP4","p_val_adj<0.05"
"BATF2",4.2119468416808e-88,0.291024145718869,0.044,0.385,1.11553412101916e-83,0.404255319148936,7,0.495694956949569,8,"BATF2","p_val_adj<0.05"
"SMCO4",3.93030798588e-12,0.290907032141722,0.325,0.673,1.04094207006032e-07,0.383954154727794,11,0.661028893587033,9,"SMCO4","p_val_adj<0.05"
"CNDP2",0.134366147397927,0.29080783386581,0.756,0.843,1,0.345252774352651,12,0.536859876195836,11,"CNDP2","NS"
"IL18",8.25840929485379e-90,0.290634736918456,0.322,0.638,2.18723970174203e-85,0.332369942196532,9,0.415613382899628,10,"IL18","p_val_adj<0.05"
"SRP54",5.56556800642414e-09,0.290596790679633,0.61,0.813,0.000147404068650143,0.385321100917431,12,0.552508751458576,11,"SRP54","p_val_adj<0.05"
"CD46",0.0791945627054916,0.290560341321032,0.824,0.89,1,0.354072398190045,12,0.510660980810235,11,"CD46","NS"
"FLAD1",1.19761054973381e-29,0.290343619044795,0.392,0.757,3.17187154096998e-25,0.346793349168646,11,0.571696931747026,10,"FLAD1","p_val_adj<0.05"
"RNF10",6.74759693069061e-07,0.289935446223411,0.549,0.784,0.0178710104709341,0.293718166383701,12,0.571687840290381,10,"RNF10","p_val_adj<0.05"
"BCAS1",4.74537264390102e-19,0.289348501704973,0.336,0.509,1.25681194473719e-14,0.725761772853186,11,0.883612662942272,8,"BCAS1","p_val_adj<0.05"
"TBRG4",4.71683534323795e-34,0.288922128117097,0.357,0.734,1.24925384065657e-29,0.347258485639687,9,0.597805035506779,10,"TBRG4","p_val_adj<0.05"
"ABHD11",2.21374012133175e-18,0.28872160027003,0.64,0.872,5.86309071134714e-14,0.365356622998544,12,0.520130576713819,10,"ABHD11","p_val_adj<0.05"
"PPIF",2.22805442385378e-74,0.288472923508819,0.398,0.584,5.90100214157675e-70,0.362997658079625,12,0.432981316003249,10,"PPIF","p_val_adj<0.05"
"NFKBIE",6.48508084413454e-29,0.28825853141996,0.262,0.62,1.71757366156903e-24,0.384341637010676,10,0.648814078041316,11,"NFKBIE","p_val_adj<0.05"
"ACTR2",8.94033006741153e-38,0.288189081629426,0.671,0.908,2.36784641835394e-33,0.330555555555556,13,0.496346555323591,11,"ACTR2","p_val_adj<0.05"
"TMEM219",2.51821036772255e-09,0.287458092632341,0.787,0.933,6.66948015891319e-05,0.360189573459716,12,0.486527707168277,11,"TMEM219","p_val_adj<0.05"
"WFDC2",6.63412245084383e-137,0.287334997952674,0.968,0.931,1.75704733110599e-132,0.352261790182868,12,0.487519103413143,11,"WFDC2","p_val_adj<0.05"
"KLHL12",1.40650912085986e-06,0.287250896566342,0.233,0.56,0.0372513940659735,0.336,11,0.743220338983051,11,"KLHL12","p_val_adj<0.05"
"RTN3",0.818827215472154,0.287115311571459,0.832,0.899,1,0.329227323628219,12,0.503426462836057,10,"RTN3","NS"
"DERL1",4.55800035526236e-39,0.286817238300689,0.393,0.777,1.20718639409124e-34,0.296208530805687,12,0.560097620500305,10,"DERL1","p_val_adj<0.05"
"FBLN1",9.15041385478868e-106,0.286738114365577,0.091,0.587,2.42348710944078e-101,0.336734693877551,9,0.582861762328213,8,"FBLN1","p_val_adj<0.05"
"PAFAH1B3",2.2990485376825e-39,0.286533071258278,0.449,0.801,6.08903005205211e-35,0.41701244813278,11,0.559171597633136,10,"PAFAH1B3","p_val_adj<0.05"
"HCLS1",4.64364344982889e-85,0.28650024404761,0.162,0.294,1.22986896768718e-80,0.666666666666667,9,0.898387096774194,7,"HCLS1","p_val_adj<0.05"
"EXT2",7.90808019050204e-22,0.286208793239882,0.262,0.633,2.09445503845447e-17,0.281138790035587,11,0.633433283358321,10,"EXT2","p_val_adj<0.05"
"UNC93B1",3.33300626204306e-12,0.286143863024433,0.692,0.768,8.82746708502104e-08,0.386792452830189,11,0.590123456790123,11,"UNC93B1","p_val_adj<0.05"
"MAPK9",7.18032462242659e-07,0.285901733936339,0.318,0.643,0.0190170897624968,0.337243401759531,10,0.679941002949852,10,"MAPK9","p_val_adj<0.05"
"SSBP1",1.58119384408733e-39,0.285763825926834,0.8,0.952,4.18779189606528e-35,0.327505827505828,13,0.475099601593626,11,"SSBP1","p_val_adj<0.05"
"C2",6.48478612101964e-58,0.285610804278836,0.139,0.55,1.71749560415205e-53,0.281879194630872,12,0.563793103448276,10,"C2","p_val_adj<0.05"
"DECR2",5.38659232138752e-46,0.285592839017746,0.188,0.649,1.42663897631948e-41,0.376237623762376,10,0.653508771929825,10,"DECR2","p_val_adj<0.05"
"CDC20",8.24622504761071e-29,0.284850023666558,0.056,0.163,2.1840127038597e-24,0.266666666666667,10,0.51453488372093,10,"CDC20","p_val_adj<0.05"
"SMUG1",4.52446248671654e-65,0.284628700719776,0.416,0.826,1.19830388960688e-60,0.29372197309417,12,0.536431440045898,11,"SMUG1","p_val_adj<0.05"
"ARF4",1.69657698024828e-10,0.284294510069757,0.838,0.946,4.49338413218757e-06,0.332591768631813,12,0.478456913827655,11,"ARF4","p_val_adj<0.05"
"SNX2",3.87194094407202e-11,0.284286695991266,0.539,0.797,1.02548355903747e-06,0.391003460207612,11,0.558333333333333,10,"SNX2","p_val_adj<0.05"
"PRR15L",1.30042238755917e-07,0.284222060687856,0.291,0.613,0.00344416869345047,0.330128205128205,10,0.714396284829721,11,"PRR15L","p_val_adj<0.05"
"TMEM206",4.28114342436365e-74,0.283992073938826,0.095,0.524,1.13386083594271e-69,0.372549019607843,9,0.638009049773756,9,"TMEM206","p_val_adj<0.05"
"TMEM50A",4.08517131048038e-14,0.283949964491603,0.843,0.955,1.08195762158073e-09,0.324861878453039,12,0.4746772591857,11,"TMEM50A","p_val_adj<0.05"
"HNRNPC",1.98938878217948e-58,0.283912956382086,0.897,0.988,5.26889618960236e-54,0.318087318087318,13,0.45873320537428,11,"HNRNPC","p_val_adj<0.05"
"UBE2I",6.46844964546435e-87,0.283827669827083,0.693,0.949,1.71316888860123e-82,0.31989247311828,13,0.478260869565217,11,"UBE2I","p_val_adj<0.05"
"RALB",5.80422053155501e-54,0.283711702552672,0.28,0.697,1.53724780778235e-49,0.433333333333333,12,0.546258503401361,10,"RALB","p_val_adj<0.05"
"METTL13",4.9209902096138e-12,0.283469594987756,0.207,0.565,1.30332425701622e-07,0.333333333333333,10,0.748950461796809,10,"METTL13","p_val_adj<0.05"
"ALDH18A1",2.87271835362764e-05,0.283444678467961,0.271,0.585,0.760839455958282,0.312714776632302,10,0.722852512155592,9,"ALDH18A1","NS"
"TAF9",5.35110439027982e-50,0.283318345076828,0.54,0.862,1.41723999776561e-45,0.321243523316062,12,0.512933406714364,11,"TAF9","p_val_adj<0.05"
"TMED9",6.0611489194127e-31,0.283093976553148,0.853,0.966,1.60529529130645e-26,0.334426229508197,12,0.470299459990182,11,"TMED9","p_val_adj<0.05"
"SYNGR2",1.40563869021891e-36,0.28308574388737,0.86,0.966,3.7228340710448e-32,0.357529794149512,12,0.469578017664377,11,"SYNGR2","p_val_adj<0.05"
"RPL35",2.38376462808184e-74,0.282866323640185,0.96,0.997,6.31340061747476e-70,0.348543689320388,13,0.455539705183072,11,"RPL35","p_val_adj<0.05"
"PSMC4",1.16025657527013e-64,0.282804742185342,0.663,0.921,3.07293953960295e-60,0.354430379746835,12,0.48918640576725,10,"PSMC4","p_val_adj<0.05"
"NME2",4.14808270486386e-98,0.282703701770283,0.8,0.972,1.09861970438319e-93,0.335664335664336,13,0.465365853658537,11,"NME2","p_val_adj<0.05"
"OAS1",9.81778313836486e-56,0.282508917883046,0.477,0.772,2.60023986419593e-51,0.333984375,12,0.47206875383671,10,"OAS1","p_val_adj<0.05"
"RHOC",4.45129175265601e-36,0.282145723441209,0.692,0.927,1.17892462069094e-31,0.390835579514825,11,0.48721881390593,11,"RHOC","p_val_adj<0.05"
"EIF2AK1",8.96720169354287e-06,0.281517293773836,0.701,0.826,0.237496336853483,0.381648936170213,13,0.547646383467279,11,"EIF2AK1","NS"
"MAPK1IP1L",1.38085977949821e-35,0.281307716522463,0.673,0.902,3.65720712600101e-31,0.379501385041551,12,0.502628811777077,11,"MAPK1IP1L","p_val_adj<0.05"
