"","p_val","avg_logFC","pct.1","pct.2","p_val_adj","naive pt.occupancy","naive n.nonzero.pts","grouped_pr pt.occupancy","grouped_pr n.nonzero.pts","gene","sig"
"WWC2",7.19793526695565e-37,0.251403033963496,0.248,0.538,1.9063731554532e-32,0.432330827067669,12,0.467532467532468,7,"WWC2","p_val_adj<0.05"
"ESRP1",6.00177760482301e-15,0.251387027520794,0.429,0.612,1.58957079863737e-10,0.380434782608696,11,0.311428571428571,9,"ESRP1","p_val_adj<0.05"
"GCNT2",2.81267434623245e-21,0.251200665552964,0.351,0.61,7.44936800599664e-17,0.352785145888594,12,0.429799426934097,8,"GCNT2","p_val_adj<0.05"
"RBPMS",7.08793350090339e-12,0.250957378798594,0.65,0.682,1.87723918771426e-07,0.327116212338594,11,0.394871794871795,10,"RBPMS","p_val_adj<0.05"
"PSME2",9.84257410771067e-10,0.250499136533153,0.876,0.927,2.60680575242717e-05,0.332978723404255,13,0.349056603773585,9,"PSME2","p_val_adj<0.05"
"OSBPL2",2.57060549179902e-08,0.250375233265774,0.402,0.579,0.000680824864502971,0.334106728538283,11,0.429003021148036,8,"OSBPL2","p_val_adj<0.05"
"MXD4",3.6238642704861e-09,0.250344026962347,0.515,0.6,9.59780452038245e-05,0.336347197106691,11,0.41399416909621,9,"MXD4","p_val_adj<0.05"
"LMO3",1.11430919080848e-43,0.250338211074863,0.447,0.706,2.95124789185625e-39,0.454166666666667,11,0.356435643564356,10,"LMO3","p_val_adj<0.05"
"ATP6V0B",4.97688841635077e-05,0.250062882220185,0.817,0.874,1,0.339794754846066,13,0.356,10,"ATP6V0B","NS"
"ARFGEF3",0.0155619028743023,0.250055457457778,0.574,0.601,1,0.38961038961039,12,0.427325581395349,7,"ARFGEF3","NS"
